Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Sample comment,Preservation,Group abundance,Florisphaera profunda,Emiliania huxleyi,Gephyrocapsa ericsonii,Gephyrocapsa oceanica,Gephyrocapsa caribbeanica,Pseudoemiliania lacunosa,Pseudoemiliania ovata,Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Reticulofenestra minuta,Reticulofenestra haqii,Reticulofenestra rotaria,Dictyococcites antarcticus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus miopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera sibogae,Umbilicosphaera jafari,Umbilicosphaera rotula,Oolithotus fragilis,Helicosphaera carteri,Helicosphaera wallichii,Helicosphaera pavimentum,Helicosphaera intermedia,Helicosphaera inversa,Helicosphaera sellii,Helicosphaera stalis,Helicosphaera walbersdorfensis,Pontosphaera multipora,Pontosphaera japonica,Pontosphaera discopora,Scyphosphaera apsteinii,Scyphosphaera pulcherrima,Scyphosphaera canescens,Scyphosphaera globulata,Rhabdosphaera clavigera,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Syracosphaera pulchra,Syracosphaera lamina,Calciosolenia murrayi,Ceratolithus cristatus,Ceratolithus acutus,Amaurolithus tricorniculatus,Amaurolithus delicatus,Amaurolithus primus,Amaurolithus amplificus,Sphenolithus abies,Sphenolithus moriformis,Sphenolithus heteromorphus,Sphenolithus belemnos,Discoaster brouweri,Discoaster triradiatus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster surculus,Discoaster tamalis,Discoaster asymmetricus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster bollii,Discoaster bellus,Discoaster loeblichii,Discoaster hamatus,Discoaster neohamatus,Discoaster deflandrei,Discoaster kugleri,Discoaster petaliformis,Discoaster signus,Discoaster druggii,Orthorhabdus rugosus,Calcidiscus premacintyrei,Catinaster calyculus,Catinaster coalitus,Ceratolithus larrymayeri,Gephyrocapsa omega,Coronocyclus nitescens,Helicosphaera ampliaperta,Helicosphaera euphratis,Minylitha convallis,Orthorhabdus serratus,Sphenolithus capricornutus,Sphenolithus disbelemnos,Triquetrorhabdulus carinatus,Algirosphaera robusta,Braarudosphaera bigelowii,Calcidiscus pacificanus,Calcidiscus pataecus,Calcidiscus quadriperforatus,Calcidiscus tropicus,Calciosolenia brasiliensis,Catinaster mexicanus,Cryptococcolithus mediaperforate,Dictyococcites bisectus,Discoaster altus,Discoaster bergenii,Discoaster braarudii,Discoaster calcaris,Discoaster challengeri,Discoaster exilis,Discoaster extensus,Discoaster musicus,Discoaster neorectus,Discoaster prepentaradiatus,Discoaster spp.,Gephyrocapsa lumina,Gephyrocapsa muellerae,Gladiolithus flabellatus,Hayaster perplexus,Hayella challengeri,Helicosphaera gertae,Helicosphaera granulata,Helicosphaera magnifica,Helicosphaera mediterranea,Helicosphaera obliqua,Helicosphaera orientalis,Helicosphaera perch-nielseniae,Helicosphaera recta,Helicosphaera scissura,Ceratolithus atlanticus,Helicosphaera truempyi,Helicosphaera vedderi,Helicosphaera waltrans,Holodiscolithus macroporus,Hughesius gizoensis,Hughesius tasmaniae,Ilselithina fusa,Orthorhabdus rioi,Orthorhabdus striatus,Pontosphaera spp.,Pontosphaera syracusana,Reticulofenestra daviesii,Reticulofenestra gelida,Reticulofenestra minutula,Rhabdosphaera poculii,Rhabdosphaera spp.,Scyphosphaera apsteinii forma dilatata,Scyphosphaera cylindrica,Scyphosphaera intermedia,Scyphosphaera lagena,Scyphosphaera tubifera,Scyphosphaera ventriosa,Solidopons petrae,Sphenolithus calyculus,Sphenolithus conicus,Sphenolithus dissimilis,Syracolithus schilleri,Tetralithoides quadrilaminata,Tetralithoides symeonidesii,Triquetrorhabdulus challengeri,Triquetrorhabdulus milowii,Umbilicosphaera hulburtiana,Reworked species,Diatoms,Radiolarian fragments,Datum type,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
363-U1488A-21H-4-W 80/80-NANNO,0,0,191.7,191.7,,TDJ - searched (and searched again) no N. amplificus or A. primus seen,M [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,A,,,,F,P,,F,C,,,C,C,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,21,H,4,W,f73c96c1b29b6f0da4386d005e85ccee
363-U1488A-21H-6-W 10/10-NANNO,0,0,194.0,194.0,,"TDJ - searched for N. amplificus, none seen yet",M [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,21,H,6,W,2b70eade719202f5c8b664362b392b6f
363-U1488A-21H-CC-PAL-NANNO,0,5,196.29,196.34,,"TDJ - searched for N. amplificus, none seen yet",M [P33],D,,,,,,,,,A,F,,,,,F,,F,,,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,P,,,A,,,,F,,F,F,C,,,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,21,H,CC,PAL,5e5eca062ac7add89aff2a7c1ec4ba8b
363-U1488A-22H-2-W 80/80-NANNO,0,0,198.2,198.2,,"TDJ - searched for N. amplificus, none seen yet",M [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,22,H,2,W,49ce038fec6aedc430e4087664929790
363-U1488A-22H-4-W 80/80-NANNO,0,0,201.2,201.2,,"TDJ - searched for N. amplificus, none seen yet",M [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,22,H,4,W,9fd633bdbe42b6dbd3dd17b2c9a45235
363-U1488A-22H-6-W 10/10-NANNO,0,0,203.5,203.5,,TDJ -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,22,H,6,W,45c24a795c252649eae09dd8d48d8fec
363-U1488A-22H-CC-PAL-NANNO,0,5,205.85,205.9,,"TDJ - searched for N. amplificus, none seen yet",M [P33],D,,,,,,,,,A,C,,,,,C,,F,,,,F,,C,,,,,,,,,,,,,,,,,,,,,,,,,X,,,A,,,,C,,,F,F,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,22,H,CC,PAL,50d18c136d2b883b289dd7dd4ca7d91b
363-U1488A-23H-2-W 80/80-NANNO,0,0,207.7,207.7,,TDJ -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,23,H,2,W,1f5b85e53e1452a83162fed487ad57cc
363-U1488A-23H-4-W 80/80-NANNO,0,0,210.7,210.7,,TDJ -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,23,H,4,W,684c55c3777b7b6fa49d7f1cf4e1c795
363-U1488A-23H-6-W 10/10-NANNO,0,0,213.0,213.0,,TDJ -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,23,H,6,W,06302dec3862ca855c637eb593c86d3b
363-U1488A-23H-CC-PAL-NANNO,0,5,215.13,215.18,,"TDJ - searched for N. amplificus, none seen yet",M [P33],D,,,,,,,,,A,A,,F,,,F,,F,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,A,,,F,,R,R,C,,,F,F,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,23,H,CC,PAL,0e5b092f4f96280995df7cc81a936b4b
363-U1488A-24H-CC-PAL-NANNO,0,5,224.76,224.81,NN11,LB,M [P33],D,,,,,,,,,C,A,,,,,C,,F,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,C,,,,,,,,,,,,,X,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,24,H,CC,PAL,cfa9fcdfabbaa1bb6de7a0d2f96ddf92
363-U1488A-25H-2-W 60/60-NANNO,0,0,226.5,226.5,,TDJ -,M [P33],C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,25,H,2,W,a200aa5b740e31ba954256f396014474
363-U1488A-25H-4-W 60/60-NANNO,0,0,229.5,229.5,,TDJ -,M [P33],C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,25,H,4,W,7c3eb7cd3e7af2a7c626f998389a07a1
363-U1488A-25H-6-W 60/60-NANNO,0,0,232.5,232.5,,TDJ -,M [P33],C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,25,H,6,W,d1c42eed63ec361f8a3bea87d0be7730
363-U1488A-25H-CC-PAL-NANNO,0,5,234.14,234.19,NN11,LB,P [P33],D,,,,,,,,,C,A,,,,,C,,R,,,,,,C,,,,,,,,,P,,,,,,,,,,,,,,,,,,,A,,,,C,,,,C,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,363,U1488,A,25,H,CC,PAL,9a98bca9d37dc8fba30f6fbd2050921f
363-U1488A-26H-2-W 60/60-NANNO,0,0,236.0,236.0,,TDJ -,M [P33],C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,26,H,2,W,c45c81be5696b65358f46045e28d555c
363-U1488A-26H-4-W 60/60-NANNO,0,0,239.0,239.0,,TDJ -,M [P33],C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,26,H,4,W,96bec463813e86d1c00d33a1458c3d92
363-U1488A-26H-6-W 60/60-NANNO,0,0,242.0,242.0,,TDJ -,M [P33],C,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,F,,F,,F,,,F,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,26,H,6,W,44d1ba4ba99afcd076600e7834391e1e
363-U1488A-26H-CC-PAL-NANNO,0,5,243.57,243.62,NN11,LB - TDJ - one D. neohamatus - photo taken.,P [P33],D,X,,,,,,,,X,A,,,,,C,,C,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,F,,F,,F,,,X,F,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,26,H,CC,PAL,f328394f1abeb7f18e93c6ed67610808
363-U1488A-27H-2-W 60/60-NANNO,0,0,245.5,245.5,,TDJ -,M [P33],C,,,,,,,,,,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,,,,F,,F,,F,,,X,X,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,27,H,2,W,49d7cab1a2f65f2b2616f1aea960b9c7
363-U1488A-27H-4-W 60/60-NANNO,0,0,248.5,248.5,NN11,LB,P [P33],D,,,,,,,,,,A,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,F,,F,,R,,,X,X,,P,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,27,H,4,W,af3aad0ab1fb8446d89f01b83a5d4cd8
363-U1488A-27H-6-W 60/60-NANNO,0,0,251.5,251.5,NN11,LB,M [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,27,H,6,W,2d96ccb1635f09b093923295182327f9
363-U1488A-27H-CC-PAL-NANNO,0,5,253.32,253.37,NN11,LB - TDJ - no good D. surculus seen; also no D. loeblichii.,M [P33],C,X,,,,,,,,X,A,,,,,C,,C,F,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,C,,F,P,,,,X,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,27,H,CC,PAL,d3e20b452c5ed71d93cbcfeebae81a87
363-U1488A-28H-CC-PAL-NANNO,0,5,262.83,262.88,NN11,LB,M [P33],C,X,,,,,,,,X,A,,,,,C,,F,,,,,,C,F,,F,F,,C,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,P,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,28,H,CC,PAL,dabb471f64df51d632b73897e57c2da6
363-U1488A-29H-CC-PAL-NANNO,0,5,272.3,272.35,NN10,LB,M [P33],C,,,,,,,,,X,C,,,,,C,,F,F,C,,,,C,,,,F,,C,,,,,,,,,,,,,,,,,,,,,,A,,,,C,,C,C,,,,X,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,29,H,CC,PAL,388c6f4938e27801d3ebc18676f82012
363-U1488A-30H-CC-PAL-NANNO,0,5,281.81,281.86,NN10,LB,M [P33],C,,,,,,X,X,X,X,R,,,,,C,,,F,C,,,,C,,,,,,C,,,,,,,,,,,,R,,,,,,,,,,A,,,,C,,F,C,,,,X,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,30,H,CC,PAL,9485d480e170067a17e031144be629a9
363-U1488A-31H-4-W 100/100-NANNO,0,0,286.9,286.9,NN10,LB,M [P33],C,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,31,H,4,W,892a1fb0ad7b6f34cb7280480c87a0d1
363-U1488A-31H-6-W 100/100-NANNO,0,0,289.9,289.9,NN10,LB,M [P33],C,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,31,H,6,W,8fe094f3498d5d30f16d0edd08eefcef
363-U1488A-31H-CC-PAL-NANNO,0,5,291.31,291.36,NN10,LB,M [P33],C,,,,,,,,,C,,,,,,C,,F,F,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,,,,A,,,,,,C,F,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,31,H,CC,PAL,860fdbb2720e95e8b816c148b0fdfd19
363-U1488A-32H-CC-PAL-NANNO,0,5,300.62,300.67,NN10,LB,M [P33],C,,,,,,,,,A,,,,,,C,,,C,,,,,C,,,,,,C,,,,,P,,P,,,,,,,,,,,,,,,A,,,,C,,F,F,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,32,H,CC,PAL,ab6347e63c5709ce4a70399e559d9596
363-U1488A-33F-2-W 40/40-NANNO,0,0,301.17,301.17,NN10,LB,M [P33],C,,,,,,,,,A,,,,,,C,,,F,,,,,F,,,,P,,F,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,P,P,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,33,F,2,W,ce2ea6a25e1049631f3efd9c3d051160
363-U1488A-33F-CC-PAL-NANNO,0,5,305.34,305.39,NN9,LB,M [P33],C,,,,,,,,,A,,,,,,C,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,F,,C,X,,,,,,P,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,33,F,CC,PAL,256c24077010fd6cbf7d9e28c31d929a
363-U1488A-34F-1-W 100/100-NANNO,0,0,306.1,306.1,NN9,LB,M [P33],C,,,,,,,,,A,,,,,,C,,,F,,,,,F,,,,,,R,,,,,,,P,,,,,,,,,,,,,,,F,,,,,,C,,,,,,,F,F,,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,34,F,1,W,7de0fba39f9464e4e8031778bde497e4
363-U1488A-34F-3-W 20/20-NANNO,0,0,308.3,308.3,NN9,LB,M [P33],C,,,,,,,,,A,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,C,,,,,,,F,F,,P,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,34,F,3,W,d64b2d09172d4bf220a1211a2ee29d94
363-U1488A-34F-CC-PAL-NANNO,0,5,309.91,309.96,NN9,LB,M [P33],C,,,,,,,,,A,,,,,,C,,,F,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,P,P,,F,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,34,F,CC,PAL,e637b17a403ac38d3952aaf4c65ea3f3
363-U1488A-35F-2-W 80/80-NANNO,0,0,312.1,312.1,NN9,LB,P [P33],C,,,,,,,,,A,,,,,,C,,,F,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,C,,,,,,,F,C,,F,F,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,35,F,2,W,70ef08d06d8a134296cfd65524c9ad88
363-U1488A-35F-3-W 60/60-NANNO,0,0,313.4,313.4,NN9,LB,P [P33],C,,,,,,,,,A,,,,,,C,,,F,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,P,F,,F,F,,,,,,,,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,35,F,3,W,27b1211ae9c288121092f918a0b27d61
363-U1488A-35F-4-W 3/3-NANNO,0,0,314.03,314.03,NN9,LB,P [P33],C,,,,,,,,,A,,,,,,C,,,F,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,C,,,,,,,P,F,,F,P,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,35,F,4,W,543cacf8fde01241def7b03b6d9dc059
363-U1488A-35F-CC-PAL-NANNO,0,5,314.52,314.57,NN9,LB,M [P33],C,,,,,,,,,A,,,,,,C,,F,F,,,,,F,,,,,,P,,,,,P,,,,,,,,,,,,,,,,,A,,,,,,C,,,,,,,,F,,F,P,,,,,,,,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1488,A,35,F,CC,PAL,1d9d0707e0ecf92e32ef948408382bbe
