Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Sample comment,Preservation,Group abundance,Florisphaera profunda,Emiliania huxleyi,Gephyrocapsa ericsonii,Gephyrocapsa oceanica,Gephyrocapsa caribbeanica,Pseudoemiliania lacunosa,Pseudoemiliania ovata,Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Reticulofenestra minuta,Reticulofenestra haqii,Reticulofenestra rotaria,Dictyococcites antarcticus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus miopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera sibogae,Umbilicosphaera jafari,Umbilicosphaera rotula,Oolithotus fragilis,Helicosphaera carteri,Helicosphaera wallichii,Helicosphaera pavimentum,Helicosphaera intermedia,Helicosphaera inversa,Helicosphaera sellii,Helicosphaera stalis,Helicosphaera walbersdorfensis,Pontosphaera multipora,Pontosphaera japonica,Pontosphaera discopora,Scyphosphaera apsteinii,Scyphosphaera pulcherrima,Scyphosphaera canescens,Scyphosphaera globulata,Rhabdosphaera clavigera,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Syracosphaera pulchra,Syracosphaera lamina,Calciosolenia murrayi,Ceratolithus cristatus,Ceratolithus acutus,Amaurolithus tricorniculatus,Amaurolithus delicatus,Amaurolithus primus,Amaurolithus amplificus,Sphenolithus abies,Sphenolithus moriformis,Sphenolithus heteromorphus,Sphenolithus belemnos,Discoaster brouweri,Discoaster triradiatus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster surculus,Discoaster tamalis,Discoaster asymmetricus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster bollii,Discoaster bellus,Discoaster loeblichii,Discoaster hamatus,Discoaster neohamatus,Discoaster deflandrei,Discoaster kugleri,Discoaster petaliformis,Discoaster signus,Discoaster druggii,Orthorhabdus rugosus,Calcidiscus premacintyrei,Catinaster calyculus,Catinaster coalitus,Ceratolithus larrymayeri,Gephyrocapsa omega,Coronocyclus nitescens,Helicosphaera ampliaperta,Helicosphaera euphratis,Minylitha convallis,Orthorhabdus serratus,Sphenolithus capricornutus,Sphenolithus disbelemnos,Triquetrorhabdulus carinatus,Algirosphaera robusta,Braarudosphaera bigelowii,Calcidiscus pacificanus,Calcidiscus pataecus,Calcidiscus quadriperforatus,Calcidiscus tropicus,Calciosolenia brasiliensis,Catinaster mexicanus,Cryptococcolithus mediaperforate,Dictyococcites bisectus,Discoaster altus,Discoaster bergenii,Discoaster braarudii,Discoaster calcaris,Discoaster challengeri,Discoaster exilis,Discoaster extensus,Discoaster musicus,Discoaster neorectus,Discoaster prepentaradiatus,Discoaster spp.,Gephyrocapsa lumina,Gephyrocapsa muellerae,Gladiolithus flabellatus,Hayaster perplexus,Hayella challengeri,Helicosphaera gertae,Helicosphaera granulata,Helicosphaera magnifica,Helicosphaera mediterranea,Helicosphaera obliqua,Helicosphaera orientalis,Helicosphaera perch-nielseniae,Helicosphaera recta,Helicosphaera scissura,Ceratolithus atlanticus,Helicosphaera truempyi,Helicosphaera vedderi,Helicosphaera waltrans,Holodiscolithus macroporus,Hughesius gizoensis,Hughesius tasmaniae,Ilselithina fusa,Orthorhabdus rioi,Orthorhabdus striatus,Pontosphaera spp.,Pontosphaera syracusana,Reticulofenestra daviesii,Reticulofenestra gelida,Reticulofenestra minutula,Rhabdosphaera poculii,Rhabdosphaera spp.,Scyphosphaera apsteinii forma dilatata,Scyphosphaera cylindrica,Scyphosphaera intermedia,Scyphosphaera lagena,Scyphosphaera tubifera,Scyphosphaera ventriosa,Solidopons petrae,Sphenolithus calyculus,Sphenolithus conicus,Sphenolithus dissimilis,Syracolithus schilleri,Tetralithoides quadrilaminata,Tetralithoides symeonidesii,Triquetrorhabdulus challengeri,Triquetrorhabdulus milowii,Umbilicosphaera hulburtiana,Reworked species,Diatoms,Radiolarian fragments,Datum type,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
363-U1483A-22H-2-W 132/132-NANNO,0,0,201.34,201.34,,"TDJ - simiilar to 22-2, 60; consistently present but not common D. brouweri; one rare sphenolith",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,2,W,1d91eb06def9d5f8622cb6fda05a5154
363-U1483A-22H-2-W 21/21-NANNO,0,0,200.23,200.23,,"TDJ - dominated by small Gephyrocapsa and F. profunda but good diversity of other forms. D. brouweri present, but less common than 21H-6, 40 and 51cm. 1 sphenolith.",VG [P33],D,VA,,VA,,,C,,,,,,,,,,,F,F,,,,,F,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,2,W,c551eff2fcef97ca17ce96fba964c295
363-U1483A-22H-2-W 60/60-NANNO,0,0,200.62,200.62,,"TDJ - similar to 22H-2, 21, but with rare D. pentaradiatus and rare sphenoliths.D. brouweri still consistently present ('frequent').",VG [P33],D,,,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,2,W,f7ec82416a10d18c32f79d7670cd830a
363-U1483A-22H-4-W 51/51-NANNO,0,0,203.33,203.33,,"TDJ - similar to 22H-2, 132",,,,,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,4,W,92b8ea7db7ca74d378c08d19e7891d2f
363-U1483A-22H-6-W 41/41-NANNO,0,0,206.09,206.09,NN18,"TDJ - here D. brouweri common and look nicely preserved - not overgrown and rays more normally complete, with ray tips preserved.",,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,6,W,5ea7c2ee106de905dbd67b3c53c5ea96
363-U1483A-22H-CC-PAL-NANNO,0,5,208.47,208.52,NN18,TDJ - D. brouweri frequent; D. pentaradiatus less frequent; Sphenolithus not present - primary D. brouweri with reworked D. pentaradiatus,VG [P33],D,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,CC,PAL,11c51ec137fcaceccdee4c4f14d3a65d
363-U1483A-23H-2-W 51/51-NANNO,0,0,210.03,210.03,NN18,TDJ - D. brouweri common; D. pentaradiatus rare (reworked?); no triradiatus observed,G [P33],D,A,,C,,,C,,,,C,,,,,F,,,F,,,,,C,,,,,,,,,,,,,,,F,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,2,W,efd186e7650f891ffaaabfc816025153
363-U1483A-23H-4-W 51/51-NANNO,0,0,212.87,212.87,,"TDJ - Discoasters dominated by D. brouweri, one asymmetricus, rare (reworked?) penaradiatus; no triradiatus observed",G [P33],D,A,,C,,,C,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,X,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,4,W,a3493aac2378fd1ccb367822e4756b45
363-U1483A-23H-6-W 51/51-NANNO,0,0,215.78,215.78,,TDJ - D. brouweri dominate discoaster; 2 D. triradiatus; D. asymmetricus,G [P33],D,A,,C,,,C,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,P,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,6,W,d5273a9ee05ed14e15021492f2861308
363-U1483A-23H-CC-PAL-NANNO,0,5,217.97,218.02,NN18,"TDJ - relatively rare discoasters - mostly D. brouweri, with few D. pentaradiatus - hard to tell if reworked; reworked O. rugosus. Discoaster ""airplane"" and one triradiatus",G [P33],D,A,,C,,,C,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,P,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,CC,PAL,4312df961f993583003f54e8cdc99521
363-U1483A-24H-2-W 50/50-NANNO,0,0,219.44,219.44,NN17,TDJ - D. pentaradiatus common and well preserved. First level with good consistent abundance of this species.,VG [P33],D,A,,C,,,C,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,X,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,2,W,87ce04373d3d0406b03333f0e7468576
363-U1483A-24H-4-W 50/50-NANNO,0,0,222.39,222.39,NN17,TDJ - D. pentaradiatus and brouweri common,VG [P33],D,A,,C,,,C,,,,C,,,,,F,,C,,F,F,,,C,,,,,,R,,,,,,,,,F,,,,,,,,,,,,,,,,,C,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,4,W,b6a03140c45fbd41a82b5207bd1edd75
363-U1483A-24H-6-W 50/50-NANNO,0,0,225.3,225.3,NN17,TDJ - dominated by small Gephyrocapsa (/minuta?) and F. profunda; few discoasters,VG [P33],D,A,,A,,,C,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,F,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,6,W,9a0db879c4e7c846e720e84be7856c68
363-U1483A-24H-CC-PAL-NANNO,0,5,227.88,227.93,NN17,TDJ - dominated by small retics and F.profunda,VG [P33],D,A,,A,,,C,,,,,,,,,,,F,,F,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,F,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,CC,PAL,1e8ad63288792dcac210f6e36afa9755
363-U1483A-25H-2-W 51/51-NANNO,0,0,229.01,229.01,NN16,TDJ - D. suculus (broken specimen...reworked?) PLUS 1 better specimen,VG [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,C,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,2,W,de0a9bc6d15a3ae8ae422fe4a8f9cb6f
363-U1483A-25H-4-W 51/51-NANNO,0,0,231.94,231.94,NN16,TDJ - D. surculus rare,VG [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,C,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,4,W,c383b3b19901116fd5d05b6261ea582b
363-U1483A-25H-6-W 51/51-NANNO,0,0,234.8,234.8,NN16,TDJ -,VG [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,6,W,d73e5ef190076de7a17ed8a2de9fa236
363-U1483A-25H-CC-PAL-NANNO,0,5,237.17,237.22,NN16,,VG [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,25,H,CC,PAL,261323e1de0e4e5e7974004506df9295
363-U1483A-26H-6-W 50/50-NANNO,0,0,243.99,243.99,,LB sph rew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,26,H,6,W,b519bedbc3e328da34a059fb9396e81a
363-U1483A-26H-CC-PAL-NANNO,0,5,246.66,246.71,NN16,,VG [P33],D,VA,,,,,,,,,,,,,,,,R,R,F,,,,C,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,C,P,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,26,H,CC,PAL,75ff701d5b5cf29cc32c79953130bb4c
363-U1483A-27H-2-W 50/50-NANNO,0,0,248.0,248.0,NN16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,27,H,2,W,74b543e9391bc907a1bb2129a83e6536
363-U1483A-27H-4-W 50/50-NANNO,0,0,250.85,250.85,NN16,LB D>tamalis,VG [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,27,H,4,W,140d808ada64d996d9df058e0b0c3070
363-U1483A-27H-CC-PAL-NANNO,0,0,256.07,256.07,NN16,LB- D.tamalis,VG [P33],D,VA,,F,,F,,,,,A,,,,,,,R,R,F,,,,C,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,A,,P,C,,P,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,27,H,CC,PAL,d208286336038f0f21c98fbd5f81a2b5
363-U1483A-28H-CC-PAL-NANNO,0,0,265.25,265.25,NN16,,VG [P33],D,A,,F,,F,A,,C,,A,,,,,,,R,F,P,,,,C,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,C,,P,C,,F,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,28,H,CC,PAL,b748c600e201393a48f7f03efa5a409b
363-U1483A-29H-2-W 50/50-NANNO,0,0,267.0,267.0,NN16,LB-rare sphenoliths,VG [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,2,W,956f11147ee2c34cb0ec29e4d356e1dc
363-U1483A-29H-4-W 50/50-NANNO,0,0,269.92,269.92,NN16,LB-very rare sphenoliths,VG [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,4,W,6a0501671258d70599638cb176d50d94
363-U1483A-29H-6-W 50/50-NANNO,0,0,272.78,272.78,NN16,LB-very rare sphenoliths,VG [P33],D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,6,W,54547e768bd4b75c5abb64db9a915c1c
363-U1483A-29H-CC-PAL-NANNO,0,5,274.97,275.02,NN16,,VG [P33],D,VA,,P,,,A,,C,,A,,,,,,,F,C,F,,,,C,,,,,,,,,,,,,,,F,,,,,,,,,,,,,X,,,,C,,P,C,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,29,H,CC,PAL,2d8daa8a5d087c855d4f6627c10d9a55
363-U1483A-30H-CC-PAL-NANNO,0,5,284.71,284.76,NN16,"LB-Sphenoliths; D. asymmetricus; and 4-rayed ""airplane"" type; D. surculus present",VG [P33],D,VA,,,,,A,,C,,A,,,,,,,F,F,C,,F,,C,,,,,P,,,,,,,,,,F,,,,,,,,,,,,,C,,,,C,,P,C,P,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,CC,PAL,ccbc036b19aa2d4ba6df1a603fbe8a9f
363-U1483A-31H-2-W 50/50-NANNO,0,0,285.95,285.95,,AGSF - pseudoumblicus <7 um present but stratigraphically important >7um is ABSENT,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,2,W,83a43f833a017cbc802456fa84f18d2b
363-U1483A-31H-5-W 50/50-NANNO,0,0,288.82,288.82,,AGSF - R. pseudoumbilicus with preserved central-area structures,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,5,W,d7aa5f9a8df59aa1356d30738f6f3692
363-U1483A-31H-7-W 50/50-NANNO,0,0,291.66,291.66,,AGSF - well preserved R. pseudoumbilicus >7 um,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,7,W,1626e70d733944eebfd14ca4a9fc4438
363-U1483A-31H-CC-PAL-NANNO,0,5,292.74,292.79,NN16,LB Spheno no beautifull R>pseudoumbilica; TDJ - some rare R. pseudoumbilicus,VG [P33],D,VA,,C,,,C,,C,F,A,,,,,,,C,F,,,F,,C,,,,,,,,,,R,,,,,F,,,,,,,,,,,,,C,,,,C,,P,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,CC,PAL,84218c2afd1393be547da3918ad571a8
