taxon_group,verbatim_name,name,genus modifier,genus name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor
Pollen and Spores,Polypodiisporites undulatus,,,Polypodiisporites,,undulatus,,,
Pollen and Spores,Potamogeton,,,Potamogeton,,,,,
Pollen and Spores,Poterium spinosum,,,Poterium,,spinosum,,,
Pollen and Spores,Poygonum sp.,,,Poygonum,,sp.,,,
Pollen and Spores,Proteacidites annularis,,,Proteacidites,,annularis,,,
Pollen and Spores,Proteacidites clintonensis,,,Proteacidites,,clintonensis,,,
Pollen and Spores,Proteacidites franktonensis,,,Proteacidites,,franktonensis,,,
Pollen and Spores,Proteacidites incurvatus,,,Proteacidites,,incurvatus,,,
Pollen and Spores,Proteacidites minimus,,,Proteacidites,,minimus,,,
Pollen and Spores,Proteacidites pachypolus,,,Proteacidites,,pachypolus,,,
Pollen and Spores,Proteacidites pseudomoides (q),? Proteacidites pseudomoides,?,Proteacidites,,pseudomoides,,,
Pollen and Spores,Proteacidites rectomarginis,,,Proteacidites,,rectomarginis,,,
Pollen and Spores,Proteacidites retiformis (q),? Proteacidites retiformis,?,Proteacidites,,retiformis,,,
Pollen and Spores,Proteacidites sp.,,,Proteacidites,,sp.,,,
Pollen and Spores,Proteacidites subscabratus,,,Proteacidites,,subscabratus,,,
Pollen and Spores,Proteacidites subscabratus (q),? Proteacidites subscabratus,?,Proteacidites,,subscabratus,,,
Pollen and Spores,Proteacidites symphonemoides (q),? Proteacidites symphonemoides,?,Proteacidites,,symphonemoides,,,
Pollen and Spores,Psidium sp.,,,Psidium,,sp.,,,
Pollen and Spores,Psilatricolporites operculatus,,,Psilatricolporites,,operculatus,,,
Pollen and Spores,Psilatricolporites sp.,,,Psilatricolporites,,sp.,,,
Pollen and Spores,Pteris sp.,,,Pteris,,sp.,,,
Pollen and Spores,Pterocarya sp.,,,Pterocarya,,sp.,,,
Pollen and Spores,Quercus sp.,,,Quercus,,sp.,,,
Pollen and Spores,Ranunculaceae,,,Ranunculaceae,,,,,
Pollen and Spores,Rapanea sp. (q),? Rapanea sp.,?,Rapanea,,sp.,,,
Pollen and Spores,Retitricolporites irregularis (q),? Retitricolporites irregularis,?,Retitricolporites,,irregularis,,,
Pollen and Spores,Rhamnus sp.,,,Rhamnus,,sp.,,,
Pollen and Spores,Rhizophora sp.,,,Rhizophora,,sp.,,,
Pollen and Spores,Rhoipites baculatus,,,Rhoipites,,baculatus,,,
Pollen and Spores,Rhoipites communis,,,Rhoipites,,communis,,,
Pollen and Spores,Rhoipites sp.,,,Rhoipites,,sp.,,,
Pollen and Spores,Rhoipites striatoreticulatus,,,Rhoipites,,striatoreticulatus,,,
Pollen and Spores,Rhus,,,Rhus,,,,,
Pollen and Spores,Riccia sp.,,,Riccia,,sp.,,,
Pollen and Spores,Rosceae,,,Rosceae,,,,,
Pollen and Spores,Rubiaceae,,,Rubiaceae,,,,,
Pollen and Spores,Rudolphisporis rudolphi,,,Rudolphisporis,,rudolphi,,,
Pollen and Spores,Rumex sp.,,,Rumex,,sp.,,,
Pollen and Spores,Sagittaria,,,Sagittaria,,,,,
Pollen and Spores,Salix sp.,,,Salix,,sp.,,,
Pollen and Spores,Salix sp. (q),? Salix sp.,?,Salix,,sp.,,,
Pollen and Spores,Sanguisorba sp.,,,Sanguisorba,,sp.,,,
Pollen and Spores,Sapium sp. (q),? Sapium sp.,?,Sapium,,sp.,,,
Pollen and Spores,Sapotaceae,,,Sapotaceae,,,,,
Pollen and Spores,Saxifragaceae,,,Saxifragaceae,,,,,
Pollen and Spores,Schizandra sp.,,,Schizandra,,sp.,,,
Pollen and Spores,Schizocolpus marlinensis,,,Schizocolpus,,marlinensis,,,
Pollen and Spores,Schizoporis sp.,,,Schizoporis,,sp.,,,
Pollen and Spores,Sciadopitys sp.,,,Sciadopitys,,sp.,,,
Pollen and Spores,Senipites tercrassata (q),? Senipites tercrassata,?,Senipites,,tercrassata,,,
Pollen and Spores,Sequoia sp.,,,Sequoia,,sp.,,,
Pollen and Spores,Solanaceae,,,Solanaceae,,,,,
Pollen and Spores,Sphagnum sp.,,,Sphagnum,,sp.,,,
Pollen and Spores,Spondias sp. (q),? Spondias sp.,?,Spondias,,sp.,,,
Pollen and Spores,Statice sp.,,,Statice,,sp.,,,
Pollen and Spores,Stereisporites antiquasporites,,,Stereisporites,,antiquasporites,,,
Pollen and Spores,Stereisporites concepcionensis,,,Stereisporites,,concepcionensis,,,
Pollen and Spores,Stereisporites sp.,,,Stereisporites,,sp.,,,
Pollen and Spores,Striatites sp.,,,Striatites,,sp.,,,
Pollen and Spores,Striatricolpites catatumbus,,,Striatricolpites,,catatumbus,,,
Pollen and Spores,Striatricolporites sp.,,,Striatricolporites,,sp.,,,
Pollen and Spores,Symphonia sp.,,,Symphonia,,sp.,,,
Pollen and Spores,Tamarix sp.,,,Tamarix,,sp.,,,
Pollen and Spores,Tamarix sp. (q),? Tamarix sp.,?,Tamarix,,sp.,,,
Pollen and Spores,Taxodiad,,,Taxodiad,,,,,
Pollen and Spores,Taxodium sp.,,,Taxodium,,sp.,,,
Pollen and Spores,Taxus,,,Taxus,,,,,
Pollen and Spores,Tetrapollis sp.,,,Tetrapollis,,sp.,,,
Pollen and Spores,Thalictrum,,,Thalictrum,,,,,
Pollen and Spores,Thalictrum (q),? Thalictrum,?,Thalictrum,,,,,
Pollen and Spores,Thymeleaceae,,,Thymeleaceae,,,,,
Pollen and Spores,Tilia sp.,,,Tilia,,sp.,,,
Pollen and Spores,Tournefortia sp.,,,Tournefortia,,sp.,,,
Pollen and Spores,Trema sp.,,,Trema,,sp.,,,
Pollen and Spores,Triatriopollenites sp.,,,Triatriopollenites,,sp.,,,
Pollen and Spores,Tricolpites alveolatus,,,Tricolpites,,alveolatus,,,
Pollen and Spores,Tricolpites asperimarginatus (q),? Tricolpites asperimarginatus,?,Tricolpites,,asperimarginatus,,,
Pollen and Spores,Tricolpites brevicolpus,,,Tricolpites,,brevicolpus,,,
Pollen and Spores,Tricolpites brevicolpus (q),? Tricolpites brevicolpus,?,Tricolpites,,brevicolpus,,,
Pollen and Spores,Tricolpites fissilis,,,Tricolpites,,fissilis,,,
Pollen and Spores,Tricolpites gilli (q),? Tricolpites gilli,?,Tricolpites,,gilli,,,
Pollen and Spores,Tricolpites lilliei (q),? Tricolpites lilliei,?,Tricolpites,,lilliei,,,
Pollen and Spores,Tricolpites matauraensis (q),? Tricolpites matauraensis,?,Tricolpites,,matauraensis,,,
Pollen and Spores,Tricolpites phillipsii,,,Tricolpites,,phillipsii,,,
Pollen and Spores,Tricolpites prolata,,,Tricolpites,,prolata,,,
Pollen and Spores,Tricolpites reticulatus (q),? Tricolpites reticulatus,?,Tricolpites,,reticulatus,,,
Pollen and Spores,Tricolpites sabulosus (q),? Tricolpites sabulosus,?,Tricolpites,,sabulosus,,,
Pollen and Spores,Tricolpites sp.,,,Tricolpites,,sp.,,,
Pollen and Spores,Tricolpites sp. (q),? Tricolpites sp.,?,Tricolpites,,sp.,,,
Pollen and Spores,Tricolpites waiparaensis,,,Tricolpites,,waiparaensis,,,
Pollen and Spores,Tricolporites scabratus,,,Tricolporites,,scabratus,,,
Pollen and Spores,Tricolporopollenites sp.,,,Tricolporopollenites,,sp.,,,
Pollen and Spores,Tricopopollenites sp.,,,Tricopopollenites,,sp.,,,
Pollen and Spores,Trilites paravallatus,,,Trilites,,paravallatus,,,
Pollen and Spores,Trilites sp.,,,Trilites,,sp.,,,
Pollen and Spores,Trilites sp. (q),? Trilites sp.,?,Trilites,,sp.,,,
Pollen and Spores,Trilites tuberculiformis,,,Trilites,,tuberculiformis,,,
Pollen and Spores,Trilobosporites purverulentus,,,Trilobosporites,,purverulentus,,,
Pollen and Spores,Trilobosporites sp.,,,Trilobosporites,,sp.,,,
Pollen and Spores,Triorites harrisii,,,Triorites,,harrisii,,,
Pollen and Spores,Triporoletes sp.,,,Triporoletes,,sp.,,,
Pollen and Spores,Trisaccites microsaccatus,,,Trisaccites,,microsaccatus,,,
Pollen and Spores,Trisaccites sp.,,,Trisaccites,,sp.,,,
Pollen and Spores,Tsuga sp.,,,Tsuga,,sp.,,,
Pollen and Spores,Tsugaepollenites sp.,,,Tsugaepollenites,,sp.,,,
Pollen and Spores,Tubiflores sp.,,,Tubiflores,,sp.,,,
Pollen and Spores,Tubulifloridites antipodica,,,Tubulifloridites,,antipodica,,,
Pollen and Spores,Tubulifloridites sp.,,,Tubulifloridites,,sp.,,,
Pollen and Spores,Typha sp.,,,Typha,,sp.,,,
Pollen and Spores,Typhaceae,,,Typhaceae,,,,,
Pollen and Spores,Ulmaceae sp.,,,Ulmaceae,,sp.,,,
Pollen and Spores,Ulmus sp.,,,Ulmus,,sp.,,,
Pollen and Spores,Umbelliferae,,,Umbelliferae,,,,,
Pollen and Spores,Urticales,,,Urticales,,,,,
Pollen and Spores,Urticeae,,,Urticeae,,,,,
Pollen and Spores,Verrucatosporites sp.,,,Verrucatosporites,,sp.,,,
Pollen and Spores,Verrucatosporites sp. (q),? Verrucatosporites sp.,?,Verrucatosporites,,sp.,,,
Pollen and Spores,Verrucatosporites speciosus (q),? Verrucatosporites speciosus,?,Verrucatosporites,,speciosus,,,
Pollen and Spores,Verrucatosporites transdanubicus,,,Verrucatosporites,,transdanubicus,,,
Pollen and Spores,Virola sp.,,,Virola,,sp.,,,
Pollen and Spores,Vitreisporites pallidus,,,Vitreisporites,,pallidus,,,
Pollen and Spores,Vitreisporites sp.,,,Vitreisporites,,sp.,,,
Pollen and Spores,Weinmannia,,,Weinmannia,,,,,
Pollen and Spores,Zanthoxylum sp.,,,Zanthoxylum,,sp.,,,
Pollen and Spores,Zelkova sp.,,,Zelkova,,sp.,,,
Pollen and Spores,Zonalapollenites trilobatus,,,Zonalapollenites,,trilobatus,,,
benthic_forams,,,,,,,,,
benthic_forams,Abyssamina incisa,,,Abyssamina,,incisa,,,
benthic_forams,Abyssamina poagi,,,Abyssamina,,poagi,,,
benthic_forams,Abyssamina quadrata,,,Abyssamina,,quadrata,,,
benthic_forams,Adercotryma glomeratum,,,Adercotryma,,glomeratum,,,
benthic_forams,Adercotryma sp.,,,Adercotryma,,sp.,,,
benthic_forams,Alabamina creta,,,Alabamina,,creta,,,
benthic_forams,Alabamina decorata,,,Alabamina,,decorata,,,
benthic_forams,Alabamina dissonata,,,Alabamina,,dissonata,,,
benthic_forams,Alabamina dissonata (q),? Alabamina dissonata,?,Alabamina,,dissonata,,,
benthic_forams,Alabamina haitiensis,,,Alabamina,,haitiensis,,,
benthic_forams,Alabamina marginata,,,Alabamina,,marginata,,,
benthic_forams,Alabamina midwayensis,,,Alabamina,,midwayensis,,,
benthic_forams,Alabamina naraensis,,,Alabamina,,naraensis,,,
benthic_forams,Alabamina obtusa,,,Alabamina,,obtusa,,,
benthic_forams,Alabamina polita,,,Alabamina,,polita,,,
benthic_forams,Alabamina sp.,,,Alabamina,,sp.,,,
benthic_forams,Alabamina wilcoxensis,,,Alabamina,,wilcoxensis,,,
benthic_forams,Alabaminoides exiguus,,,Alabaminoides,,exiguus,,,
benthic_forams,Alabinella wedellensis,,,Alabinella,,wedellensis,,,
benthic_forams,Allomorphina pacifica,,,Allomorphina,,pacifica,,,
benthic_forams,Allomorphinella sp.,,,Allomorphinella,,sp.,,,
benthic_forams,Allomorphinella sp.(q),? Allomorphinella sp.,?,Allomorphinella,,sp.,,,
benthic_forams,Alveolophraginium crassimargo,,,Alveolophraginium,,crassimargo,,,
benthic_forams,Ammobaculites agglutinans,,,Ammobaculites,,agglutinans,,,
benthic_forams,Ammobaculites coprolithiformis,,,Ammobaculites,,coprolithiformis,,,
benthic_forams,Ammobaculites expansus,,,Ammobaculites,,expansus,,,
benthic_forams,Ammobaculites expansus (q),? Ammobaculites expansus,?,Ammobaculites,,expansus,,,
benthic_forams,Ammobaculoides navarroensis (q),? Ammobaculoides navarroensis,?,Ammobaculoides,,navarroensis,,,
benthic_forams,Ammodiscus cretaceous,,,Ammodiscus,,cretaceous,,,
benthic_forams,Ammodiscus glabratus (q),? Ammodiscus glabratus,?,Ammodiscus,,glabratus,,,
benthic_forams,Ammodiscus incertus,,,Ammodiscus,,incertus,,,
benthic_forams,Ammodiscus incertus (q),? Ammodiscus incertus,?,Ammodiscus,,incertus,,,
benthic_forams,Ammodiscus peruvianus,,,Ammodiscus,,peruvianus,,,
benthic_forams,Ammodiscus sp.,,,Ammodiscus,,sp.,,,
benthic_forams,Ammoglobigerina sp.,,,Ammoglobigerina,,sp.,,,
benthic_forams,Ammolagena clavata,,,Ammolagena,,clavata,,,
benthic_forams,Ammomassilina alveoliniformis,,,Ammomassilina,,alveoliniformis,,,
benthic_forams,Ammomassilina alveoliniformis (q),? Ammomassilina alveoliniformis,?,Ammomassilina,,alveoliniformis,,,
benthic_forams,Ammonia ammoniformis,,,Ammonia,,ammoniformis,,,
benthic_forams,Ammonia beccarii,,,Ammonia,,beccarii,,,
benthic_forams,Ammonia beccarii (q),? Ammonia beccarii,?,Ammonia,,beccarii,,,
benthic_forams,Ammonia hatatensis,,,Ammonia,,hatatensis,,,
benthic_forams,Ammonia parkinsoniana,,,Ammonia,,parkinsoniana,,,
benthic_forams,Ammonia perlucida,,,Ammonia,,perlucida,,,
benthic_forams,Ammonia sikokuensis,,,Ammonia,,sikokuensis,,,
benthic_forams,Ammonia sp.,,,Ammonia,,sp.,,,
benthic_forams,Ammonia tepida,,,Ammonia,,tepida,,,
benthic_forams,Ammonia viennensis-compacta,,,Ammonia,,viennensis-compacta,,,
benthic_forams,Ammopalmula sp.,,,Ammopalmula,,sp.,,,
benthic_forams,Ammoscalaria pseudospiralis,,,Ammoscalaria,,pseudospiralis,,,
benthic_forams,Ammoscalaria pseudospiralis (q),? Ammoscalaria pseudospiralis,?,Ammoscalaria,,pseudospiralis,,,
benthic_forams,Ammosphaeroidina (q),? Ammosphaeroidina,?,Ammosphaeroidina,,,,,
benthic_forams,Ammotium cassis,,,Ammotium,,cassis,,,
benthic_forams,Amphicoryna scalaris sagamiensis,,,Amphicoryna,,scalaris,,sagamiensis,
benthic_forams,Amphicoryna sp.,,,Amphicoryna,,sp.,,,
benthic_forams,Amphimorphina lessonii,,,Amphimorphina,,lessonii,,,
benthic_forams,Amphistegina lessonii,,,Amphistegina,,lessonii,,,
benthic_forams,Amphistegina lessonii (q),? Amphistegina lessonii,?,Amphistegina,,lessonii,,,
benthic_forams,Amphistegina sp.,,,Amphistegina,,sp.,,,
benthic_forams,Angulogavelinella becariiformis,,,Angulogavelinella,,becariiformis,,,
benthic_forams,Angulogerina angulosa,,,Angulogerina,,angulosa,,,
benthic_forams,Angulogerina carinata,,,Angulogerina,,carinata,,,
benthic_forams,Angulogerina cuneata,,,Angulogerina,,cuneata,,,
benthic_forams,Angulogerina esuriens,,,Angulogerina,,esuriens,,,
benthic_forams,Angulogerina illingi,,,Angulogerina,,illingi,,,
benthic_forams,Angulogerina kokozuraensis,,,Angulogerina,,kokozuraensis,,,
benthic_forams,Angulogerina occidentalis,,,Angulogerina,,occidentalis,,,
benthic_forams,Angulogerina sp.,,,Angulogerina,,sp.,,,
benthic_forams,Angulogerina virginiana,,,Angulogerina,,virginiana,,,
benthic_forams,Anomalina acuta,,,Anomalina,,acuta,,,
benthic_forams,Anomalina affinis,,,Anomalina,,affinis,,,
benthic_forams,Anomalina alazensis,,,Anomalina,,alazensis,,,
benthic_forams,Anomalina alazensis spissiformis,,,Anomalina,,alazensis,,spissiformis,
benthic_forams,Anomalina aotea,,,Anomalina,,aotea,,,
benthic_forams,Anomalina aotea (q),? Anomalina aotea,?,Anomalina,,aotea,,,
benthic_forams,Anomalina aragonensis,,,Anomalina,,aragonensis,,,
benthic_forams,Anomalina capita,,,Anomalina,,capita,,,
benthic_forams,Anomalina cicatricosus,,,Anomalina,,cicatricosus,,,
benthic_forams,Anomalina cubana,,,Anomalina,,cubana,,,
benthic_forams,Anomalina dorri aragonensis,,,Anomalina,,dorri,,aragonensis,
benthic_forams,Anomalina flintii,,,Anomalina,,flintii,,,
benthic_forams,Anomalina globulosa,,,Anomalina,,globulosa,,,
benthic_forams,Anomalina helicina,,,Anomalina,,helicina,,,
benthic_forams,Anomalina illingi,,,Anomalina,,illingi,,,
benthic_forams,Anomalina midwayensis,,,Anomalina,,midwayensis,,,
benthic_forams,Anomalina pompilioides,,,Anomalina,,pompilioides,,,
benthic_forams,Anomalina praeacuta (q),? Anomalina praeacuta,?,Anomalina,,praeacuta,,,
benthic_forams,Anomalina praespissiformis,,,Anomalina,,praespissiformis,,,
benthic_forams,Anomalina semicribrata,,,Anomalina,,semicribrata,,,
benthic_forams,Anomalina sp.,,,Anomalina,,sp.,,,
benthic_forams,Anomalina spissiformis,,,Anomalina,,spissiformis,,,
benthic_forams,Anomalina spissiformis (q),? Anomalina spissiformis,?,Anomalina,,spissiformis,,,
benthic_forams,Anomalina subbadensis,,,Anomalina,,subbadensis,,,
benthic_forams,Anomalina welleri,,,Anomalina,,welleri,,,
benthic_forams,Anomalinoides acuta,,,Anomalinoides,,acuta,,,
benthic_forams,Anomalinoides alazanensis,,,Anomalinoides,,alazanensis,,,
benthic_forams,Anomalinoides aragonensis,,,Anomalinoides,,aragonensis,,,
benthic_forams,Anomalinoides badensis,,,Anomalinoides,,badensis,,,
benthic_forams,Anomalinoides cicatricosus,,,Anomalinoides,,cicatricosus,,,
benthic_forams,Anomalinoides ciperensis,,,Anomalinoides,,ciperensis,,,
benthic_forams,Anomalinoides fasciatus,,,Anomalinoides,,fasciatus,,,
benthic_forams,Anomalinoides flinti,,,Anomalinoides,,flinti,,,
benthic_forams,Anomalinoides globulosa,,,Anomalinoides,,globulosa,,,
benthic_forams,Anomalinoides globulosus,,,Anomalinoides,,globulosus,,,
benthic_forams,Anomalinoides howelli,,,Anomalinoides,,howelli,,,
benthic_forams,Anomalinoides macroglabra (q),? Anomalinoides macroglabra,?,Anomalinoides,,macroglabra,,,
benthic_forams,Anomalinoides nobilis,,,Anomalinoides,,nobilis,,,
benthic_forams,Anomalinoides orbiculus,,,Anomalinoides,,orbiculus,,,
benthic_forams,Anomalinoides pinguiglabra,,,Anomalinoides,,pinguiglabra,,,
benthic_forams,Anomalinoides pinguiglabra (q),? Anomalinoides pinguiglabra,?,Anomalinoides,,pinguiglabra,,,
benthic_forams,Anomalinoides piripaua,,,Anomalinoides,,piripaua,,,
benthic_forams,Anomalinoides pompilioides,,,Anomalinoides,,pompilioides,,,
benthic_forams,Anomalinoides praespissiformis,,,Anomalinoides,,praespissiformis,,,
benthic_forams,Anomalinoides pseudogrosserugosa,,,Anomalinoides,,pseudogrosserugosa,,,
benthic_forams,Anomalinoides rubiginosus,,,Anomalinoides,,rubiginosus,,,
benthic_forams,Anomalinoides semicribrata,,,Anomalinoides,,semicribrata,,,
benthic_forams,Anomalinoides semicribratus,,,Anomalinoides,,semicribratus,,,
benthic_forams,Anomalinoides semiteres,,,Anomalinoides,,semiteres,,,
benthic_forams,Anomalinoides sp.,,,Anomalinoides,,sp.,,,
benthic_forams,Anomalinoides spissiformis,,,Anomalinoides,,spissiformis,,,
benthic_forams,Anomalinoides spissiformis (q),? Anomalinoides spissiformis,?,Anomalinoides,,spissiformis,,,
benthic_forams,Anomalinoides trinitalensis,,,Anomalinoides,,trinitalensis,,,
benthic_forams,Aragonia anauna,,,Aragonia,,anauna,,,
benthic_forams,Aragonia capdevilensis,,,Aragonia,,capdevilensis,,,
benthic_forams,Aragonia ouezzanensis,,,Aragonia,,ouezzanensis,,,
benthic_forams,Aragonia semi-reticulata,,,Aragonia,,semi-reticulata,,,
benthic_forams,Aragonia sp.,,,Aragonia,,sp.,,,
benthic_forams,Aragonia trinitatensis,,,Aragonia,,trinitatensis,,,
benthic_forams,Aragonia velascoensis,,,Aragonia,,velascoensis,,,
benthic_forams,Aragonina aragonensis,,,Aragonina,,aragonensis,,,
benthic_forams,Aragonina velascoensis,,,Aragonina,,velascoensis,,,
benthic_forams,Arenobulimina cuskleyae (q),? Arenobulimina cuskleyae,?,Arenobulimina,,cuskleyae,,,
benthic_forams,Arenobulimina ovoidea,,,Arenobulimina,,ovoidea,,,
benthic_forams,Articulina sp.,,,Articulina,,sp.,,,
benthic_forams,Articulina tubulosa,,,Articulina,,tubulosa,,,
benthic_forams,Assilina leymeriei,,,Assilina,,leymeriei,,,
benthic_forams,Astacolus calliopsis,,,Astacolus,,calliopsis,,,
benthic_forams,Astacolus crepidularis,,,Astacolus,,crepidularis,,,
benthic_forams,Astacolus crepidularis (q),? Astacolus crepidularis,?,Astacolus,,crepidularis,,,
benthic_forams,Astacolus sp.,,,Astacolus,,sp.,,,
benthic_forams,Astacolus sp. (q),? Astacolus sp.,?,Astacolus,,sp.,,,
benthic_forams,Asterigerina crassaformis,,,Asterigerina,,crassaformis,,,
benthic_forams,Asterigerina guraboensis,,,Asterigerina,,guraboensis,,,
benthic_forams,Asterigerinata mamilla,,,Asterigerinata,,mamilla,,,
benthic_forams,Asterocyclina malladai,,,Asterocyclina,,malladai,,,
benthic_forams,Asterocyclina matanzensis,,,Asterocyclina,,matanzensis,,,
benthic_forams,Asterocyclina penuria,,,Asterocyclina,,penuria,,,
benthic_forams,Asterocyclina sp.,,,Asterocyclina,,sp.,,,
benthic_forams,Astrohiza granulosa,,,Astrohiza,,granulosa,,,
benthic_forams,Astronion astrale,,,Astronion,,astrale,,,
benthic_forams,Astronion charlottensis,,,Astronion,,charlottensis,,,
benthic_forams,Astronion echolsi,,,Astronion,,echolsi,,,
benthic_forams,Astronion gallowayi,,,Astronion,,gallowayi,,,
benthic_forams,Astronion guadelupae,,,Astronion,,guadelupae,,,
benthic_forams,Astronion impressum,,,Astronion,,impressum,,,
benthic_forams,Astronion pusillum,,,Astronion,,pusillum,,,
benthic_forams,Astronion sp.,,,Astronion,,sp.,,,
benthic_forams,Astronion umbilicatulum,,,Astronion,,umbilicatulum,,,
benthic_forams,Baggatellla sp.,,,Baggatellla,,sp.,,,
benthic_forams,Baggina dominicana,,,Baggina,,dominicana,,,
benthic_forams,Bandyella beckmanni,,,Bandyella,,beckmanni,,,
benthic_forams,Bathysiphon alba (q),? Bathysiphon alba,?,Bathysiphon,,alba,,,
benthic_forams,Bathysiphon cyclindrica (q),? Bathysiphon cyclindrica,?,Bathysiphon,,cyclindrica,,,
benthic_forams,Bathysiphon discreta,,,Bathysiphon,,discreta,,,
benthic_forams,Bathysiphon eocenicus,,,Bathysiphon,,eocenicus,,,
benthic_forams,Bathysiphon nodosariaformis,,,Bathysiphon,,nodosariaformis,,,
benthic_forams,Bathysiphon sp.,,,Bathysiphon,,sp.,,,
benthic_forams,Bathysiphon sp. (q),? Bathysiphon sp.,?,Bathysiphon,,sp.,,,
benthic_forams,Biloculina sp.,,,Biloculina,,sp.,,,
benthic_forams,Biloculinellla sp.,,,Biloculinellla,,sp.,,,
benthic_forams,Biplanispira sp. (q),? Biplanispira sp.,?,Biplanispira,,sp.,,,
benthic_forams,Boldia cushmani,,,Boldia,,cushmani,,,
benthic_forams,Boldia sp.,,,Boldia,,sp.,,,
benthic_forams,Boliminella exilis,,,Boliminella,,exilis,,,
benthic_forams,Bolivina acerosa,,,Bolivina,,acerosa,,,
benthic_forams,Bolivina acuminata,,,Bolivina,,acuminata,,,
benthic_forams,Bolivina advena,,,Bolivina,,advena,,,
benthic_forams,Bolivina advena striatella,,,Bolivina,,advena,,striatella,
benthic_forams,Bolivina advena striatella (q),? Bolivina advena striatella,?,Bolivina,,advena,,striatella,
benthic_forams,Bolivina aenariensis,,,Bolivina,,aenariensis,,,
benthic_forams,Bolivina alata,,,Bolivina,,alata,,,
benthic_forams,Bolivina alazanensis,,,Bolivina,,alazanensis,,,
benthic_forams,Bolivina alazanensis (q),? Bolivina alazanensis,?,Bolivina,,alazanensis,,,
benthic_forams,Bolivina albatrossi,,,Bolivina,,albatrossi,,,
benthic_forams,Bolivina alta,,,Bolivina,,alta,,,
benthic_forams,Bolivina anastomosa,,,Bolivina,,anastomosa,,,
benthic_forams,Bolivina anglica,,,Bolivina,,anglica,,,
benthic_forams,Bolivina anglica (q),? Bolivina anglica,?,Bolivina,,anglica,,,
benthic_forams,Bolivina antegressa,,,Bolivina,,antegressa,,,
benthic_forams,Bolivina antegressa angulata,,,Bolivina,,antegressa,,angulata,
benthic_forams,Bolivina argentea,,,Bolivina,,argentea,,,
benthic_forams,Bolivina argentea (q),? Bolivina argentea,?,Bolivina,,argentea,,,
benthic_forams,Bolivina beyrichi,,,Bolivina,,beyrichi,,,
benthic_forams,Bolivina bicostata,,,Bolivina,,bicostata,,,
benthic_forams,Bolivina bicostata (q),? Bolivina bicostata,?,Bolivina,,bicostata,,,
benthic_forams,Bolivina bradyi,,,Bolivina,,bradyi,,,
benthic_forams,Bolivina bramletti,,,Bolivina,,bramletti,,,
benthic_forams,Bolivina californica,,,Bolivina,,californica,,,
benthic_forams,Bolivina catanensis,,,Bolivina,,catanensis,,,
benthic_forams,Bolivina compacta,,,Bolivina,,compacta,,,
benthic_forams,Bolivina conica,,,Bolivina,,conica,,,
benthic_forams,Bolivina crenulata,,,Bolivina,,crenulata,,,
benthic_forams,Bolivina daniensis,,,Bolivina,,daniensis,,,
