verbatim_name,taxon_group,genus name,simplified_name,species name,subspecies name
Globorotalia plesiotumida tumida,planktic_forams,Globorotalia,Globorotalia plesiotumida tumida,plesiotumida,tumida
Globorotalia pliozea,planktic_forams,Globorotalia,Globorotalia pliozea,pliozea,
Globorotalia pliozea (q),planktic_forams,Globorotalia,Globorotalia pliozea,pliozea,
Globorotalia pomeroli,planktic_forams,Globorotalia,Globorotalia pomeroli,pomeroli,
Globorotalia possagnoensis,planktic_forams,Globorotalia,Globorotalia possagnoensis,possagnoensis,
Globorotalia postcretacea,planktic_forams,Globorotalia,Globorotalia postcretacea,postcretacea,
Globorotalia praecursoria,planktic_forams,Globorotalia,Globorotalia praecursoria,praecursoria,
Globorotalia praefohsi,planktic_forams,Globorotalia,Globorotalia praefohsi,praefohsi,
Globorotalia praefohsi (q),planktic_forams,Globorotalia,Globorotalia praefohsi,praefohsi,
Globorotalia praehirsuta,planktic_forams,Globorotalia,Globorotalia praehirsuta,praehirsuta,
Globorotalia praeinflata,planktic_forams,Globorotalia,Globorotalia praeinflata,praeinflata,
Globorotalia praekugleri,planktic_forams,Globorotalia,Globorotalia praekugleri,praekugleri,
Globorotalia praemargaritae,planktic_forams,Globorotalia,Globorotalia praemargaritae,praemargaritae,
Globorotalia praemenardi,planktic_forams,Globorotalia,Globorotalia praemenardi,praemenardi,
Globorotalia praemenardi archaeomenardi,planktic_forams,Globorotalia,Globorotalia praemenardi archaeomenardi,praemenardi,archaeomenardi
Globorotalia praemenardi praemenardi,planktic_forams,Globorotalia,Globorotalia praemenardi praemenardi,praemenardi,praemenardi
Globorotalia praemiocenica,planktic_forams,Globorotalia,Globorotalia praemiocenica,praemiocenica,
Globorotalia praescitula,planktic_forams,Globorotalia,Globorotalia praescitula,praescitula,
Globorotalia praescitula (q),planktic_forams,Globorotalia,Globorotalia praescitula,praescitula,
Globorotalia prasaepis,planktic_forams,Globorotalia,Globorotalia prasaepis,prasaepis,
Globorotalia primitiva,planktic_forams,Globorotalia,Globorotalia primitiva,primitiva,
Globorotalia pseudoampliapertura,planktic_forams,Globorotalia,Globorotalia pseudoampliapertura,pseudoampliapertura,
Globorotalia pseudobesa,planktic_forams,Globorotalia,Globorotalia pseudobesa,pseudobesa,
Globorotalia pseudobulloides,planktic_forams,Globorotalia,Globorotalia pseudobulloides,pseudobulloides,
Globorotalia pseudocontinuosa,planktic_forams,Globorotalia,Globorotalia pseudocontinuosa,pseudocontinuosa,
Globorotalia pseudofoliata,planktic_forams,Globorotalia,Globorotalia pseudofoliata,pseudofoliata,
Globorotalia pseudokugleri,planktic_forams,Globorotalia,Globorotalia pseudokugleri,pseudokugleri,
Globorotalia pseudokugleri (q),planktic_forams,Globorotalia,Globorotalia pseudokugleri,pseudokugleri,
Globorotalia pseudomargaritae,planktic_forams,Globorotalia,Globorotalia pseudomargaritae,pseudomargaritae,
Globorotalia pseudomayeri,planktic_forams,Globorotalia,Globorotalia pseudomayeri,pseudomayeri,
Globorotalia pseudomenardii,planktic_forams,Globorotalia,Globorotalia pseudomenardii,pseudomenardii,
Globorotalia pseudomenardii (q),planktic_forams,Globorotalia,Globorotalia pseudomenardii,pseudomenardii,
Globorotalia pseudomiocenica,planktic_forams,Globorotalia,Globorotalia pseudomiocenica,pseudomiocenica,
Globorotalia pseudomiocenica (q),planktic_forams,Globorotalia,Globorotalia pseudomiocenica,pseudomiocenica,
Globorotalia pseudopachyderma,planktic_forams,Globorotalia,Globorotalia pseudopachyderma,pseudopachyderma,
Globorotalia pseudopima,planktic_forams,Globorotalia,Globorotalia pseudopima,pseudopima,
Globorotalia pseudopima (q),planktic_forams,Globorotalia,Globorotalia pseudopima,pseudopima,
Globorotalia pseudopumilio,planktic_forams,Globorotalia,Globorotalia pseudopumilio,pseudopumilio,
Globorotalia pseudoscitula,planktic_forams,Globorotalia,Globorotalia pseudoscitula,pseudoscitula,
Globorotalia pseudoscitula (q),planktic_forams,Globorotalia,Globorotalia pseudoscitula,pseudoscitula,
Globorotalia pseudotopilensis,planktic_forams,Globorotalia,Globorotalia pseudotopilensis,pseudotopilensis,
Globorotalia pumilio,planktic_forams,Globorotalia,Globorotalia pumilio,pumilio,
Globorotalia puncticulata,planktic_forams,Globorotalia,Globorotalia puncticulata,puncticulata,
Globorotalia puncticulata (q),planktic_forams,Globorotalia,Globorotalia puncticulata,puncticulata,
Globorotalia puncticulata conomiozea,planktic_forams,Globorotalia,Globorotalia puncticulata conomiozea,puncticulata,conomiozea
Globorotalia puncticulata inflata,planktic_forams,Globorotalia,Globorotalia puncticulata inflata,puncticulata,inflata
Globorotalia punctulata,planktic_forams,Globorotalia,Globorotalia punctulata,punctulata,
Globorotalia pusilla,planktic_forams,Globorotalia,Globorotalia pusilla,pusilla,
Globorotalia pusilla laevigata,planktic_forams,Globorotalia,Globorotalia pusilla laevigata,pusilla,laevigata
Globorotalia pusilla pusilla,planktic_forams,Globorotalia,Globorotalia pusilla pusilla,pusilla,pusilla
Globorotalia quadrata,planktic_forams,Globorotalia,Globorotalia quadrata,quadrata,
Globorotalia quetra,planktic_forams,Globorotalia,Globorotalia quetra,quetra,
Globorotalia reissi (q),planktic_forams,Globorotalia,Globorotalia reissi,reissi,
Globorotalia renzi,planktic_forams,Globorotalia,Globorotalia renzi,renzi,
Globorotalia renzi (q),planktic_forams,Globorotalia,Globorotalia renzi,renzi,
Globorotalia riedeli,planktic_forams,Globorotalia,Globorotalia riedeli,riedeli,
Globorotalia riedeli (q),planktic_forams,Globorotalia,Globorotalia riedeli,riedeli,
Globorotalia robusta,planktic_forams,Globorotalia,Globorotalia robusta,robusta,
Globorotalia ronda,planktic_forams,Globorotalia,Globorotalia ronda,ronda,
Globorotalia rotundimarginata,planktic_forams,Globorotalia,Globorotalia rotundimarginata,rotundimarginata,
Globorotalia salisburgensis,planktic_forams,Globorotalia,Globorotalia salisburgensis,salisburgensis,
Globorotalia schachdagica,planktic_forams,Globorotalia,Globorotalia schachdagica,schachdagica,
Globorotalia scitula,planktic_forams,Globorotalia,Globorotalia scitula,scitula,
Globorotalia scitula (q),planktic_forams,Globorotalia,Globorotalia scitula,scitula,
Globorotalia scitula gigantea,planktic_forams,Globorotalia,Globorotalia scitula gigantea,scitula,gigantea
Globorotalia scitula group,planktic_forams,Globorotalia,Globorotalia scitula group,scitula,group
Globorotalia scitula praescitula,planktic_forams,Globorotalia,Globorotalia scitula praescitula,scitula,praescitula
Globorotalia scitula s. l.,planktic_forams,Globorotalia,Globorotalia scitula s. l.,scitula,
Globorotalia scitula scitula,planktic_forams,Globorotalia,Globorotalia scitula scitula,scitula,scitula
Globorotalia scitula sub. sp.,planktic_forams,Globorotalia,Globorotalia scitula sub. sp.,scitula,
Globorotalia semivera,planktic_forams,Globorotalia,Globorotalia semivera,semivera,
Globorotalia siakensis,planktic_forams,Globorotalia,Globorotalia siakensis,siakensis,
Globorotalia siakensis (q),planktic_forams,Globorotalia,Globorotalia siakensis,siakensis,
Globorotalia siakensis group,planktic_forams,Globorotalia,Globorotalia siakensis group,siakensis,group
Globorotalia simulatilis,planktic_forams,Globorotalia,Globorotalia simulatilis,simulatilis,
Globorotalia soldadoensis,planktic_forams,Globorotalia,Globorotalia soldadoensis,soldadoensis,
Globorotalia sp.,planktic_forams,Globorotalia,Globorotalia sp.,sp.,
Globorotalia sp. (q),planktic_forams,Globorotalia,Globorotalia sp.,sp.,
Globorotalia sphericonomiozea,planktic_forams,Globorotalia,Globorotalia sphericonomiozea,sphericonomiozea,
Globorotalia spinuloinflata,planktic_forams,Globorotalia,Globorotalia spinuloinflata,spinuloinflata,
Globorotalia spinulosa,planktic_forams,Globorotalia,Globorotalia spinulosa,spinulosa,
Globorotalia spinulosa (q),planktic_forams,Globorotalia,Globorotalia spinulosa,spinulosa,
Globorotalia subbotinae,planktic_forams,Globorotalia,Globorotalia subbotinae,subbotinae,
Globorotalia subcretacea (q),planktic_forams,Globorotalia,Globorotalia subcretacea,subcretacea,
Globorotalia subscitula,planktic_forams,Globorotalia,Globorotalia subscitula,subscitula,
Globorotalia subscitula (q),planktic_forams,Globorotalia,Globorotalia subscitula,subscitula,
Globorotalia suterae,planktic_forams,Globorotalia,Globorotalia suterae,suterae,
Globorotalia tadjikistanensis,planktic_forams,Globorotalia,Globorotalia tadjikistanensis,tadjikistanensis,
Globorotalia theyeri,planktic_forams,Globorotalia,Globorotalia theyeri,theyeri,
Globorotalia theyeri (q),planktic_forams,Globorotalia,Globorotalia theyeri,theyeri,
Globorotalia topilensis,planktic_forams,Globorotalia,Globorotalia topilensis,topilensis,
Globorotalia tosaensis,planktic_forams,Globorotalia,Globorotalia tosaensis,tosaensis,
Globorotalia tosaensis (q),planktic_forams,Globorotalia,Globorotalia tosaensis,tosaensis,
Globorotalia tosaensis s.l.,planktic_forams,Globorotalia,Globorotalia tosaensis s.l.,tosaensis,s.l.
Globorotalia tosaensis tenuitheca,planktic_forams,Globorotalia,Globorotalia tosaensis tenuitheca,tosaensis,tenuitheca
Globorotalia tosaensis tosaensis,planktic_forams,Globorotalia,Globorotalia tosaensis tosaensis,tosaensis,tosaensis
Globorotalia tosaensis truncatulinoides,planktic_forams,Globorotalia,Globorotalia tosaensis truncatulinoides,tosaensis,truncatulinoides
Globorotalia triangula,planktic_forams,Globorotalia,Globorotalia triangula,triangula,
Globorotalia triangula (q),planktic_forams,Globorotalia,Globorotalia triangula,triangula,
Globorotalia trinidadensis,planktic_forams,Globorotalia,Globorotalia trinidadensis,trinidadensis,
Globorotalia troelseni,planktic_forams,Globorotalia,Globorotalia troelseni,troelseni,
Globorotalia truncatulinoides,planktic_forams,Globorotalia,Globorotalia truncatulinoides,truncatulinoides,
Globorotalia truncatulinoides (dex),planktic_forams,Globorotalia,Globorotalia truncatulinoides,truncatulinoides,
Globorotalia truncatulinoides (q),planktic_forams,Globorotalia,Globorotalia truncatulinoides,truncatulinoides,
Globorotalia truncatulinoides (sin),planktic_forams,Globorotalia,Globorotalia truncatulinoides,truncatulinoides,
Globorotalia truncatulinoides pachytheca,planktic_forams,Globorotalia,Globorotalia truncatulinoides pachytheca,truncatulinoides,pachytheca
Globorotalia truncatulinoides tosaensis,planktic_forams,Globorotalia,Globorotalia truncatulinoides tosaensis,truncatulinoides,tosaensis
Globorotalia truncatulinoides truncatulinoides,planktic_forams,Globorotalia,Globorotalia truncatulinoides truncatulinoides,truncatulinoides,truncatulinoides
Globorotalia tumida,planktic_forams,Globorotalia,Globorotalia tumida,tumida,
Globorotalia tumida (q),planktic_forams,Globorotalia,Globorotalia tumida,tumida,
Globorotalia tumida flexuosa,planktic_forams,Globorotalia,Globorotalia tumida flexuosa,tumida,flexuosa
Globorotalia tumida lata,planktic_forams,Globorotalia,Globorotalia tumida lata,tumida,lata
Globorotalia tumida plesiotumida,planktic_forams,Globorotalia,Globorotalia tumida plesiotumida,tumida,plesiotumida
Globorotalia tumida plesiotumida (q),planktic_forams,Globorotalia,Globorotalia tumida plesiotumida,tumida,plesiotumida
Globorotalia tumida subsp.,planktic_forams,Globorotalia,Globorotalia tumida subsp.,tumida,subsp.
Globorotalia tumida tumida,planktic_forams,Globorotalia,Globorotalia tumida tumida,tumida,tumida
Globorotalia tumida tumida (q),planktic_forams,Globorotalia,Globorotalia tumida tumida,tumida,tumida
Globorotalia uncinata,planktic_forams,Globorotalia,Globorotalia uncinata,uncinata,
Globorotalia ungulata,planktic_forams,Globorotalia,Globorotalia ungulata,ungulata,
Globorotalia ungulata (q),planktic_forams,Globorotalia,Globorotalia ungulata,ungulata,
Globorotalia varianta,planktic_forams,Globorotalia,Globorotalia varianta,varianta,
Globorotalia velascoensis,planktic_forams,Globorotalia,Globorotalia velascoensis,velascoensis,
Globorotalia velascoensis (q),planktic_forams,Globorotalia,Globorotalia velascoensis,velascoensis,
Globorotalia venezuelana,planktic_forams,Globorotalia,Globorotalia venezuelana,venezuelana,
Globorotalia ventriosa,planktic_forams,Globorotalia,Globorotalia ventriosa,ventriosa,
Globorotalia viola,planktic_forams,Globorotalia,Globorotalia viola,viola,
Globorotalia whitei,planktic_forams,Globorotalia,Globorotalia whitei,whitei,
Globorotalia wilcoxensis,planktic_forams,Globorotalia,Globorotalia wilcoxensis,wilcoxensis,
Globorotalia wilesi,planktic_forams,Globorotalia,Globorotalia wilesi,wilesi,
Globorotalia wilsoni,planktic_forams,Globorotalia,Globorotalia wilsoni,wilsoni,
Globorotalia zealandica,planktic_forams,Globorotalia,Globorotalia zealandica,zealandica,
Globorotalia zealandica (q),planktic_forams,Globorotalia,Globorotalia zealandica,zealandica,
Globorotalia zealandica group,planktic_forams,Globorotalia,Globorotalia zealandica group,zealandica,group
Globorotalia zealandica incognita,planktic_forams,Globorotalia,Globorotalia zealandica incognita,zealandica,incognita
Globorotalia zealandica zealandica,planktic_forams,Globorotalia,Globorotalia zealandica zealandica,zealandica,zealandica
Globorotalites sp.,benthic_forams,Globorotalites,Globorotalites sp.,sp.,
Globorotaloides carcoselleensis,planktic_forams,Globorotaloides,Globorotaloides carcoselleensis,carcoselleensis,
Globorotaloides extans,planktic_forams,Globorotaloides,Globorotaloides extans,extans,
Globorotaloides extans (q),planktic_forams,Globorotaloides,Globorotaloides extans,extans,
Globorotaloides falconarae,planktic_forams,Globorotaloides,Globorotaloides falconarae,falconarae,
Globorotaloides hexagonus,planktic_forams,Globorotaloides,Globorotaloides hexagonus,hexagonus,
Globorotaloides hexagonus (q),planktic_forams,Globorotaloides,Globorotaloides hexagonus,hexagonus,
Globorotaloides hexagonus hexagonus,planktic_forams,Globorotaloides,Globorotaloides hexagonus hexagonus,hexagonus,hexagonus
Globorotaloides hexagonus s. l.,planktic_forams,Globorotaloides,Globorotaloides hexagonus s. l.,hexagonus,
Globorotaloides hexagonus variabilis,planktic_forams,Globorotaloides,Globorotaloides hexagonus variabilis,hexagonus,variabilis
Globorotaloides sp.,planktic_forams,Globorotaloides,Globorotaloides sp.,sp.,
Globorotaloides stainforthi,planktic_forams,Globorotaloides,Globorotaloides stainforthi,stainforthi,
Globorotaloides suteri,planktic_forams,Globorotaloides,Globorotaloides suteri,suteri,
Globorotaloides suteri (q),planktic_forams,Globorotaloides,Globorotaloides suteri,suteri,
Globorotaloides suteri relizensis,planktic_forams,Globorotaloides,Globorotaloides suteri relizensis,suteri,relizensis
Globorotaloides testarugosus,planktic_forams,Globorotaloides,Globorotaloides testarugosus,testarugosus,
Globorotaloides testarugosus (q),planktic_forams,Globorotaloides,Globorotaloides testarugosus,testarugosus,
Globorotaloides trema,planktic_forams,Globorotaloides,Globorotaloides trema,trema,
Globorotaloides turgidus,planktic_forams,Globorotaloides,Globorotaloides turgidus,turgidus,
Globorotaloides turgidus (q),planktic_forams,Globorotaloides,Globorotaloides turgidus,turgidus,
Globorotaloides unicavus,planktic_forams,Globorotaloides,Globorotaloides unicavus,unicavus,
Globorotaloides variabilis,planktic_forams,Globorotaloides,Globorotaloides variabilis,variabilis,
Globotextularia sp.,benthic_forams,Globotextularia,Globotextularia sp.,sp.,
Globotruncana aegyptiaca,planktic_forams,Globotruncana,Globotruncana aegyptiaca,aegyptiaca,
Globotruncana aegyptiaca (q),planktic_forams,Globotruncana,Globotruncana aegyptiaca,aegyptiaca,
Globotruncana arca,planktic_forams,Globotruncana,Globotruncana arca,arca,
Globotruncana arca (q),planktic_forams,Globotruncana,Globotruncana arca,arca,
Globotruncana calcarata,planktic_forams,Globotruncana,Globotruncana calcarata,calcarata,
Globotruncana calciformis,planktic_forams,Globotruncana,Globotruncana calciformis,calciformis,
Globotruncana conica,planktic_forams,Globotruncana,Globotruncana conica,conica,
Globotruncana contusa,planktic_forams,Globotruncana,Globotruncana contusa,contusa,
Globotruncana elevata elevata,planktic_forams,Globotruncana,Globotruncana elevata elevata,elevata,elevata
Globotruncana elevata stuartiformis,planktic_forams,Globotruncana,Globotruncana elevata stuartiformis,elevata,stuartiformis
Globotruncana entricosa,planktic_forams,Globotruncana,Globotruncana entricosa,entricosa,
Globotruncana fornicata,planktic_forams,Globotruncana,Globotruncana fornicata,fornicata,
Globotruncana gagnebini,planktic_forams,Globotruncana,Globotruncana gagnebini,gagnebini,
Globotruncana gagnebini (q),planktic_forams,Globotruncana,Globotruncana gagnebini,gagnebini,
Globotruncana gansseri (q),planktic_forams,Globotruncana,Globotruncana gansseri,gansseri,
Globotruncana leupoldi,planktic_forams,Globotruncana,Globotruncana leupoldi,leupoldi,
Globotruncana linneiana,planktic_forams,Globotruncana,Globotruncana linneiana,linneiana,
Globotruncana mariei,planktic_forams,Globotruncana,Globotruncana mariei,mariei,
Globotruncana petaloidea,planktic_forams,Globotruncana,Globotruncana petaloidea,petaloidea,
Globotruncana rosetta,planktic_forams,Globotruncana,Globotruncana rosetta,rosetta,
Globotruncana sp.,planktic_forams,Globotruncana,Globotruncana sp.,sp.,
Globotruncana stuarti,planktic_forams,Globotruncana,Globotruncana stuarti,stuarti,
Globotruncana stuarti (q),planktic_forams,Globotruncana,Globotruncana stuarti,stuarti,
Globotruncana stuartiformis,planktic_forams,Globotruncana,Globotruncana stuartiformis,stuartiformis,
Globotruncana sublaevigata,planktic_forams,Globotruncana,Globotruncana sublaevigata,sublaevigata,
Globotruncana sublaevigata (q),planktic_forams,Globotruncana,Globotruncana sublaevigata,sublaevigata,
Globotruncana ventricosa,planktic_forams,Globotruncana,Globotruncana ventricosa,ventricosa,
Globotruncana ventricosa (q),planktic_forams,Globotruncana,Globotruncana ventricosa,ventricosa,
Globotruncanella havanensis,planktic_forams,Globotruncanella,Globotruncanella havanensis,havanensis,
Globulina lacrima,benthic_forams,Globulina,Globulina lacrima,lacrima,
Globulina sp.,benthic_forams,Globulina,Globulina sp.,sp.,
Glodigerinoides bisphericus (q),planktic_forams,Glodigerinoides,Glodigerinoides bisphericus,bisphericus,
Glomospira charoides,benthic_forams,Glomospira,Glomospira charoides,charoides,
Glomospira gordialis,benthic_forams,Glomospira,Glomospira gordialis,gordialis,
Glomospira irregularis,benthic_forams,Glomospira,Glomospira irregularis,irregularis,
Glomospira sp.,benthic_forams,Glomospira,Glomospira sp.,sp.,
Glossicythereis sp.,ostracods,Glossicythereis,Glossicythereis sp.,sp.,
Glyphodesmis williamsonii,diatoms,Glyphodesmis,Glyphodesmis williamsonii,williamsonii,
Glyphodiscus stellatus,diatoms,Glyphodiscus,Glyphodiscus stellatus,stellatus,
Gnetum,pollen,Gnetum,Gnetum,,
Gomphonema abbreviatum,diatoms,Gomphonema,Gomphonema abbreviatum,abbreviatum,
Gomphonema angustatum,diatoms,Gomphonema,Gomphonema angustatum,angustatum,
Gomphonema augur,diatoms,Gomphonema,Gomphonema augur,augur,
Gomphonema constrictum,diatoms,Gomphonema,Gomphonema constrictum,constrictum,
Gomphonema constrictum capitata,diatoms,Gomphonema,Gomphonema constrictum capitata,constrictum,capitata
Gomphonema gracilis,diatoms,Gomphonema,Gomphonema gracilis,gracilis,
Gomphonema lanceolatum,diatoms,Gomphonema,Gomphonema lanceolatum,lanceolatum,
Gomphonema longiceps subclavata,diatoms,Gomphonema,Gomphonema longiceps subclavata,longiceps,subclavata
Gomphonema olivaceum,diatoms,Gomphonema,Gomphonema olivaceum,olivaceum,
Gomphonema parvulum,diatoms,Gomphonema,Gomphonema parvulum,parvulum,
Gomphonema sp.,diatoms,Gomphonema,Gomphonema sp.,sp.,
Gomphonema ventricosum,diatoms,Gomphonema,Gomphonema ventricosum,ventricosum,
Gomphrenia sp. (q),pollen,Gomphrenia,Gomphrenia sp.,sp.,
Gondwanaria deflandrei,radiolarians,Gondwanaria,Gondwanaria deflandrei,deflandrei,
Gondwanaria hister,radiolarians,Gondwanaria,Gondwanaria hister,hister,
Gondwanaria japonica,radiolarians,Gondwanaria,Gondwanaria japonica,japonica,
Gondwanaria sp.,radiolarians,Gondwanaria,Gondwanaria sp.,sp.,
Gongylothorax verbeeki,radiolarians,Gongylothorax,Gongylothorax verbeeki,verbeeki,
Goniothecium coronatum,diatoms,Goniothecium,Goniothecium coronatum,coronatum,
Goniothecium decoratum,diatoms,Goniothecium,Goniothecium decoratum,decoratum,
Goniothecium loricatum,diatoms,Goniothecium,Goniothecium loricatum,loricatum,
Goniothecium odontella,diatoms,Goniothecium,Goniothecium odontella,odontella,
Goniothecium odontella danica,diatoms,Goniothecium,Goniothecium odontella danica,odontella,danica
Goniothecium rogersii,diatoms,Goniothecium,Goniothecium rogersii,rogersii,
Goniothecium tenue,diatoms,Goniothecium,Goniothecium tenue,tenue,
Gonyaulacacean sp.,dinoflagellates,Gonyaulacacean,Gonyaulacacean sp.,sp.,
Gonyaulacysta giuseppei (q),dinoflagellates,Gonyaulacysta,Gonyaulacysta giuseppei,giuseppei,
Gorgospyris perizostra,radiolarians,Gorgospyris,Gorgospyris perizostra,perizostra,
Gorgospyris schizopodia,radiolarians,Gorgospyris,Gorgospyris schizopodia,schizopodia,
Gorgospyris schizopodia (q),radiolarians,Gorgospyris,Gorgospyris schizopodia,schizopodia,
Gorgospyris sp.,radiolarians,Gorgospyris,Gorgospyris sp.,sp.,
Gosella flintii,benthic_forams,Gosella,Gosella flintii,flintii,
Gosella guraboensis,benthic_forams,Gosella,Gosella guraboensis,guraboensis,
Graminae,pollen,Graminae,Graminae,,
Graminidites media,pollen,Graminidites,Graminidites media,media,
Graminidites media (q),pollen,Graminidites,Graminidites media,media,
Grammatophora angulosa,diatoms,Grammatophora,Grammatophora angulosa,angulosa,
Grammatophora angulosa islandica,diatoms,Grammatophora,Grammatophora angulosa islandica,angulosa,islandica
Grammatophora arcuata,diatoms,Grammatophora,Grammatophora arcuata,arcuata,
Grammatophora marina,diatoms,Grammatophora,Grammatophora marina,marina,
Grammatophora marina adriatica,diatoms,Grammatophora,Grammatophora marina adriatica,marina,adriatica
Grammatophora maxima,diatoms,Grammatophora,Grammatophora maxima,maxima,
Grammatophora oceanica,diatoms,Grammatophora,Grammatophora oceanica,oceanica,
Grammatophora oceanica macilenta,diatoms,Grammatophora,Grammatophora oceanica macilenta,oceanica,macilenta
Grammatophora sp.,diatoms,Grammatophora,Grammatophora sp.,sp.,
Grammatophora stricta fossilis,diatoms,Grammatophora,Grammatophora stricta fossilis,stricta,fossilis
Grammatophora undulata,diatoms,Grammatophora,Grammatophora undulata,undulata,
Grommatophora arctica,diatoms,Grommatophora,Grommatophora arctica,arctica,
Gtheca senni,planktic_forams,Gtheca,Gtheca senni,senni,
Guazuma sp. (q),pollen,Guazuma,Guazuma sp.,sp.,
Guembelina cubensis,planktic_forams,Guembelina,Guembelina cubensis,cubensis,
Guembelitria cretacea,planktic_forams,Guembelitria,Guembelitria cretacea,cretacea,
Guembelitria irregularis,planktic_forams,Guembelitria,Guembelitria irregularis,irregularis,
Guembelitria sp.,planktic_forams,Guembelitria,Guembelitria sp.,sp.,
Guembelitria stavensis,planktic_forams,Guembelitria,Guembelitria stavensis,stavensis,
Guttifere,pollen,Guttifere,Guttifere,,
Guttulina adhaerens,benthic_forams,Guttulina,Guttulina adhaerens,adhaerens,
Guttulina caudita,benthic_forams,Guttulina,Guttulina caudita,caudita,
Guttulina hantkeni,benthic_forams,Guttulina,Guttulina hantkeni,hantkeni,
Guttulina irregularis,benthic_forams,Guttulina,Guttulina irregularis,irregularis,
Guttulina sororia,benthic_forams,Guttulina,Guttulina sororia,sororia,
Guttulina sp.,benthic_forams,Guttulina,Guttulina sp.,sp.,
Guttulina trigonula,benthic_forams,Guttulina,Guttulina trigonula,trigonula,
Gyroidina acuta,benthic_forams,Gyroidina,Gyroidina acuta,acuta,
Gyroidina altiformis,benthic_forams,Gyroidina,Gyroidina altiformis,altiformis,
Gyroidina altispira,benthic_forams,Gyroidina,Gyroidina altispira,altispira,
Gyroidina angustiumbilicata,benthic_forams,Gyroidina,Gyroidina angustiumbilicata,angustiumbilicata,
Gyroidina broeckhiana,benthic_forams,Gyroidina,Gyroidina broeckhiana,broeckhiana,
Gyroidina complanata,benthic_forams,Gyroidina,Gyroidina complanata,complanata,
Gyroidina condoni,benthic_forams,Gyroidina,Gyroidina condoni,condoni,
Gyroidina delicata,benthic_forams,Gyroidina,Gyroidina delicata,delicata,
Gyroidina depressa,benthic_forams,Gyroidina,Gyroidina depressa,depressa,
Gyroidina florealis,benthic_forams,Gyroidina,Gyroidina florealis,florealis,
Gyroidina gemma,benthic_forams,Gyroidina,Gyroidina gemma,gemma,
Gyroidina gemma (q),benthic_forams,Gyroidina,Gyroidina gemma,gemma,
Gyroidina girardana,benthic_forams,Gyroidina,Gyroidina girardana,girardana,
Gyroidina globosa,benthic_forams,Gyroidina,Gyroidina globosa,globosa,
Gyroidina io,benthic_forams,Gyroidina,Gyroidina io,io,
Gyroidina lamarckiana,benthic_forams,Gyroidina,Gyroidina lamarckiana,lamarckiana,
Gyroidina lamarckiana (q),benthic_forams,Gyroidina,Gyroidina lamarckiana,lamarckiana,
Gyroidina multilocula,benthic_forams,Gyroidina,Gyroidina multilocula,multilocula,
Gyroidina multilocula (q),benthic_forams,Gyroidina,Gyroidina multilocula,multilocula,
Gyroidina neosoldanii,benthic_forams,Gyroidina,Gyroidina neosoldanii,neosoldanii,
Gyroidina nipponicua,benthic_forams,Gyroidina,Gyroidina nipponicua,nipponicua,
Gyroidina nitida,benthic_forams,Gyroidina,Gyroidina nitida,nitida,
Gyroidina nitidula,benthic_forams,Gyroidina,Gyroidina nitidula,nitidula,
Gyroidina orbicularis,benthic_forams,Gyroidina,Gyroidina orbicularis,orbicularis,
Gyroidina orbicularis (q),benthic_forams,Gyroidina,Gyroidina orbicularis,orbicularis,
Gyroidina orbicularis planata,benthic_forams,Gyroidina,Gyroidina orbicularis planata,orbicularis,planata
Gyroidina parva,benthic_forams,Gyroidina,Gyroidina parva,parva,
Gyroidina parva (q),benthic_forams,Gyroidina,Gyroidina parva,parva,
Gyroidina perampla,benthic_forams,Gyroidina,Gyroidina perampla,perampla,
Gyroidina planata,benthic_forams,Gyroidina,Gyroidina planata,planata,
Gyroidina planulata,benthic_forams,Gyroidina,Gyroidina planulata,planulata,
Gyroidina planulata (q),benthic_forams,Gyroidina,Gyroidina planulata,planulata,
Gyroidina prominula,benthic_forams,Gyroidina,Gyroidina prominula,prominula,
Gyroidina quinqueloba,benthic_forams,Gyroidina,Gyroidina quinqueloba,quinqueloba,
Gyroidina quinqueloba (q),benthic_forams,Gyroidina,Gyroidina quinqueloba,quinqueloba,
Gyroidina rothwelli (q),benthic_forams,Gyroidina,Gyroidina rothwelli,rothwelli,
Gyroidina rotundimargo,benthic_forams,Gyroidina,Gyroidina rotundimargo,rotundimargo,
Gyroidina soldani,benthic_forams,Gyroidina,Gyroidina soldani,soldani,
Gyroidina solida,benthic_forams,Gyroidina,Gyroidina solida,solida,
Gyroidina sp.,benthic_forams,Gyroidina,Gyroidina sp.,sp.,
Gyroidina sp. (q),benthic_forams,Gyroidina,Gyroidina sp.,sp.,
Gyroidina subtener,benthic_forams,Gyroidina,Gyroidina subtener,subtener,
Gyroidina tenera,benthic_forams,Gyroidina,Gyroidina tenera,tenera,
Gyroidina umbonata,benthic_forams,Gyroidina,Gyroidina umbonata,umbonata,
Gyroidina zealandica,benthic_forams,Gyroidina,Gyroidina zealandica,zealandica,
Gyroidinoides altiformis,benthic_forams,Gyroidinoides,Gyroidinoides altiformis,altiformis,
Gyroidinoides beisseli,benthic_forams,Gyroidinoides,Gyroidinoides beisseli,beisseli,
Gyroidinoides complanata,benthic_forams,Gyroidinoides,Gyroidinoides complanata,complanata,
Gyroidinoides girardana (q),benthic_forams,Gyroidinoides,Gyroidinoides girardana,girardana,
Gyroidinoides girardena,benthic_forams,Gyroidinoides,Gyroidinoides girardena,girardena,
Gyroidinoides globosus,benthic_forams,Gyroidinoides,Gyroidinoides globosus,globosus,
