Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Datum type,Datum age average [Ma],Zone name (short),Zone name,Preservation,Group abundance,Percentage of nannos in total assemblage [%],Emiliania huxleyi,Gephyrocapsa caribbeanica,Gephyrocapsa oceanica,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus pliopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera foliosa,Umbilicosphaera sibogae,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera hyalina,Helicosphaera inversa,Helicosphaera wallichii,Helicosphaera spp.,Pontosphaera japonica,Pontosphaera multipora,Pontosphaera sp.,Scyphosphaera globulata,Scyphosphaera spp.,Rhabdosphaera clavigera,Syracosphaera pulchra,Syracosphaera spp.,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Calciosolenia murrayi,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster surculus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster blackstockae,Discoaster challengeri,Discoaster decorus,Discoaster neohamatus,Discoaster neorectus,Discoaster pansus,Discoaster quadramus,Discoaster tristellifer,Discoaster loeblichii,Discoaster spp.,Sphenolithus abies,Sphenolithus grandis,Sphenolithus neoabies,Sphenolithus spp.,Sphenolithus verensis,Ceratolithus cristatus,Ceratolithus armatus,Ceratolithus acutus,Ceratolithus larrymayeri,Ceratolithus rugosus,Ceratolithus spp.,Amaurolithus bizarrus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Amaurolithus spp.,Nicklithus amplificus,Triquetrorhabdulus extensus,Triquetrorhabdulus rugosus,Triquetrorhabdulus spp.,Minylitha convallis,Florisphaera profunda,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,File Data,Ship File Links,Shore File Links,Sample
361,U1474,A,24,24-CC,H,CC,PAL,NANNO,0,5,221.95,222.0,,,,NN11 - NN12 [G12],"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,A,A,A,,A,,,,,,,,,,,,C,,,,,,,F,,,C,,,,,,,,,,,,C,C,C,C,,,,,,,,,,,,A,,,C,,,,,,,,,,,,,,,,,,,,,R,,,,,361-U1474A-24H-CC-PAL
361,U1474,A,25,25-1,H,1,W,75/75-NANNO,0,0,222.75,222.75,"Tc Nicklithus amplificus (Gradstein et al., 2012)",Tc,5.94,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,P,F,R,,P,,,,,,,,,,,361-U1474A-25H-1-W
361,U1474,A,25,25-2,H,2,W,75/75-NANNO,0,0,224.24,224.24,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,R,,,R,R,,,,,,,,,,,,,361-U1474A-25H-2-W
361,U1474,A,25,25-3,H,3,W,75/75-NANNO,0,0,225.75,225.75,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,P,,,,,,,,,,,,,361-U1474A-25H-3-W
361,U1474,A,25,25-4,H,4,W,75/75-NANNO,0,0,227.25,227.25,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,F,,,,P,,,,,,,,,,,,,361-U1474A-25H-4-W
361,U1474,A,25,25-5,H,5,W,75/75-NANNO,0,0,228.75,228.75,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,,,,,,,,,,,,,,361-U1474A-25H-5-W
361,U1474,A,25,25-6,H,6,W,50/50-NANNO,0,0,230.01,230.01,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,F,R,R,,P,,,,,,,,,,,,,361-U1474A-25H-6-W
361,U1474,A,25,25-CC,H,CC,PAL,NANNO,0,5,231.39,231.44,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,A,A,A,,A,,,,C,,,,,,,,,,,,C,,,R,,,,,,,,,,,,,,,,C,C,C,,,,,,,,,,,,A,,,A,,,,F,,,,,F,,F,,,,,,,,,,F,,,,,361-U1474A-25H-CC-PAL
361,U1474,A,26,26-1,H,1,W,75/75-NANNO,0,0,232.15,232.15,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,C,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,R,,,,,,,,,,,,,361-U1474A-26H-1-W
361,U1474,A,26,26-2,H,2,W,75/75-NANNO,0,0,233.65,233.65,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,R,F,,,R,,,,,,,,,,,,,361-U1474A-26H-2-W
361,U1474,A,26,26-3,H,3,W,75/75-NANNO,0,0,235.14,235.14,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,R,F,,,R,,,,,,,,,,,,,361-U1474A-26H-3-W
361,U1474,A,26,26-4,H,4,W,75/75-NANNO,0,0,236.64,236.64,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,R,,,,,,,,,,,361-U1474A-26H-4-W
361,U1474,A,26,26-5,H,5,W,75/75-NANNO,0,0,238.13,238.13,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,F,,,P,,,,,,,,,,,,,361-U1474A-26H-5-W
361,U1474,A,26,26-CC,H,CC,PAL,NANNO,0,5,239.85,239.9,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,A,,A,,A,,F,,C,,,,,,,,,,,,C,,,R,,,,,,,,,,,,,,,,,C,C,,,,,,,,,,,C,,,,A,,,,,,,P,,R,,,,,,,,,,,,F,,,,,361-U1474A-26H-CC-PAL
361,U1474,A,27,27-1,H,1,W,75/75-NANNO,0,0,240.65,240.65,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,361-U1474A-27H-1-W
361,U1474,A,27,27-2,H,2,W,50/50-NANNO,0,0,241.9,241.9,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,F,,P,,,,,,,,,,,,,361-U1474A-27H-2-W
361,U1474,A,27,27-3,H,3,W,75/75-NANNO,0,0,243.41,243.41,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,F,R,,P,,,,,,,,,,,,,361-U1474A-27H-3-W
361,U1474,A,27,27-4,H,4,W,90/90-NANNO,0,0,245.06,245.06,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,F,,,,,P,,,,,,,,,,,,,361-U1474A-27H-4-W
361,U1474,A,27,27-5,H,5,W,75/75-NANNO,0,0,246.41,246.41,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,P,F,P,,,,,,,,,,,,,361-U1474A-27H-5-W
361,U1474,A,27,27-CC,H,CC,PAL,NANNO,0,5,248.82,248.87,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,A,A,C,A,,,,C,,C,,,,,,,,,,,,C,,,F,,,,,,,,,,,C,,,,F,C,,C,,,,,,,,,,,,A,R,,C,,,,,,,,,C,,F,,P,,P,,,,,,C,,,,,361-U1474A-27H-CC-PAL
361,U1474,A,28,28-2,F,2,W,75/75-NANNO,0,0,246.07,246.07,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,R,,F,,,F,R,,,,,,,,,,,,,361-U1474A-28F-2-W
361,U1474,A,28,28-3,F,3,W,75/75-NANNO,0,0,247.57,247.57,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,361-U1474A-28F-3-W
361,U1474,A,28,28-CC,F,CC,PAL,NANNO,0,5,249.05,249.1,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,A,A,A,,A,,F,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,C,C,,,,,,,,,,,,,,,C,,,,,,,,,R,,,,,,F,,,,,,C,,,,,361-U1474A-28F-CC-PAL
361,U1474,A,29,29-1,F,1,W,75/75-NANNO,0,0,250.35,250.35,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,361-U1474A-29F-1-W
361,U1474,A,29,29-2,F,2,W,60/60-NANNO,0,0,251.71,251.71,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,P,,,,,,,,,,,,,,,,,,,,,,,,,R,F,,,,,,,,,,,,,361-U1474A-29F-2-W
361,U1474,A,29,29-CC,F,CC,PAL,NANNO,0,5,254.02,254.07,,,,NN11 [G12],"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,A,A,A,A,,A,,C,,C,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,P,C,,,,,,,,C,C,,,,,,,,,,,,,F,F,,,,,,,,,,C,,,,,361-U1474A-29F-CC-PAL
