Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color,Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,Clasts (>2 mm) 3ND ORDER,Lithic clasts (>2 mm) DOMINANT,DOMINANT lithic roundness,Lithic clasts (>2 mm) 2ND ORDER,2ND lithic roundness,Lithic clasts (>2 mm) 3RD ORDER,3RD lithic roundness,Vitric clasts (>2 mm) DOMINANT,DOMINANT vitric roundness,Vitric clasts (>2 mm) 2ND ORDER,2ND vitric roundness,Vitric clasts (>2 mm) 3RD ORDER,3RD vitric roundness,Crystals (>2 mm) DOMINANT,DOMINANT crystal roundness,Crystals (>2 mm) 2ND ORDER,2ND crystal roundness,Crystals (>2 mm) 3RD ORDER,3RD crystal roundness,Clast comments,"Matrix, fines (<2 mm) DOMINANT","Matrix, fines (<2 mm) 2ND ORDER","Matrix, fines (<2 mm) 3ND ORDER",Matrix sorting,Matrix comments,File Data,Shore File Links
350-U1437D-49R-3-A,350,U1437,D,49,49-3,R,3,A,112,116,877.45,877.49,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,consolidated [2014],silt [W22_1],2,silt [W22_1],2,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-49R-4-A,350,U1437,D,49,49-4,R,4,A,0,5,877.49,877.54,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,consolidated [2014],silt [W22_1],2,silt [W22_1],2,,planar,sharp,sub-horizontal,,well [2014],non-graded,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-4-A,350,U1437,D,49,49-4,R,4,A,5,83,877.54,878.32,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,consolidated [2014],,,,,,irregular,bioturbated,sub-horizontal,,,,parallel stratification [BJ80],high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-4-A,350,U1437,D,49,49-4,R,4,A,83,89,878.32,878.38,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,consolidated [2014],silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,horizontal,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-4-A,350,U1437,D,49,49-4,R,4,A,89,116,878.38,878.65,III,,,,evolved,tuff [2014],with crystals,evolved tuff,evolved tuff with crystals,tuff with crystals,,dark gray,consolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,horizontal,,well [2014],normally graded,parallel stratification [BJ80],slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-4-A,350,U1437,D,49,49-4,R,4,A,116,127,878.65,878.76,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,light gray,consolidated [2014],,,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-4-A,350,U1437,D,49,49-4,R,4,A,127,137,878.76,878.86,III,,,,evolved,tuff [2014],with crystals,evolved tuff,evolved tuff with crystals,tuff with crystals,,dark gray,consolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,not recovered,,,,normally graded,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-5-A,350,U1437,D,49,49-5,R,5,A,0,30,878.86,879.16,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,consolidated [2014],,,,,,irregular,bioturbated,,,,,parallel stratification [BJ80],high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-5-A,350,U1437,D,49,49-5,R,5,A,30,41,879.16,879.27,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,consolidated [2014],silt [W22_1],2,silt [W22_1],2,,planar,sharp,horizontal,,well [2014],non-graded,parallel stratification [BJ80],none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-5-A,350,U1437,D,49,49-5,R,5,A,41,53,879.27,879.39,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,consolidated [2014],,,,,,,not recovered,,,,,parallel stratification [BJ80],high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-5-A,350,U1437,D,49,49-5,R,5,A,53,59,879.39,879.45,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,consolidated [2014],silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,horizontal,,moderate [2014],non-graded,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-5-A,350,U1437,D,49,49-5,R,5,A,59,74,879.45,879.6,III,,,,evolved,tuff [2014],with crystals,evolved tuff,evolved tuff with crystals,tuff with crystals,,dark gray,consolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,,curviplanar,sharp to gradational,sub-horizontal,,well [2014],non-graded,parallel stratification [BJ80],slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],,,,,,
350-U1437D-49R-5-A,350,U1437,D,49,49-5,R,5,A,74,93,879.6,879.79,III,,,,evolved,tuff [2014],with crystals,evolved tuff,evolved tuff with crystals,tuff with crystals,,dark gray,consolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,not recovered,,,well [2014],normally graded,cross-bedded,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],,,,,,
350-U1437D-49R-5-A,350,U1437,D,49,49-5,R,5,A,93,102,879.79,879.88,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,consolidated [2014],,,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-5-A,350,U1437,D,49,49-5,R,5,A,102,113,879.88,879.99,III,,,,evolved,tuff [2014],with crystals,evolved tuff,evolved tuff with crystals,tuff with crystals,,dark gray,consolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,not recovered,,,well [2014],non-graded,cross-bedded,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],,,,,,
350-U1437D-49R-6-A,350,U1437,D,49,49-6,R,6,A,0,10,879.99,880.09,III,,,,evolved,lapilli-tuff [2014],,evolved lapilli-tuff,evolved lapilli-tuff,lapilli-tuff,,gray,consolidated [2014],medium sand [W22_2],5,granule [W22_2],8,,curviplanar,gradational,sub-horizontal,,well [2014],non-graded,cross-bedded,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-6-A,350,U1437,D,49,49-6,R,6,A,10,20,880.09,880.19,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,consolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,curviplanar,gradational,inclined,,well [2014],non-graded,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-6-A,350,U1437,D,49,49-6,R,6,A,20,37,880.19,880.36,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,consolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,curviplanar,gradational,inclined,,well [2014],non-graded,cross-bedded,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-6-A,350,U1437,D,49,49-6,R,6,A,37,49,880.36,880.48,III,,,,evolved,tuff [2014],with crystals,evolved tuff,evolved tuff with crystals,tuff with crystals,,dark green,consolidated [2014],medium sand [W22_2],5,medium sand [W22_2],5,,planar,sharp,horizontal,,well [2014],normally graded,parallel stratification [BJ80],none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-6-A,350,U1437,D,49,49-6,R,6,A,49,53,880.48,880.52,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,light gray,consolidated [2014],,,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-6-A,350,U1437,D,49,49-6,R,6,A,53,56,880.52,880.55,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light green,consolidated [2014],silt [W22_1],2,silt [W22_1],2,,irregular,bioturbated,horizontal,,well [2014],,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-6-A,350,U1437,D,49,49-6,R,6,A,56,73,880.55,880.72,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,light gray,consolidated [2014],,,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-6-A,350,U1437,D,49,49-6,R,6,A,73,76,880.72,880.75,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,consolidated [2014],silt [W22_1],2,silt [W22_1],2,,irregular,bioturbated,,,well [2014],,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-6-A,350,U1437,D,49,49-6,R,6,A,76,100,880.75,880.99,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,light gray,consolidated [2014],,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-6-A,350,U1437,D,49,49-6,R,6,A,100,103,880.99,881.02,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,consolidated [2014],silt [W22_1],2,silt [W22_1],2,,irregular,bioturbated,,,well [2014],,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-6-A,350,U1437,D,49,49-6,R,6,A,103,132,881.02,881.31,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,light gray,consolidated [2014],,,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-7-A,350,U1437,D,49,49-7,R,7,A,0,40,881.31,881.71,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,light gray,consolidated [2014],,,,,,,not recovered,,,,,parallel stratification [BJ80],high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-7-A,350,U1437,D,49,49-7,R,7,A,40,44,881.71,881.75,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,consolidated [2014],silt [W22_1],2,silt [W22_1],2,,irregular,bioturbated,horizontal,,well [2014],,parallel stratification [BJ80],moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-7-A,350,U1437,D,49,49-7,R,7,A,44,84,881.75,882.15,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,light gray,consolidated [2014],,,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-7-A,350,U1437,D,49,49-7,R,7,A,84,85,882.15,882.16,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,consolidated [2014],silt [W22_1],2,silt [W22_1],2,,irregular,gradational,sub-horizontal,,well [2014],,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-7-A,350,U1437,D,49,49-7,R,7,A,85,88,882.16,882.19,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,light gray,consolidated [2014],,,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-CC-A,350,U1437,D,49,49-CC,R,CC,A,6,11,882.25,882.3,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,consolidated [2014],,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-49R-CC-A,350,U1437,D,49,49-CC,R,CC,A,11,23,882.3,882.42,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,consolidated [2014],silt [W22_1],2,fine sand [W22_2],4,,,not recovered,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-1-A,350,U1437,D,50,50-1,R,1,A,0,64,883.4,884.04,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-1-A,350,U1437,D,50,50-1,R,1,A,64,67,884.04,884.07,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,silt [W22_1],2,silt [W22_1],2,,irregular,bioturbated,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-1-A,350,U1437,D,50,50-1,R,1,A,67,112,884.07,884.52,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-1-A,350,U1437,D,50,50-1,R,1,A,112,116,884.52,884.56,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,silt [W22_1],2,,irregular,bioturbated,,,,,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-1-A,350,U1437,D,50,50-1,R,1,A,116,150,884.56,884.9,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-2-A,350,U1437,D,50,50-2,R,2,A,0,51,884.9,885.41,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-2-A,350,U1437,D,50,50-2,R,2,A,51,58,885.41,885.48,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,green,,silt [W22_1],2,silt [W22_1],2,,curviplanar,bioturbated,,,,,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-2-A,350,U1437,D,50,50-2,R,2,A,58,136,885.48,886.26,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-3-A,350,U1437,D,50,50-3,R,3,A,0,4,886.26,886.3,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,white,,silt [W22_1],2,silt [W22_1],2,,planar,sharp to gradational,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-3-A,350,U1437,D,50,50-3,R,3,A,4,18,886.3,886.44,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-3-A,350,U1437,D,50,50-3,R,3,A,18,25,886.44,886.51,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-3-A,350,U1437,D,50,50-3,R,3,A,25,142,886.51,887.68,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-3-A,350,U1437,D,50,50-3,R,3,A,142,146,887.68,887.72,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,green,,silt [W22_1],2,silt [W22_1],2,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-4-A,350,U1437,D,50,50-4,R,4,A,0,1,887.72,887.73,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,white,,silt [W22_1],2,silt [W22_1],2,,curviplanar,sharp,sub-horizontal,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-4-A,350,U1437,D,50,50-4,R,4,A,1,132,887.73,889.04,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-5,350,U1437,D,50,50-5,R,5,,0,26,889.04,889.3,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,consolidated [2014],,,,,,irregular,gradational,,,,,parallel stratification [BJ80],high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-5,350,U1437,D,50,50-5,R,5,,26,31,889.3,889.35,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,consolidated [2014],silt [W22_1],2,silt [W22_1],2,,irregular,sharp,sub-horizontal,,well [2014],non-graded,parallel stratification [BJ80],high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-5,350,U1437,D,50,50-5,R,5,,31,42,889.35,889.46,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,consolidated [2014],,,,,,irregular,gradational,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-5,350,U1437,D,50,50-5,R,5,,42,49,889.46,889.53,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,consolidated [2014],silt [W22_1],2,silt [W22_1],2,,irregular,sharp,sub-horizontal,,well [2014],non-graded,parallel stratification [BJ80],none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-5,350,U1437,D,50,50-5,R,5,,49,71,889.53,889.75,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,consolidated [2014],,,,,,curviplanar,sharp,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-5,350,U1437,D,50,50-5,R,5,,71,80,889.75,889.84,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,consolidated [2014],silt [W22_1],2,silt [W22_1],2,,irregular,sharp,sub-horizontal,,well [2014],non-graded,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-5,350,U1437,D,50,50-5,R,5,,80,119,889.84,890.23,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,consolidated [2014],,,,,,curviplanar,sharp to gradational,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-5,350,U1437,D,50,50-5,R,5,,119,124,890.23,890.28,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,consolidated [2014],silt [W22_1],2,silt [W22_1],2,,,not recovered,,,well [2014],non-graded,parallel stratification [BJ80],moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-6-A,350,U1437,D,50,50-6,R,6,A,0,42,890.28,890.7,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-6-A,350,U1437,D,50,50-6,R,6,A,42,44,890.7,890.72,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,,silt [W22_1],2,silt [W22_1],2,,planar,bioturbated,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-6-A,350,U1437,D,50,50-6,R,6,A,44,78,890.72,891.06,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-6-A,350,U1437,D,50,50-6,R,6,A,78,80,891.06,891.08,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,,silt [W22_1],2,silt [W22_1],2,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-6-A,350,U1437,D,50,50-6,R,6,A,80,150,891.08,891.78,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-7-A,350,U1437,D,50,50-7,R,7,A,0,3,891.78,891.81,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,consolidated [2014],,,,,,irregular,bioturbated,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-7-A,350,U1437,D,50,50-7,R,7,A,3,4,891.81,891.82,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,consolidated [2014],silt [W22_1],2,silt [W22_1],2,,irregular,bioturbated,,,well [2014],,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-50R-7-A,350,U1437,D,50,50-7,R,7,A,4,71,891.82,892.49,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,consolidated [2014],,,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-51R-1-A,350,U1437,D,51,51-1,R,1,A,0,129,893.1,894.39,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-51R-2-A,350,U1437,D,51,51-2,R,2,A,0,92,894.39,895.31,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,curviplanar,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-51R-2-A,350,U1437,D,51,51-2,R,2,A,92,95,895.31,895.34,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,,silt [W22_1],2,silt [W22_1],2,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-51R-3-A,350,U1437,D,51,51-3,R,3,A,0,13,895.34,895.47,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-51R-3-A,350,U1437,D,51,51-3,R,3,A,13,16,895.47,895.5,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,,silt [W22_1],2,silt [W22_1],2,,planar,bioturbated,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-51R-3-A,350,U1437,D,51,51-3,R,3,A,16,59,895.5,895.93,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-51R-3-A,350,U1437,D,51,51-3,R,3,A,59,62,895.93,895.96,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,silt [W22_1],2,,planar,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-51R-3-A,350,U1437,D,51,51-3,R,3,A,62,117,895.96,896.51,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-51R-3-A,350,U1437,D,51,51-3,R,3,A,117,122,896.51,896.56,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,green,,silt [W22_1],2,silt [W22_1],2,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-51R-4-A,350,U1437,D,51,51-4,R,4,A,0,61,896.56,897.17,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-51R-4-A,350,U1437,D,51,51-4,R,4,A,61,99,897.17,897.55,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,green,,silt [W22_1],2,silt [W22_1],2,,,not recovered,,,,,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-51R-5-A,350,U1437,D,51,51-5,R,5,A,0,120,897.55,898.75,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-51R-5-A,350,U1437,D,51,51-5,R,5,A,120,125,898.75,898.8,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,,silt [W22_1],2,silt [W22_1],2,,curviplanar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-51R-5-A,350,U1437,D,51,51-5,R,5,A,125,136,898.8,898.91,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
