Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links,Sample,Extra Sample ID Data
361,U1479,B,27,27-3,H,3,A,0,150,246.7,248.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-27H-3-A,
361,U1479,B,27,27-4,H,4,A,0,150,248.2,249.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-27H-4-A,
361,U1479,B,27,27-5,H,5,A,0,150,249.7,251.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-27H-5-A,
361,U1479,B,27,27-6,H,6,A,0,150,251.2,252.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-27H-6-A,
361,U1479,B,27,27-7,H,7,A,0,59,252.7,253.29,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-27H-7-A,
361,U1479,B,28,28-1,H,1,A,0,150,253.2,254.7,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-28H-1-A,
361,U1479,B,28,28-2,H,2,A,0,150,254.7,256.2,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-28H-2-A,
361,U1479,B,28,28-3,H,3,A,0,150,256.2,257.7,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-28H-3-A,
361,U1479,B,28,28-4,H,4,A,0,150,257.7,259.2,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-28H-4-A,
361,U1479,B,28,28-5,H,5,A,0,150,259.2,260.7,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-28H-5-A,
361,U1479,B,28,28-6,H,6,A,0,144,260.7,262.14,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-28H-6-A,
361,U1479,B,28,28-7,H,7,A,0,72,262.2,262.92,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-28H-7-A,
361,U1479,B,28,28-CC,H,CC,A,0,25,262.92,263.17,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-28H-CC-A,
361,U1479,B,29,29-1,H,1,A,0,150,262.7,264.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-29H-1-A,
361,U1479,B,29,29-2,H,2,A,0,150,264.2,265.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-29H-2-A,
361,U1479,B,29,29-3,H,3,A,0,150,265.7,267.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-29H-3-A,
361,U1479,B,29,29-4,H,4,A,0,150,267.2,268.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-29H-4-A,
361,U1479,B,29,29-5,H,5,A,0,150,268.7,270.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-29H-5-A,
361,U1479,B,29,29-6,H,6,A,0,101,270.2,271.21,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-29H-6-A,
361,U1479,B,29,29-7,H,7,A,0,58,271.21,271.79,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-29H-7-A,
361,U1479,B,29,29-CC,H,CC,A,0,28,271.79,272.07,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-29H-CC-A,
361,U1479,B,30,30-1,H,1,A,0,150,272.2,273.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-30H-1-A,
361,U1479,B,30,30-2,H,2,A,0,150,273.7,275.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-30H-2-A,
361,U1479,B,30,30-3,H,3,A,0,150,275.2,276.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-30H-3-A,
361,U1479,B,30,30-4,H,4,A,0,150,276.7,278.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-30H-4-A,
361,U1479,B,30,30-5,H,5,A,0,150,278.2,279.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-30H-5-A,
361,U1479,B,30,30-6,H,6,A,0,150,279.7,281.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-30H-6-A,
361,U1479,B,30,30-7,H,7,A,0,72,281.2,281.92,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-30H-7-A,
361,U1479,B,30,30-CC,H,CC,A,0,26,281.92,282.18,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-30H-CC-A,
361,U1479,B,31,31-1,H,1,A,0,150,281.7,283.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-31H-1-A,
361,U1479,B,31,31-2,H,2,A,0,150,283.2,284.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479B-31H-2-A,
361,U1479,B,31,31-3,H,3,A,0,150,284.7,286.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-31H-3-A,
361,U1479,B,31,31-4,H,4,A,0,150,286.2,287.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-31H-4-A,
361,U1479,B,31,31-5,H,5,A,0,150,287.7,289.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-31H-5-A,
361,U1479,B,31,31-6,H,6,A,0,145,289.2,290.65,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-31H-6-A,
361,U1479,B,31,31-7,H,7,A,0,71,290.7,291.41,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-31H-7-A,
361,U1479,B,31,31-CC,H,CC,A,0,21,291.41,291.62,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-31H-CC-A,
361,U1479,B,32,32-1,H,1,A,0,150,291.2,292.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,Slump or disturbance,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-32H-1-A,
361,U1479,B,32,32-2,H,2,A,0,150,292.7,294.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,Slump or disturbance,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-32H-2-A,
361,U1479,B,32,32-3,H,3,A,0,150,294.2,295.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,Slump or disturbance,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-32H-3-A,
361,U1479,B,32,32-4,H,4,A,0,150,295.7,297.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,Slump or disturbance,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-32H-4-A,
361,U1479,B,32,32-5,H,5,A,0,150,297.2,298.7,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,Slump or disturbance,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-32H-5-A,
361,U1479,B,32,32-6,H,6,A,0,150,298.7,300.2,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,Slump or disturbance,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-32H-6-A,
361,U1479,B,32,32-7,H,7,A,0,71,300.2,300.91,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,Slump or disturbance,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-32H-7-A,
361,U1479,B,32,32-CC,H,CC,A,0,7,300.91,300.98,1,,nannofossil ooze [2014],,nannofossil ooze,nannofossil ooze,nannofossil ooze,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,Slump or disturbance,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479B-32H-CC-A,
