Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithification,Lithology Prefix,Lithology Principal Name,Texture Rank,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],"FACIES (neritic, hemipelagic, pelagic)",MAJ lith color (simple),Fossil,Sedimentary structure,Diagenetic structure,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
356-U1462C-107R-1-A,0,45,552.3,552.75,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1462,C,107,R,1,A,,,
356-U1462C-107R-1-A,0,45,552.3,552.75,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1462,C,107,R,1,A,,,
356-U1462C-107R-1-A,45,149,552.75,553.79,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light grayish green,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Lithified, homogeneous light grayish green wackestone with disseminated pyrite.",,,,356,U1462,C,107,R,1,A,,,
356-U1462C-107R-2-A,0,146,553.79,555.25,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light grayish green,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Lithified, homogeneous light grayish green wackestone with disseminated pyrite.",,,,356,U1462,C,107,R,2,A,,,
356-U1462C-107R-2-A,0,146,553.79,555.25,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,107,R,2,A,,,
356-U1462C-107R-2-A,0,146,553.79,555.25,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1462,C,107,R,2,A,,,
356-U1462C-107R-3-A,0,150,555.25,556.75,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light grayish green,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Lithified, light grayish green packstone with v.f.s. to f.s. size grains. Moderate bioturbation.",,,,356,U1462,C,107,R,3,A,,,
356-U1462C-107R-3-A,0,150,555.25,556.75,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,107,R,3,A,,,
356-U1462C-107R-3-A,0,150,555.25,556.75,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,C,107,R,3,A,,,
356-U1462C-107R-4-A,0,124,556.75,557.99,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light grayish green,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Lithified, light grayish green packstone with v.f.s. to f.s. size grains. Moderate bioturbation.",,,,356,U1462,C,107,R,4,A,,,
356-U1462C-107R-4-A,124,129,557.99,558.04,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,C,107,R,4,A,,,
356-U1462C-108R-1-A,0,150,557.2,558.7,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Lithified, homogeneous light greenish gray packstone with f.s. size grains.",,,,356,U1462,C,108,R,1,A,,,
356-U1462C-108R-2-A,0,150,558.7,560.2,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light greenish gray,bivalve,,pyrite (disseminated),,slight [B06],2.0,,,"Lithified, homogeneous light greenish gray packstone with f.s. size grains.",,,,356,U1462,C,108,R,2,A,,,
356-U1462C-108R-3-A,0,101,560.2,561.21,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Lithified, homogeneous light greenish gray packstone with f.s. size grains. Moderate bioturbation.",,,,356,U1462,C,108,R,3,A,,,
356-U1462C-108R-3-A,0,101,560.2,561.21,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,108,R,3,A,,,
356-U1462C-108R-4-A,0,66,561.21,561.87,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Lithified, homogeneous light greenish gray packstone with f.s. size grains. Slight bioturbation.",,,,356,U1462,C,108,R,4,A,,,
356-U1462C-108R-CC-A,0,22,561.87,562.09,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Lithified, homogeneous light greenish gray packstone with f.s. size grains. Slight bioturbation.",,,,356,U1462,C,108,R,CC,A,,,
356-U1462C-109R-1-A,0,145,562.1,563.55,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Lithified, homogeneous light greenish gray packstone with f.s. to m.s size grains, and biocrasts. Slight bioturbation.",,,,356,U1462,C,109,R,1,A,,,
356-U1462C-109R-1-A,0,145,562.1,563.55,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,109,R,1,A,,,
356-U1462C-109R-1-A,0,145,562.1,563.55,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1462,C,109,R,1,A,,,
356-U1462C-109R-2-A,0,102,563.55,564.57,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Lithified, homogeneous light greenish gray packstone with f.s. to m.s size grains, and biocrasts. Slight bioturbation.",,,,356,U1462,C,109,R,2,A,,,
356-U1462C-109R-2-A,0,102,563.55,564.57,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,109,R,2,A,,,
356-U1462C-109R-2-A,0,102,563.55,564.57,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1462,C,109,R,2,A,,,
356-U1462C-109R-3-A,0,46,564.57,565.03,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,gradational,horizontal,"Lithified, homogeneous light greenish gray packstone with f.s size grains, and biocrasts. Moderate bioturbation.",,,,356,U1462,C,109,R,3,A,,,
356-U1462C-109R-3-A,0,46,564.57,565.03,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,109,R,3,A,,,
356-U1462C-109R-3-A,0,46,564.57,565.03,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1462,C,109,R,3,A,,,
356-U1462C-109R-3-A,46,102,565.03,565.59,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,slight [B06],2.0,,,"Lithified, homogeneous light greenish gray wackstone with silt size grains, and biocrasts. Slight bioturbation.",,,,356,U1462,C,109,R,3,A,,,
356-U1462C-109R-CC-A,0,5,565.6,565.65,,,,,,,,,,,,,,,,,ATP,,,,356,U1462,C,109,R,CC,A,,,
356-U1462C-110R-1-A,0,150,567.0,568.5,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Lithified, olive gray packstone with fine sand size grains. Moderate bioturbation.",,,,356,U1462,C,110,R,1,A,,,
356-U1462C-110R-1-A,0,150,567.0,568.5,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,110,R,1,A,,,
356-U1462C-110R-2-A,0,119,568.5,569.69,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Lithified, olive gray packstone with fine sand size grains. It contains commonly benthic foraminifers, bioclasts. Moderate bioturbation.",,,,356,U1462,C,110,R,2,A,,,
356-U1462C-110R-2-A,0,119,568.5,569.69,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,110,R,2,A,,,
356-U1462C-110R-2-A,0,119,568.5,569.69,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1462,C,110,R,2,A,,,
356-U1462C-110R-CC-A,0,5,569.69,569.74,,,,,,,,,,,,,,,,,ATP,,,,356,U1462,C,110,R,CC,A,,,
356-U1462C-111R-1-A,0,150,571.9,573.4,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Lithified, mottled color packstone with v.f.s. to f.s. size grains. It contains greenish gray wackestone patches frequently.",,,,356,U1462,C,111,R,1,A,,,
356-U1462C-111R-1-A,0,150,571.9,573.4,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1462,C,111,R,1,A,,,
356-U1462C-111R-2-A,0,24,573.4,573.64,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3.0,bioturbated,sub-vertical,"Lithified, mottled color packstone with v.f.s. to f.s. size grains. It contains greenish gray wackestone patches frequently. Bottom contact is characterized by a sharp bioturbated sub-vertical boundary (see close-up photo),",,,,356,U1462,C,111,R,2,A,,,
356-U1462C-111R-2-A,0,24,573.4,573.64,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,111,R,2,A,,,
356-U1462C-111R-2-A,24,30,573.64,573.7,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark gray,,parallel lamination,pyrite (disseminated),,moderate [B06],3.0,sharp,sub-horizontal,"Alternating beds of, packstone rich, dark gray packstone and olive gray mudstone. The packstone layers contain fine to medium sand size grains, and disseminated pyrite. The mud layers show normal grading. The bottom contact of this bed is characterized by a bioturbated sharp sub-horizontal boundary. (see close-up photo)",,,,356,U1462,C,111,R,2,A,,,
356-U1462C-111R-2-A,30,118,573.7,574.58,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,"Lithified, packstone with fine sand size grains. It commonly contains bivalve fragments. Moderate bioturbation.",,,,356,U1462,C,111,R,2,A,,,
356-U1462C-111R-2-A,30,118,573.7,574.58,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,111,R,2,A,,,
356-U1462C-111R-CC-A,0,6,574.58,574.64,,,,,,,,,,,,,,,,,ATP,,,,356,U1462,C,111,R,CC,A,,,
356-U1462C-112R-1-A,0,150,576.8,578.3,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,bivalve,,pyrite (disseminated),,moderate [B06],3.0,,,"Lithified, mottled color packstone with fine sand size grains. It contains dark color wackestone patches. Bivalve fragments, forams and bioclasts occur. Moderate bioturbation.",,,,356,U1462,C,112,R,1,A,,,
356-U1462C-112R-1-A,0,150,576.8,578.3,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1462,C,112,R,1,A,,,
356-U1462C-112R-2-A,0,122,578.3,579.52,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,bivalve,,pyrite (disseminated),,moderate [B06],3.0,,,"Lithified, mottled color packstone with fine sand size grains. It contains dark color wackestone patches. Bivalve fragments, forams and bioclasts occur. Moderate bioturbation.",,,,356,U1462,C,112,R,2,A,,,
356-U1462C-112R-2-A,0,122,578.3,579.52,,,,,,,,,foraminifera (small benthic),,,,,,,,,,,,356,U1462,C,112,R,2,A,,,
356-U1462C-112R-2-A,122,150,579.52,579.8,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,gradational,sub-horizontal,"Lithified, olive gray wackestone. It contains dark color fine sand size grains patches.",,,,356,U1462,C,112,R,2,A,,,
356-U1462C-112R-3-A,0,130,579.8,581.1,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Lithified, olive gray wackestone. It contains dark color fine sand size grains patches.",,,,356,U1462,C,112,R,3,A,,,
356-U1462C-112R-3-A,0,130,579.8,581.1,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,112,R,3,A,,,
356-U1462C-112R-4-A,0,95,581.1,582.05,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2.0,,,"Lithified, homogeneous olive gray wackestone. It contains dark color fine sand size grains patches.",,,,356,U1462,C,112,R,4,A,,,
356-U1462C-112R-4-A,0,95,581.1,582.05,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1462,C,112,R,4,A,,,
356-U1462C-112R-4-A,0,95,581.1,582.05,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1462,C,112,R,4,A,,,
356-U1462C-112R-CC-A,0,5,582.05,582.1,,,,,,,,,,,,,,,,,ATP,,,,356,U1462,C,112,R,CC,A,,,
356-U1462C-113R-1-A,0,117,581.7,582.87,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,echinoderm,,pyrite (disseminated),,moderate [B06],3.0,,,Lithified wackestone with fine sand sized grains. Color mottling between olive gray and light olive gray due to bioturbation. Scarce bioclasts.,,,,356,U1462,C,113,R,1,A,,,
356-U1462C-113R-2-A,0,25,582.87,583.12,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,,wavy lamination,,,moderate [B06],3.0,bioturbated,sub-horizontal,Lithified wackestone with fine sand sized grains. Wavy layering. Scarce bioclasts.,,,,356,U1462,C,113,R,2,A,,,
356-U1462C-113R-2-A,25,29,583.12,583.16,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,dark green,,,,,slight [B06],2.0,bioturbated,sub-horizontal,"Lithified, green packstone with medium to coarse sand sized grains, mainly unidentifiable bioclasts.",,,,356,U1462,C,113,R,2,A,,,
356-U1462C-113R-2-A,29,93,583.16,583.8,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (planktic),,,,slight [B06],2.0,,,,,,,356,U1462,C,113,R,2,A,,,
356-U1462C-113R-2-A,29,93,583.16,583.8,,,,,,,,,echinoderm,,,,,,,,Lithified wackestone with fine sand sized grains. Scarce bioclasts.,,,,356,U1462,C,113,R,2,A,,,
356-U1462C-113R-3-A,0,90,583.8,584.7,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,bivalve,,pyrite (disseminated),,moderate [B06],3.0,,,"Lithified wackestone with fine sand sized grains. Large shell (likely oyster) at 43 cm, otherwise scarce bioclasts and patches of disseminated pyrite. Some wavy lamination in the upper 20 cm.",,,,356,U1462,C,113,R,3,A,,,
356-U1462C-113R-CC-A,0,5,584.7,584.75,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,C,113,R,CC,A,,,
356-U1462C-114R-1-A,0,150,586.6,588.1,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,echinoderm,,pyrite (disseminated),,moderate [B06],3.0,,,Lithified wackestone with fine sand sized grains. Scarce bioclasts and patches of disseminated pyrite.,,,,356,U1462,C,114,R,1,A,,,
356-U1462C-114R-2-A,0,150,588.1,589.6,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,bivalve,,pyrite (disseminated),,moderate [B06],3.0,,,Lithified wackestone with fine sand sized grains. Scarce bioclasts and patches of disseminated pyrite. Variations in color seem to indicate a wavy layering that is overprinted by bioturbation.,,,,356,U1462,C,114,R,2,A,,,
356-U1462C-114R-2-A,0,150,588.1,589.6,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1462,C,114,R,2,A,,,
356-U1462C-114R-3-A,0,150,589.6,591.1,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,Lithified wackestone with fine sand sized grains. Scarce bioclasts and patches of disseminated pyrite. Variations in color seem to indicate a wavy layering that is overprinted by bioturbation.,,,,356,U1462,C,114,R,3,A,,,
356-U1462C-114R-3-A,0,150,589.6,591.1,,,,,,,,,echinoderm,,,,,,,,,,,,356,U1462,C,114,R,3,A,,,
356-U1462C-114R-4-A,0,128,591.1,592.38,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3.0,,,Lithified wackestone with fine sand sized grains. Scarce bioclasts and patches of disseminated pyrite. Variations in color seem to indicate a wavy layering that is overprinted by bioturbation.,,,,356,U1462,C,114,R,4,A,,,
356-U1462C-114R-4-A,0,128,591.1,592.38,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,C,114,R,4,A,,,
356-U1462C-114R-CC-A,0,5,592.38,592.43,,,,,,,,,,,,,,,,,ATP,,,,356,U1462,C,114,R,CC,A,,,
356-U1462C-115R-1-A,0,102,591.5,592.52,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3.0,,,"Lithified, olive gray wackestone with silt size grains. It contains light grayish green packstone with fine sand size grains pathes and bands frequently. Forams, and bioclasts occur throughout the section.",,,,356,U1462,C,115,R,1,A,,,
356-U1462C-115R-1-A,0,102,591.5,592.52,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,C,115,R,1,A,,,
356-U1462C-115R-1-A,0,102,591.5,592.52,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1462,C,115,R,1,A,,,
356-U1462C-115R-CC-A,0,6,592.52,592.58,,,,,,,,,,,,,,,,,ATP,,,,356,U1462,C,115,R,CC,A,,,
356-U1462C-116R-1-A,0,121,596.4,597.61,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,pyrite (disseminated),,common [B06],4.0,sharp,sub-horizontal,"Lithified, olive gray packstone with fine sand size grains and common bioturbation. Several sharp, subhorizontal contacts and parallel laminae towards the base of the Section where grains are slightly coarser. Sparse benthic foraminifers",,,,356,U1462,C,116,R,1,A,,,
356-U1462C-116R-2-A,0,150,597.61,599.11,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,common [B06],4.0,,,"Lithified, olive gray packstone with fine sand size grains and common bioturbation. Sparse forams and bivalve fragments. Intervals of mixing of coarser and fine material. The coarser grained material has more forams and larger grain pyrite and in some instances sub-horizontal contacts can be identified.",,,,356,U1462,C,116,R,2,A,,,
356-U1462C-116R-3-A,0,150,599.11,600.61,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,pyrite (disseminated),,common [B06],4.0,bioturbated,sub-horizontal,"Lithified, olive gray packstone with sand size grains and common bioturbation. Common mixing of coarse and fine size grains from 0-49 cm In this interval we see common benthic forams, pyrite grains and burrowing. From 49 to base the forams are sparse, small bivalve fragments and grains are finer sand size. From 77 to 79 unidentified macrofossils ~3 cm long and fragmented. Pyrite is small grained and sparse",,,,356,U1462,C,116,R,3,A,,,
356-U1462C-116R-4-A,0,110,600.61,601.71,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,pyrite (disseminated),,common [B06],4.0,bioturbated,sub-horizontal,"Lithified, olive gray packstone with fine sand size grains and common bioturbation. Several zones of coarser grained material containing forams and pyrite grains. In one instance a sub-horizontal contact can be identified. Occasional bivalve fragments",,,,356,U1462,C,116,R,4,A,,,
356-U1462C-116R-5-A,0,44,601.71,602.15,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,pyrite (disseminated),,common [B06],4.0,bioturbated,sub-horizontal,Lithified olive gray packstone with fine sand size grains and common bioturbation. This Section contains much coarser grained material composed of benthic forams and pyrite grains. Bioturbated contacts are present,,,,356,U1462,C,116,R,5,A,,,
356-U1462C-116R-CC-A,0,6,602.15,602.21,,,,,,,,,,,,,,,,,all to pal,,,,356,U1462,C,116,R,CC,A,,,
356-U1462C-117R-1-A,0,115,601.3,602.45,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,common [B06],4.0,bioturbated,sub-horizontal,"Lithified, olive gray packstone with mixed fine and coarse sand size grains. Bioturbation is common. The coarse sand size grains are composed of bivalve fragments and forams. Pyrite is disseminated throughout the Section but more abundant in association with the coarser grained components. At 126-129 cm it is an coarser grained interval with bioturbated contact with abundant forams and bivalve fragments",,,,356,U1462,C,117,R,1,A,,,
356-U1462C-117R-2-A,0,113,602.45,603.58,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,pyrite (disseminated),,common [B06],4.0,bioturbated,sub-horizontal,"Lithified, olive gray packstone with fine sand size grains are sparse zones of coarser grained material in the upper 30 cm that are generally bioturbated. Bioturbation common",,,,356,U1462,C,117,R,2,A,,,
356-U1462C-117R-3-A,0,147,603.58,605.05,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,pyrite nodule,,common [B06],4.0,bioturbated,sub-horizontal,"Lithified, olive gray packstone with fine sand size grains and few zones of coarser grained material from 0-6 cm where sharp subhorizontal and bioturbated contacts are present. Disseminated pyrite and occasional benthic foram. Possible brachiopod fragment",,,,356,U1462,C,117,R,3,A,,,
356-U1462C-117R-4-A,0,61,605.05,605.66,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,pyrite (disseminated),,common [B06],4.0,,,"Lithified, olive gray packstone with mixed fine and coarse sand size grains. Pyrite is disseminated but also concentrated within the coarser grained components. Bioturbation common and sparse benthic foraminifers",,,,356,U1462,C,117,R,4,A,,,
356-U1462C-117R-CC-A,0,6,605.66,605.72,,,,,,,,,,,,,,,,,ATP,,,,356,U1462,C,117,R,CC,A,,,
356-U1462C-118R-1-A,0,118,606.2,607.38,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,common [B06],4.0,,,"Lithified, olive gray packstone with coarse sand size grains in the upper 60 cm and becoming finer grained and lither in color towards the base of the core. Sparse disseminated pyrite and bivalve fragments and very sparse benthic forams and a urchin spine. Two light brown to pink nodules at 2 and 35 cm they are 5 mm across. XRF measurements showed Ca, Fe, Sr and Zr",,,,356,U1462,C,118,R,1,A,,,
356-U1462C-118R-2-A,0,145,607.38,608.83,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,common [B06],4.0,bioturbated,sub-horizontal,Lithified olive gray packstone with mixed coarse and fine sand size grains. A few bioturbated sub-horizontal contacts associated with coarser grained material. Few benthic forams and bivalve fragments one tub..,,,,356,U1462,C,118,R,2,A,,,
356-U1462C-118R-3-A,0,138,608.83,610.21,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,common [B06],4.0,,,"Lithified, olive gray packstone with fine sand size grains mixed with coarser sand size grains. Common bioturbation. From 65-85 cm concentration of coarse grains, bivalve fragments, benthic forams, urchin spine. A mineral replacement (brownish-pink). Mineralization at the base of the section (138 cm) and at 110 cm. Brownish pink coating. XRF showed Ca, Si, Fe, Sr and Zr",,,,356,U1462,C,118,R,3,A,,,
356-U1462C-118R-4-A,0,87,610.21,611.08,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,complete [B06],6.0,,,Lithified olive gray packstone with mixed fine and coarse sand size grains. It is homogenous and likely completely homogenized by bioturbation. Sparse benthic forams,,,,356,U1462,C,118,R,4,A,,,
356-U1462C-118R-CC-A,0,17,611.08,611.25,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray packstone with fine and coarse sand size grains and moderate bioturbation",,,,356,U1462,C,118,R,CC,A,,,
356-U1462C-118R-CC-A,17,22,611.25,611.3,,,,,,,,,,,,,,,,,to pal,,,,356,U1462,C,118,R,CC,A,,,
356-U1462C-119R-1-A,0,134,611.1,612.44,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,common [B06],4.0,,,"Lithified, olive gray packstone with fine sand size grains and zones of coarser sand size grains. The coarser component contains pyrite and benthic forams (0-6 cm) and mid-Section. Common bioturbation",,,,356,U1462,C,119,R,1,A,,,
356-U1462C-119R-2-A,0,143,612.44,613.87,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,complete [B06],6.0,,,"Lithfied, olive gray packstone with mixed fine and coarse sand size grains. It looks completely homogenized.",,,,356,U1462,C,119,R,2,A,,,
356-U1462C-119R-3-A,0,90,613.87,614.77,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,parallel lamination,,,moderate [B06],3.0,bioturbated,sub-horizontal,"Lithified, olive gray packstone with mixed fine and coarse sand size grains, Moderate bioturbation. At 24-27 cm bed with bioturbated contact. AT 51-57 cm parallel laminae (preserved due to mineralization). Few bivalve fragments and benthic forams",,,,356,U1462,C,119,R,3,A,,,
356-U1462C-119R-3-A,90,96,614.77,614.83,,,,,,,,,,,,,,,,,to pal,,,,356,U1462,C,119,R,3,A,,,
356-U1462C-120R-1-A,0,98,616.0,616.98,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,complete [B06],6.0,,,"Lithified, olive gray packstone with mixed fine and sand size grains. Appears completely homogenized by bioturbation. Pyrite sparse",,,,356,U1462,C,120,R,1,A,,,
356-U1462C-120R-2-A,0,139,616.98,618.37,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,complete [B06],6.0,,,"LIthified, olive gray packstone with mixed fine sand and sand size grains and complete bioturbation. Disseminated small pyrite grains and common small benthic foraminifers",,,,356,U1462,C,120,R,2,A,,,
356-U1462C-120R-CC-A,0,6,618.37,618.43,,,,,,,,,,,,,,,,,all to pal,,,,356,U1462,C,120,R,CC,A,,,
356-U1462C-121R-1-A,0,93,620.9,621.83,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,common [B06],4.0,,,"Lithified, olive gray packstone with fine sand size grains and common bioturbation. Few zones of coarser grains infilling burrows contain small benthic forams and pyrite.",,,,356,U1462,C,121,R,1,A,,,
356-U1462C-121R-2-A,0,145,621.83,623.28,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,common [B06],4.0,,,"Lithified, olive gray packstone with fine sand size grains and common bioturbation.",,,,356,U1462,C,121,R,2,A,,,
356-U1462C-121R-3-A,0,100,623.28,624.28,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,common [B06],4.0,,,"Lithified, olive gray packstone with mixed fine and medium sand size grains. Below 50 cm, benthic foraminifers are more common than in the top. Possible sea-urchin spine at 21 cm.",,,,356,U1462,C,121,R,3,A,,,
356-U1462C-121R-4-A,0,74,624.28,625.02,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,parallel lamination,,,common [B06],4.0,,,"LIthified, olive gray packstone with fine sand size grains and common bioturbation. At 10-13 cm parallel laminae",,,,356,U1462,C,121,R,4,A,,,
356-U1462C-121R-CC-A,0,5,625.02,625.07,,,,,,,,,,,,,,,,,to pal,,,,356,U1462,C,121,R,CC,A,,,
356-U1462C-122R-1-A,0,150,625.8,627.3,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray packstone with fine sand size grains and moderate bioturbation. Very sparse benthic foraminifers.",,,,356,U1462,C,122,R,1,A,,,
