Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],Total LITH abundance [%],LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 3 igneous - massive [%],LITH 1 Matrix 4 igneous - vesicular [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Shore File Links,File Data
349-U1431E-23R-2-#7-A,0,6,760.39,760.45,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 2.5/N (black),lithified [B84],medium sand [W22_2],5,medium sand [W22_2],5,well [BP01],,,,,,,,,,,,,,,,thick bed [B01],lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-23R-2-#8-A,0,14,760.45,760.59,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 2.5/N (black),lithified [B84],medium sand [W22_2],5,medium sand [W22_2],5,well [BP01],,,,,,,,,,,,,,,,thick bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-23R-2-#9-A,0,18,760.59,760.77,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 2.5/N (black),lithified [B84],medium sand [W22_2],5,medium sand [W22_2],5,well [BP01],,,,,,,,,,,,,,,,thick bed [B01],lamination,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-23R-3-#1-A,0,59,761.03,761.62,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 2.5/N (black),lithified [B84],coarse sand [W22_2],6,coarse sand [W22_2],6,moderately well [BP01],,,,,,,,,,,,,,,,thick bed [B01],lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-23R-3-#2-A,0,36,761.62,761.98,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 2.5/N (black),lithified [B84],coarse sand [W22_2],6,coarse sand [W22_2],6,moderately well [BP01],,,,,,,,,,100,,,,,,thick bed [B01],lamination,slight [DB86],1,,,,,,,,,,,,granule [W22_2],subangular,basalt [IUGS-S78&79],,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-23R-3-#3-A,0,17,761.98,762.15,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 2.5/N (black),lithified [B84],medium sand [W22_2],5,coarse sand [W22_2],6,moderate [BP01],,,,,,,,,,,,,,,,thick bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-23R-3-#4-A,0,8,762.15,762.23,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 2.5/N (black),lithified [B84],medium sand [W22_2],5,medium sand [W22_2],5,well [BP01],,,,,,,,,,,,,,,,thick bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-23R-3-#5-A,0,11,762.23,762.34,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 2.5/N (black),lithified [B84],medium sand [W22_2],5,medium sand [W22_2],5,well [BP01],,,,,,,,,,,,,,,,thick bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-1-#1-A,0,6,768.2,768.26,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-1-#2-A,0,15,768.26,768.41,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-1-#3-A,0,20,768.41,768.61,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-1-#4-A,0,17,768.61,768.78,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-1-#5-A,0,18,768.78,768.96,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-1-#6-A,0,20,768.96,769.16,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-1-#7-A,0,13,769.16,769.29,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-1-#8-A,0,14,769.29,769.43,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-2-#1-A,0,28,769.43,769.71,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-2-#10-A,0,12,770.69,770.81,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-2-#2-A,0,13,769.71,769.84,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-2-#3-A,0,17,769.84,770.01,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-2-#4-A,0,13,770.01,770.14,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-2-#5-A,0,13,770.14,770.27,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-2-#6-A,0,10,770.27,770.37,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-2-#7-A,0,12,770.37,770.49,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-2-#8-A,0,11,770.49,770.6,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-2-#9-A,0,9,770.6,770.69,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-3-#1-A,0,11,770.81,770.92,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-3-#10-A,0,9,771.79,771.88,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-3-#11-A,0,12,771.88,772,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-3-#12-A,0,11,772,772.11,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-3-#13-A,0,9,772.11,772.2,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-3-#14-A,0,11,772.2,772.31,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-3-#3-A,0,13,771.03,771.16,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-3-#4-A,0,9,771.16,771.25,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-3-#5-A,0,10,771.25,771.35,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-3-#6-A,0,8,771.35,771.43,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-3-#7-A,0,13,771.43,771.56,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-3-#8-A,0,10,771.56,771.66,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-3-#9-A,0,13,771.66,771.79,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/5G (very dark grayish green),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-4-#1,0,10,772.31,772.41,,breccia [F70],,breccia ,breccia ,,GLEY 1 2.5/N (black),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-4-#10,0,3,773.05,773.08,,breccia [F70],,breccia ,breccia ,,GLEY 1 2.5/N (black),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-4-#11,0,7,773.08,773.15,,breccia [F70],,breccia ,breccia ,,GLEY 1 2.5/N (black),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,,,,,erosive,horizontal,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-4-#12,0,5,773.15,773.2,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,fine sand [W22_2],4,well [BP01],,,,,,,,,,,,,,planar,horizontal,thin bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-4-#13,0,11,773.2,773.31,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 2.5/N (black),lithified [B84],fine sand [W22_2],4,fine sand [W22_2],4,well [BP01],,,,,,,,,,,,,,,,medium bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-4-#2,0,8,772.41,772.49,,breccia [F70],,breccia ,breccia ,,GLEY 1 2.5/N (black),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-4-#3,0,11,772.49,772.6,,breccia [F70],,breccia ,breccia ,,GLEY 1 2.5/N (black),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-4-#4,0,6,772.6,772.66,,breccia [F70],,breccia ,breccia ,,GLEY 1 2.5/N (black),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-4-#5,0,12,772.66,772.78,,breccia [F70],,breccia ,breccia ,,GLEY 1 2.5/N (black),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-4-#6,0,10,772.78,772.88,,breccia [F70],,breccia ,breccia ,,GLEY 1 2.5/N (black),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-4-#7,0,5,772.88,772.93,,breccia [F70],,breccia ,breccia ,,GLEY 1 2.5/N (black),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-4-#8,0,7,772.93,773,,breccia [F70],,breccia ,breccia ,,GLEY 1 2.5/N (black),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-24R-4-#9,0,5,773,773.05,,breccia [F70],,breccia ,breccia ,,GLEY 1 2.5/N (black),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-25R-1-#1-A,0,11,777.9,778.01,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/N (black),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subangular,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,
349-U1431E-25R-1-#10-A,0,17,778.78,778.95,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,granule [W22_2],8,poor [BP01],,,,,,,,,,100,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subangular,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,
349-U1431E-25R-1-#11-A,0,4,778.95,778.99,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,granule [W22_2],8,poor [BP01],,,,,,,,,,100,,,,erosive,curved,thick bed [B01],,none [DB86],0,,,,,,,,,,,95,granule [W22_2],subangular,basalt [IUGS-S78&79],5,granule [W22_2],subangular,,,,100,,,,,,,,,,,,,,,,,
349-U1431E-25R-1-#11-A,4,7,778.99,779.02,,breccia [F70],,breccia ,breccia ,100,GLEY 1 3/N (very dark gray),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,thin bed [B01],,none [DB86],0,,,,,,,,,,,95,granule [W22_2],subangular,basalt [IUGS-S78&79],5,granule [W22_2],subangular,,,,100,,,,,,,,,,,,,,,,,
349-U1431E-25R-1-#12-A,0,8,779.02,779.1,,breccia [F70],,breccia ,breccia ,100,GLEY 1 3/N (very dark gray),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,thin bed [B01],,none [DB86],0,,,,,,,,,,,95,granule [W22_2],subangular,basalt [IUGS-S78&79],5,granule [W22_2],subangular,,,,100,,,,,,,,,,,,,,,,,
349-U1431E-25R-1-#13-A,0,5,779.1,779.15,,breccia [F70],,breccia ,breccia ,100,GLEY 1 3/N (very dark gray),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,thin bed [B01],,none [DB86],0,,,,,,,,,,,95,granule [W22_2],subangular,basalt [IUGS-S78&79],5,granule [W22_2],subangular,,,,100,,,,,,,,,,,,,,,,,
349-U1431E-25R-1-#14-A,0,9,779.15,779.24,,clayey siltstone [S54],,clayey siltstone ,clayey siltstone ,100,GLEY 1 2.5/5GY (greenish black),lithified [B84],silt [W22_1],2,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,,thin bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-25R-1-#15-A,0,8,779.24,779.32,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,granule [W22_2],8,poor [BP01],,,,,,,,,,100,,,,,,thin bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subangular,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,
349-U1431E-25R-1-#16-A,0,8,779.32,779.4,,,,,,,,,,,,,,,,PAL sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-25R-1-#2-A,0,10,778.01,778.11,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/N (black),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subangular,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,
349-U1431E-25R-1-#3-A,0,4,778.11,778.15,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/N (black),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subangular,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,
349-U1431E-25R-1-#4-A,0,5,778.15,778.2,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/N (black),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subangular,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,
349-U1431E-25R-1-#5-A,0,16,778.2,778.36,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/N (black),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subangular,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,
349-U1431E-25R-1-#6-A,0,7,778.36,778.43,,breccia [F70],,breccia ,breccia ,100,GLEY 1 2.5/N (black),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subangular,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,
349-U1431E-25R-1-#7-A,0,11,778.43,778.54,,,,,,,,,,,,,,,,MBIO sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-25R-1-#8-A,0,10,778.54,778.64,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,granule [W22_2],8,poor [BP01],,,,,,,,,,100,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subangular,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,
349-U1431E-25R-1-#9-A,0,14,778.64,778.78,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,granule [W22_2],8,poor [BP01],,,,,,,,,,100,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subangular,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,
349-U1431E-26R-1-A,0,26,787.6,787.86,,breccia [F70],,breccia ,breccia ,,GLEY 1 3/N (very dark gray),lithified [B84],granule [W22_2],8,granule [W22_2],8,poor [BP01],,,,,,,,,,,,,,erosive,horizontal,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1431E-26R-1-A,26,101,787.86,788.61,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 3/N (very dark gray),lithified [B84],coarse sand [W22_2],6,very coarse sand [W22_2],7,moderately well [BP01],,,,,,,,,,,,,,,,thick bed [B01],graded bedding,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
