Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithification,Lithology Prefix,Lithology Principal Name,Texture Rank,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],"FACIES (neritic, hemipelagic, pelagic)",MAJ lith color (simple),Fossil,Sedimentary structure,Diagenetic structure,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
356-U1462A-50X-CC-A,0,17,467.31,467.48,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,grayish green,,,,,,,,,,,,,356,U1462,A,50,X,CC,A
356-U1462A-50X-CC-A,17,27,467.48,467.58,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,A,50,X,CC,A
356-U1462A-51X-1-A,0,98,475.5,476.48,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,grayish green,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,foram rich patces contain,,,,356,U1462,A,51,X,1,A
356-U1462A-51X-CC-A,0,6,476.48,476.54,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,grayish green,,,,,,,,,,,,,356,U1462,A,51,X,CC,A
356-U1462A-51X-CC-A,6,17,476.54,476.65,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,A,51,X,CC,A
356-U1462A-52X-1-A,0,82,485.2,486.02,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,grayish green,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,Lithified grayish green wackestone. Strongly lithified layers and patches contain.,,,,356,U1462,A,52,X,1,A
356-U1462A-52X-1-A,82,92,486.02,486.12,,,,,,,,,,,,,,,,,IW,,,,356,U1462,A,52,X,1,A
356-U1462A-52X-2-A,0,148,486.12,487.6,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,grayish green,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,Lithified grayish green wackestone. Strongly lithified layers and patches contain.,,,,356,U1462,A,52,X,2,A
356-U1462A-52X-CC-A,0,28,487.6,487.88,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,grayish green,bivalve,,concretion [BJ80],,,,,,,,,,356,U1462,A,52,X,CC,A
356-U1462A-52X-CC-A,28,38,487.88,487.98,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,A,52,X,CC,A
356-U1462A-53X-1-A,0,147,494.9,496.37,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,grayish green,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,vfs grain size packstone. Strongly lithified layers contain,,,,356,U1462,A,53,X,1,A
356-U1462A-53X-2-A,0,20,496.37,496.57,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,grayish green,foraminifera (small benthic),,,,,,gradational,sub-vertical,vfs grain size packstone,,,,356,U1462,A,53,X,2,A
356-U1462A-53X-2-A,20,124,496.57,497.61,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,grayish green,foraminifera (small benthic),,concretion [BJ80],,,,,,fine sand grain size packstone,,,,356,U1462,A,53,X,2,A
356-U1462A-53X-3-A,0,102,497.61,498.63,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,grayish green,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,fine sand grain size packstone,,,,356,U1462,A,53,X,3,A
356-U1462A-53X-CC-A,0,10,498.63,498.73,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,grayish green,foraminifera (small benthic),,,,,,,,fine sand grain size packstone,,,,356,U1462,A,53,X,CC,A
356-U1462A-53X-CC-A,10,19,498.73,498.82,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,A,53,X,CC,A
356-U1462A-54X-1-A,0,143,504.6,506.03,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,grayish green,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,Strongly lithified concretion contain,,,,356,U1462,A,54,X,1,A
356-U1462A-54X-1-A,0,143,504.6,506.03,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,A,54,X,1,A
356-U1462A-54X-2-A,0,110,506.03,507.13,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,grayish green,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,Strongly lithified concretion contain,,,,356,U1462,A,54,X,2,A
356-U1462A-54X-2-A,110,120,507.13,507.23,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,greenish gray,,,,,,,,,,,,,356,U1462,A,54,X,2,A
356-U1462A-54X-CC-A,0,25,507.23,507.48,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,greenish gray,,,,,,,,,,,,,356,U1462,A,54,X,CC,A
356-U1462A-54X-CC-A,25,35,507.48,507.58,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,A,54,X,CC,A
356-U1462A-55X-1-A,0,132,514.3,515.62,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,grayish green,foraminifera (small benthic),,concretion [BJ80],,moderate [B06],3.0,,,Lithified fine sand grain size packstone. Strongly lithified concretion contain,,,,356,U1462,A,55,X,1,A
356-U1462A-55X-1-A,0,132,514.3,515.62,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,A,55,X,1,A
356-U1462A-55X-CC-A,0,20,515.62,515.82,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,grayish green,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,Lithified fine sand grain size packstone. Strongly lithified concretion contain,,,,356,U1462,A,55,X,CC,A
356-U1462A-55X-CC-A,20,30,515.82,515.92,,,,,,,,,bivalve,,,,,,,,PAL,,,,356,U1462,A,55,X,CC,A
356-U1462A-56X-1-A,0,146,524.0,525.46,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,grayish green,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,Strongly lithified concretion contain,,,,356,U1462,A,56,X,1,A
356-U1462A-56X-2-A,0,81,525.46,526.27,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,grayish green,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,Strongly lithified concretion contain,,,,356,U1462,A,56,X,2,A
356-U1462A-56X-2-A,81,96,526.27,526.42,,,,,,,,,,,,,,,,,IW,,,,356,U1462,A,56,X,2,A
356-U1462A-56X-3-A,0,74,526.42,527.16,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,grayish green,foraminifera (small benthic),,concretion [BJ80],,slight [B06],2.0,,,Lithified homogeneous wackestone. Benthic forams and molluscan fossil fragments sporadically contain. Strongly lithified concretions patches intercalated.,,,,356,U1462,A,56,X,3,A
356-U1462A-56X-3-A,0,74,526.42,527.16,,,,,,,,,bivalve,,,,,,,,,,,,356,U1462,A,56,X,3,A
356-U1462A-56X-3-A,0,74,526.42,527.16,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,A,56,X,3,A
356-U1462A-56X-CC-A,0,46,527.16,527.62,lithified [B84],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,grayish green,foraminifera (small benthic),,concretion [BJ80],,,,,,Lithified homogeneous wackestone. Benthic forams and molluscan fossil fragments sporadically contain. Strongly lithified concretions patches intercalated.,,,,356,U1462,A,56,X,CC,A
356-U1462A-56X-CC-A,0,46,527.16,527.62,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1462,A,56,X,CC,A
356-U1462A-56X-CC-A,46,57,527.62,527.73,,,,,,,,,,,,,,,,,PAL,,,,356,U1462,A,56,X,CC,A
356-U1462A-57X-1-A,0,18,533.7,533.88,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,wavy lamination,,,moderate [B06],3.0,scoured,sub-vertical,"Lithified, olive gray packstone with coarse sand size grains. Sharp scoured contact with coarse sand size grains, dark greenish gray, moderate bioturbation and wavy laminae. Small (1 mm or less long) concretions, black possibly pyrite. A celestite crystalline concretion ~4 mm long at 11 cm. This interval also contains abundant black sand size grains,",,,,356,U1462,A,57,X,1,A
356-U1462A-57X-1-A,18,48,533.88,534.18,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray packstone with fine sand size grains and bivalve fragments, common benthic forams and moderate bioturbation. Towards the base concentration of black spots.",,,,356,U1462,A,57,X,1,A
356-U1462A-57X-1-A,48,75,534.18,534.45,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,bioturbated,sub-horizontal,"LIthified, olive gray packstone with bioturbated basal contact with coarser sand size grains and abundant black grains and forams above. The gray coarse sand size grains occur above the contact for >20 cm and the whole interval is moderately bioturbated. Tubes are also present above the contact.",,,,356,U1462,A,57,X,1,A
356-U1462A-57X-1-A,75,94,534.45,534.64,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray packstone with fine sand size grains sparse benthic forams and moderate bioturbation. Towards the base concentration of black spots and a molusk frabment.",,,,356,U1462,A,57,X,1,A
356-U1462A-57X-1-A,75,94,534.45,534.64,lithified [B84],,,,,,,,,,,,,,,,,,,,356,U1462,A,57,X,1,A
356-U1462A-57X-1-A,94,116,534.64,534.86,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,erosive,sub-horizontal,"LIthified, olive gray packstone with bioturbated basal contact with coarser sand size grains and abundant black grains and sparse forams above. The gray coarse sand size grains occur above the contact for >10 cm and the whole interval is moderately bioturbated.",,,,356,U1462,A,57,X,1,A
356-U1462A-57X-1-A,94,116,534.64,534.86,lithified [B84],,,,,,,,,,,,,,,,,,,,356,U1462,A,57,X,1,A
356-U1462A-57X-1-A,116,150,534.86,535.2,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"LIthified, olive gray packstone with moderate bioturbation, sparse benthic forams and black grains.",,,,356,U1462,A,57,X,1,A
356-U1462A-57X-2-A,0,19,535.2,535.39,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,sharp,sub-horizontal,"LIthified, olive gray packstone with sand size grains, bioturbated basal contact, abundant black grains and forams above..",,,,356,U1462,A,57,X,2,A
356-U1462A-57X-2-A,19,35,535.39,535.55,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,bioturbated,sub-horizontal,"LIthified, olive gray packstone with sand size grains and moderate bioturbation. Light olive gray, medium sand size grains. Common forams and black grains",,,,356,U1462,A,57,X,2,A
356-U1462A-57X-2-A,35,53,535.55,535.73,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"LIthified, olive gray packstone with sand size grains. Moderate bioturbation, concentration of forams and black grains at base.",,,,356,U1462,A,57,X,2,A
356-U1462A-57X-2-A,53,78,535.73,535.98,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"LIthified, olive gray packstone with sand size grains, moderate bioturbation. Common forams, black grains sparse but concentrated in large burrows. Coarse sand size grains concentrated in burrows",,,,356,U1462,A,57,X,2,A
356-U1462A-57X-2-A,78,139,535.98,536.59,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,,,,,"LIthified, olive gray packstone with sand size grain, moderatly bioturbated with large (5 cm long) burrows. Benthic foraminifers concentrated in a layer between 97-100 cm. Sparse black grains",,,,356,U1462,A,57,X,2,A
356-U1462A-57X-3-A,0,24,536.59,536.83,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray packstone with sand size grains. Benthic forams and black medium sand size grains concentrated in larger burrows. Moderate bioturbation",,,,356,U1462,A,57,X,3,A
356-U1462A-57X-3-A,24,45,536.83,537.04,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,scoured,sub-horizontal,"Lithified, olive gray packstone with sand size grains. Scoured, sub-horizontal contact at base. Sparse forams and black grains, bivalve fragments and moderate bioturbation",,,,356,U1462,A,57,X,3,A
356-U1462A-57X-3-A,45,60,537.04,537.19,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"LIthified, olive gray packstone with sand size grains, black grains and forams more abudndant at the top. Moderate bioturbation",,,,356,U1462,A,57,X,3,A
356-U1462A-57X-3-A,60,89,537.19,537.48,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"LIthified, olive gray packstone with sand size grains, Moderate bioturbation, benthic forams and sparse black grains",,,,356,U1462,A,57,X,3,A
356-U1462A-57X-3-A,89,107,537.48,537.66,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,planar lamination,,,moderate [B06],3.0,sharp,sub-horizontal,"LIthified, olive gray packstone with sand size grains. Sharp horizontal basal contact with medium sand size grains (gray). Very common black grains and forams concentrated in two large patches above (~3-5 cm thick).",,,,356,U1462,A,57,X,3,A
356-U1462A-57X-3-A,107,114,537.66,537.73,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"LIthified, olive gray packstone with sand size grains and moderate bioturbation. Sparse forams and black grains",,,,356,U1462,A,57,X,3,A
356-U1462A-57X-4-A,0,15,537.73,537.88,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,planar lamination,,,moderate [B06],3.0,bioturbated,sub-horizontal,"LIthified, olive gray packstone with sand size grains. Sharp, bioturbated, sub-horizontal contact with abudnant concentration of medium size sand grains (gray) and black grains. Moderate bioturbation. Planar laminae above",,,,356,U1462,A,57,X,4,A
356-U1462A-57X-4-A,15,107,537.88,538.8,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"LIthified, olive gray packstone with sand size grains. Moderate bioturbation. Burrows are large, 2x4 cm and noted by the concentration of sand size grain, black grains and forams inside. Tubes, possible brachiopods and forams also occur in the Section",,,,356,U1462,A,57,X,4,A
356-U1462A-57X-5-A,0,29,538.8,539.09,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,planar lamination,,,moderate [B06],3.0,bioturbated,sub-horizontal,"LIthified, olive gray packstone with sand size grains. A bioturbated basal contact with planar laminae above, a concentration of medium sand size grains (gray), dark grains and benthic forams. Moderate bioturbation. Sparse forams, a larger dark grain (0.5 mm), tube fragments",,,,356,U1462,A,57,X,5,A
356-U1462A-57X-5-A,29,90,539.09,539.7,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,planar lamination,,,moderate [B06],3.0,,,"LIthified, olive gray packstone with sand size grains, moderate bioturbation. Common benthic foraminifers and black grains. A large burrow between 34-37 cm contains black grains and forams inside.",,,,356,U1462,A,57,X,5,A
356-U1462A-57X-CC-A,0,17,539.7,539.87,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,parallel lamination,,,moderate [B06],3.0,,,"LIthified, olive gray packstone with sand size grains and moderate bioturbation. An interval ~5 cm thick of parallel laminae. Common forams and black grains.",,,,356,U1462,A,57,X,CC,A
356-U1462A-57X-CC-A,17,27,539.87,539.97,,,,,,,,,,,,,,,,,to pal,,,,356,U1462,A,57,X,CC,A
356-U1462A-58X-1-A,0,133,543.4,544.73,unlithified [Leg194],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,parallel lamination,,,moderate [B06],3.0,sharp,sub-horizontal,"Lithified, olive gray packstone with coarse sand size grains, abundant sand and coarser sand and finer sand size black grains. Intervals of planar laminae at: 7-19 cm, 41-44 cm, 63-67 cm, Bivalve fragments, common benthic forams, moderate bioturbation",,,,356,U1462,A,58,X,1,A
356-U1462A-58X-2-A,0,95,544.73,545.68,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,planar lamination,,,moderate [B06],3.0,,,"Lithified, olive gray packstone with coarse sand size grains, moderate bioturbation. From 0-17 cm abundant bivalve fragments and coarse sand. A gastropod fragments, common forams. Planar laminae between 57-62 cm",,,,356,U1462,A,58,X,2,A
356-U1462A-58X-3-A,0,134,545.68,547.02,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray packstone with medium sand grains. Scattered, 5-10 cm thick intervals with coarser sand size grains (gray), bivalve fragment concentrations (39-76 cm), black grains and moderate bioturbation.",,,,356,U1462,A,58,X,3,A
356-U1462A-58X-4-A,0,141,547.02,548.43,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,parallel lamination,,,moderate [B06],3.0,bioturbated,sub-horizontal,"Lithified, olive gray packstone with medium sand size grains. Intervals with coarse sand size grains, abundant bivalve fragments and black grains (coarse and medium sand size),. A tube, sparse benthic forams. Also bioturbated contacts and planar laminae present",,,,356,U1462,A,58,X,4,A
356-U1462A-58X-5-A,0,94,548.43,549.37,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,,,,,,,,,,"Lithified, olive gray packstone with medium sand size grains and moderate bioturbation. Intervals with higher concentrations of coarser sand size grains (gray), bivalves, tubes, benthic forams and black grains.",,,,356,U1462,A,58,X,5,A
356-U1462A-58X-6-A,0,142,549.37,550.79,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,bioturbated,sub-horizontal,"Lithified, olive gray packstone medium sand size grains, moderate bioturbation. From 47-95 m, coarser sand size grains (gray) more concentration of black grains and bioturbation. Between 125-142 tubes common.",,,,356,U1462,A,58,X,6,A
356-U1462A-58X-7-A,0,88,550.79,551.67,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,planar lamination,,,common [B06],4.0,,,"Lithified, olive gray packstone with sand size grains, moderate bioturbation. Planar laminae 21-31 cm. Bivalve fragments, sparse forams and black grains.",,,,356,U1462,A,58,X,7,A
356-U1462A-58X-CC-A,0,29,551.67,551.96,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray packstone with vf sand size grains, only fine sand size black grains and becoming sparse towards the base. Moderate bioturbation",,,,356,U1462,A,58,X,CC,A
356-U1462A-58X-CC-A,29,39,551.96,552.06,,,,,,,,,,,,,,,,,to pal,,,,356,U1462,A,58,X,CC,A
356-U1462A-59X-1-A,0,150,553.1,554.6,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray packstone with sand size grains and moderate bioturbation. Intervals of coarse sand size grains, black grains and bivalve fragments occur throughout the Section. Benthic forams are common",,,,356,U1462,A,59,X,1,A
356-U1462A-59X-2-A,0,135,554.6,555.95,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray, packstone with sand size grains and moderate bioturbation. Intervals of coarser sand size grains (gray) with forams, bivalve and tube fragments are present 0-38 cm",,,,356,U1462,A,59,X,2,A
356-U1462A-59X-3-A,0,148,556.1,557.58,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,planar lamination,,,moderate [B06],3.0,scoured,sub-horizontal,"Lithified, olive gray packstone with sand size grains and intervals where sedimentary structures occur. Planar lamina at 28 cm, contact at 59 m and scoured contact 83 cm. Above scoured contact, coarse sand size packstone with black sand size grains and forams. Between 131-139 cm planar laminae. Sparse forams, black grains and bivalve fragments",,,,356,U1462,A,59,X,3,A
356-U1462A-59X-3-A,0,148,556.1,557.58,,,,,,,,,,,,,,,bioturbated,sub-horizontal,,,,,356,U1462,A,59,X,3,A
356-U1462A-59X-4-A,0,134,557.58,558.92,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray packstone with sand size grains. Intervals of coarser sand size grains, black grains, forams and bivalve fragments throughout he Section",,,,356,U1462,A,59,X,4,A
356-U1462A-59X-CC-A,0,12,558.92,559.04,,,,,,,,,,,,,,,,,all to pal,,,,356,U1462,A,59,X,CC,A
356-U1462A-60X-1-A,0,150,562.8,564.3,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,grading (normal),,,moderate [B06],3.0,sharp,sub-horizontal,"Lithified, olive gray packstone with coarse sand size grains and moderate bioturbation. A coarse sand size bed is between 28-31 cm. Black grains at its base. Black grains scattered throughout . Occasional benthic forams",,,,356,U1462,A,60,X,1,A
356-U1462A-60X-2-A,0,107,564.3,565.37,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,parallel lamination,,,moderate [B06],3.0,bioturbated,sub-horizontal,"Lithified, olive gray packstone with sand size grains and moderate bioturbation. Several coarse sand size grains are present in beds with sharp basal and/or bioturbated contacts at: 5-6 cm, 11-13 cm, 70-77 cm, 95-97 cm (with parallel laminae) A large burrow extends from 6-10 cm containing dark crystal minerals. Sparse forams and a large bivalve fragment, Black grains common and concentrated in the sandy areas and in the burrows",,,,356,U1462,A,60,X,2,A
356-U1462A-60X-2-A,0,107,564.3,565.37,,,,,,,,,,,,,,,sharp,sub-horizontal,,,,,356,U1462,A,60,X,2,A
356-U1462A-60X-3-A,0,106,565.37,566.43,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,common [B06],4.0,,,"Lithified, olive gray packstone with coarse sand size grains and moderate bioturbations. Coarse sand is scattered throughout the matrix and concentrated in large burrows. Sparse forams and black grains. Glauconite grain",,,,356,U1462,A,60,X,3,A
356-U1462A-60X-4-A,0,150,566.43,567.93,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,parallel lamination,,,common [B06],4.0,,,"Lithified, olive gray packstone with coarse sand size grains and common bioturbation. Laminations between 2-7 cm. Large (cm's long) burrows. Sand scattered throughout the Section and concentrated in the burrows. Sparse forams and black grains. A mud burrow extends from 121-141 cm long and 1 cm wide. Sparse bivalve fragments",,,,356,U1462,A,60,X,4,A
356-U1462A-60X-5-A,0,106,567.93,568.99,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,planar lamination,,,common [B06],4.0,,,"Lithified, olive gray packstone with coarse sand size grains, beds and parallel laminae throughout the Section. Common bioturbation occasional large benthic forams, black grains are concentrated in burrows, bivalve fragments. This Section is coarser grained than previous. Laminae are finer grained sediment",,,,356,U1462,A,60,X,5,A
356-U1462A-60X-CC-A,0,36,568.99,569.35,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,planar lamination,,,common [B06],4.0,,,"Lithified, olive grain packstone with coarse sand size grains and planar laminae scattered throughout the Section. Sparse forams, bivalves.",,,,356,U1462,A,60,X,CC,A
356-U1462A-60X-CC-A,36,46,569.35,569.45,,,,,,,,,,,,,,,,,to pal,,,,356,U1462,A,60,X,CC,A
356-U1462A-61X-1-A,0,146,572.5,573.96,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,common [B06],4.0,,,"LIthified, olive gray packstone with medium size sand grains. Beds noted by sharp contacts between: 135-144 cm. But generally the sand size grains are scattered throughout the Section. Common bioturbation and burrows filled with sand size grains. Bivalve fragments, sparse forams. From 70cm down the base of the Section more black grains in burrows.",,,,356,U1462,A,61,X,1,A
356-U1462A-61X-2-A,0,143,573.96,575.39,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,sharp,vertical,"Lithified, olive gray packstone with sand size grains and coarse sand size grains scattered throughout the Section. Sharp contacts at 0-7 cm and a subvertical contact beginning at 130 cm mark coarser grained size beds. Bioturbation is moderate. Large bivalve heavily bioeroded between 93-100 cm. A clam fragment at 142-143 cm and 5 mm thick and 5 cm long. Bivalve fragments from 80 cm to base of Section",,,,356,U1462,A,61,X,2,A
356-U1462A-61X-2-A,0,143,573.96,575.39,,,,,,,,,,,,,,,sharp,sub-horizontal,,,,,356,U1462,A,61,X,2,A
356-U1462A-61X-3-A,0,110,575.39,576.49,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray packstone with sand size grains. Moderate bioturbation. Sparse black grains, forams and bivalve fragments. The remaining bivalve shell is on the top of the Section.",,,,356,U1462,A,61,X,3,A
356-U1462A-61X-4-A,0,108,576.49,577.57,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,sharp,sub-vertical,"Lithified, olive gray packstone with sand size grains and moderate bioturbation. Large burrows (cm's long). Sharp, sub-horizontal contacts at 5 and 105 cm. Bivalve fragments",,,,356,U1462,A,61,X,4,A
356-U1462A-61X-5-A,0,150,577.57,579.07,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,common [B06],4.0,,,"Lithified, olive gray packstone with sand size grains. Common bioturbation. Sharp contact at 6 cm, medium sand size beds at 0-6 cm, 69-103 cm, 120- 124 cm (this bed contains parallel laminations. Zoophycus burrow sparse forams, and bivalve fragments.",,,,356,U1462,A,61,X,5,A
356-U1462A-61X-6-A,0,44,579.07,579.51,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,grading (normal),,,moderate [B06],3.0,sharp,sub-horizontal,"Lithified, olive gray packstone with sand size grains, abundant dark grains and bivalve fragments above the sharp inclined contact. There is a change in lithology beneath",,,,356,U1462,A,61,X,6,A
356-U1462A-61X-6-A,44,104,579.51,580.11,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,slight [B06],2.0,,,"Lithified, olive gray packstone with vf sand size grains. Slight bioturbation, no macrofossils and rare black grains, no visible forams or bivalves.",,,,356,U1462,A,61,X,6,A
356-U1462A-61X-7-A,0,63,580.11,580.74,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,moderate [B06],3.0,,,"Lithified, olive gray packstone with vf sand size grains and moderate bioturbation. A 1 cm thick bed from 3-4 cm with black sand size grains. Sparse benthic foraminifers, bivalve fragments and black grains. Towards the base of the Section biscuits.",,,,356,U1462,A,61,X,7,A
356-U1462A-61X-CC-A,0,30,580.74,581.04,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,olive gray,,,,,slight [B06],2.0,,,"Lithified, olive gray packstone with vf sand size grains and biscuits towards the base of the Section. Sparse forams",,,,356,U1462,A,61,X,CC,A
356-U1462A-61X-CC-A,30,36,581.04,581.1,,,,,,,,,,,,,,,,,to pal,,,,356,U1462,A,61,X,CC,A
