Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure,Sedimentary structure comment,Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
353-U1443B-16H-2-A,40,150,137.9,139,,,nannofossil ooze,with authigenic carbonate,nannofossil ooze,nannofossil ooze with authigenic carbonate,nannofossil ooze with authigenic carbonate,,brown,10YR 8/3 (very pale brown),,,,,non-graded,,,,mottling,,,,Color variation from pale brown (10YR 8/3) to white (2.5Y 8/1) along the section.,,,,353,U1443,B,16,H,2,A,
353-U1443B-16H-3-A,0,150,139,140.5,,,nannofossil ooze,with authigenic carbonate,nannofossil ooze,nannofossil ooze with authigenic carbonate,nannofossil ooze with authigenic carbonate,,brown,10YR 8/3 (very pale brown),,,,,non-graded,,,,mottling,,,,Color variation from pale brown (10YR 8/3) to white (2.5Y 8/1) along the section.,,,,353,U1443,B,16,H,3,A,
353-U1443B-16H-4-A,0,150,140.5,142,,,nannofossil ooze,with authigenic carbonate,nannofossil ooze,nannofossil ooze with authigenic carbonate,nannofossil ooze with authigenic carbonate,,brown,10YR 8/3 (very pale brown),,,,,non-graded,,,,mottling,,,,Color variation from pale brown (10YR 8/3) to white (2.5Y 8/1) along the section.,,,,353,U1443,B,16,H,4,A,
353-U1443B-16H-5-A,0,150,142,143.5,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,brown,10YR 8/3 (very pale brown),,,,,non-graded,,,,mottling,,,,"Color variation from pale brown (10YR 8/3) to white (2.5Y 8/1) along the section. Grayish (10YR 7/1) mottled splotches (including <5% volcanic ash) in 42-44, 60-63, 76 and 101-150 cm",,,,353,U1443,B,16,H,5,A,
353-U1443B-16H-6-A,0,111,143.5,144.61,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,brown,10YR 8/3 (very pale brown),,,,,non-graded,,,,mottling,,,,Color variation from pale brown (10YR 8/3) to white (2.5Y 8/1) along the section. Grayish (10YR 7/1) mottled splotches (including <5% volcanic ash) between 17 and 25 cm.,,,,353,U1443,B,16,H,6,A,
353-U1443B-16H-7-A,0,72,144.61,145.33,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,brown,10YR 8/3 (very pale brown),,,,,non-graded,,,,mottling,,,,Color variation from pale brown (10YR 8/3) to white (2.5Y 8/1) along the section. Grayish (10YR 7/1) mottled splotches (including <5% volcanic ash) between 27 and 72 cm.,,,,353,U1443,B,16,H,7,A,
353-U1443B-17H-1-A,0,148,145.5,146.98,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,brown,10YR 8/3 (very pale brown),,,,,non-graded,,,,mottling,,,,Color variation from pale brown (10YR 8/3) to white (2.5Y 8/1) along the section. Grayish (10YR 7/1) mottled splotches (including <5% volcanic ash) are mixed with nannofossil ooze.,,,,353,U1443,B,17,H,1,A,
353-U1443B-17H-2-A,0,150,147,148.5,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,brown,10YR 8/3 (very pale brown),,,,,non-graded,,,,mottling,,,,Color variation from pale brown (10YR 8/3) to white (2.5Y 8/1) along the section. Grayish (10YR 7/1) mottled splotches (including <5% volcanic ash) are mixed with nannofossil ooze.,,,,353,U1443,B,17,H,2,A,
353-U1443B-17H-3-A,0,150,148.5,150,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,brown,10YR 8/3 (very pale brown),,,,,non-graded,,,,mottling,,,,Color variation from pale brown (10YR 8/3) to white (2.5Y 8/1) along the section. Grayish (10YR 7/1) mottled splotches (including <5% volcanic ash) are mixed with nannofossil ooze.,,,,353,U1443,B,17,H,3,A,
353-U1443B-17H-4-A,0,150,150,151.5,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,brown,10YR 8/3 (very pale brown),,,,,non-graded,,,,mottling,,,,Color variation from pale brown (10YR 8/3) to white (2.5Y 8/1) along the section. Grayish (10YR 7/1) mottled splotches (including <5% volcanic ash) are mixed with nannofossil ooze.,,,,353,U1443,B,17,H,4,A,
353-U1443B-17H-5-A,0,30,151.5,151.8,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,brown,10YR 8/3 (very pale brown),gradational,gradational,,,non-graded,,,,mottling,,,,Color variation from pale brown (10YR 8/3) to white (2.5Y 8/1) along the section. Grayish (10YR 7/1) mottled splotches (including <5% volcanic ash) are mixed with nannofossil ooze.,,,,353,U1443,B,17,H,5,A,
353-U1443B-17H-5-A,30,67,151.8,152.17,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,brown,10YR 9/2 (pale orange yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,17,H,5,A,
353-U1443B-17H-5-A,67,76,152.17,152.26,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,brown,10YR 9/2 (pale orange yellow),,,,,non-graded,,,,mottling,,,,Grayish (10YR 7/1) mottled splotches (including <5% volcanic ash) are mixed with nannofossil ooze.,,,,353,U1443,B,17,H,5,A,
353-U1443B-17H-CC-A,0,21,152.26,152.47,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,brown,10YR 9/2 (pale orange yellow),,,,,non-graded,,,,mottling,,,,Grayish (10YR 7/1) mottled splotches (including <5% volcanic ash) are mixed with nannofossil ooze.,,,,353,U1443,B,17,H,CC,A,
353-U1443B-18H-1-A,0,150,152.5,154,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,brown,10YR 9/2 (pale orange yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,18,H,1,A,
353-U1443B-18H-2-A,0,150,154,155.5,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,brown,10YR 9/2 (pale orange yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,18,H,2,A,
353-U1443B-18H-3-A,0,150,155.5,157,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,brown,10YR 9/2 (pale orange yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,18,H,3,A,
353-U1443B-18H-4-A,0,5,157,157.05,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,brown,10YR 9/2 (pale orange yellow),gradational,gradational,,,non-graded,,,,,,,,,,,,353,U1443,B,18,H,4,A,
353-U1443B-18H-4-A,5,150,157.05,158.5,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Grayish (10YR 7/1) mottled splotches (including <5% volcanic ash) are mixed with nannofossil ooze between 87 and 98 cm.,,,,353,U1443,B,18,H,4,A,
353-U1443B-18H-5-A,0,150,158.5,160,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,18,H,5,A,
353-U1443B-18H-6-A,0,121,160,161.21,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,18,H,6,A,
353-U1443B-18H-7-A,0,68,161.21,161.89,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,18,H,7,A,
353-U1443B-18H-CC-A,0,9,161.89,161.98,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,18,H,CC,A,
353-U1443B-19F-1-A,0,150,162,163.5,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Some dark very small gray dots (volcanic ash ?) along the section.,,,,353,U1443,B,19,F,1,A,
353-U1443B-19F-2-A,0,150,163.5,165,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,19,F,2,A,
353-U1443B-19F-3-A,0,100,165,166,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,19,F,3,A,
353-U1443B-19F-4-A,0,77,166,166.77,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,19,F,4,A,
353-U1443B-19F-CC-A,0,18,166.77,166.95,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,19,F,CC,A,
353-U1443B-20F-1-A,0,150,166.8,168.3,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,20,F,1,A,
353-U1443B-20F-2-A,0,150,168.3,169.8,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Grayish (10YR 7/1) mottled splotches are mixed with nannofossil ooze between 58 and 76 cm. Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,20,F,2,A,
353-U1443B-20F-3-A,0,100,169.8,170.8,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,One brown nodule (0.5 cm diameter; volcanic ash?) at 56.5 cm. Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,20,F,3,A,
353-U1443B-20F-4-A,0,76,170.8,171.56,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,20,F,4,A,
353-U1443B-20F-CC-A,0,20,171.56,171.76,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,20,F,CC,A,
353-U1443B-21F-1-A,0,150,171.6,173.1,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,21,F,1,A,
353-U1443B-21F-2-A,0,150,173.1,174.6,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,21,F,2,A,
353-U1443B-21F-3-A,0,100,174.6,175.6,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,21,F,3,A,
353-U1443B-21F-4-A,0,70,175.6,176.3,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,One brown nodule (0.5 cm diameter; volcanic ash?) at 36.5 cm. Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,21,F,4,A,
353-U1443B-21F-CC-A,0,24,176.3,176.54,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,21,F,CC,A,
353-U1443B-22F-1-A,0,150,176.4,177.9,,,nannofossil ooze,with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Grayish (10YR 7/1) mottled splotches are faintly mixed with nannofossil ooze between 112 and 130 cm. Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,22,F,1,A,
353-U1443B-22F-2-A,0,150,177.9,179.4,,,nannofossil ooze,with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,22,F,2,A,
353-U1443B-22F-3-A,0,100,179.4,180.4,,,nannofossil ooze,with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,22,F,3,A,
353-U1443B-22F-4-A,0,77,180.4,181.17,,,nannofossil ooze,with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,22,F,4,A,
353-U1443B-22F-CC-A,0,21,181.17,181.38,,,nannofossil ooze,with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,white,10YR 9.5/2 (pale orange yellow),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,22,F,CC,A,
353-U1443B-23F-1-A,0,150,181.2,182.7,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,2.5Y 9.5/2 (very pale yellow),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,23,F,1,A,
353-U1443B-23F-2-A,0,150,182.7,184.2,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,2.5Y 9.5/2 (very pale yellow),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,23,F,2,A,
353-U1443B-23F-3-A,0,100,184.2,185.2,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,2.5Y 9.5/2 (very pale yellow),,,,,non-graded,,,,,,,,Grayish (10YR 7/1) mottled splotches are faintly mixed with nannofossil ooze between 8 and 23 cm.,,,,353,U1443,B,23,F,3,A,
353-U1443B-23F-4-A,0,69,185.2,185.89,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,2.5Y 9.5/2 (very pale yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,23,F,4,A,
353-U1443B-23F-CC-A,0,11,185.89,186,,,nannofossil ooze,with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,,white,2.5Y 9.5/2 (very pale yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,23,F,CC,A,
353-U1443B-24F-1-A,0,150,186,187.5,,,nannofossil ooze,with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,white,2.5Y 9.5/2 (very pale yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,24,F,1,A,
353-U1443B-24F-2-A,0,150,187.5,189,,,nannofossil ooze,with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,white,2.5Y 9.5/2 (very pale yellow),,,,,non-graded,,,,,,,,Grayish (10YR 7/1) mottled splotches are faintly mixed with nannofossil ooze between 43 and 70 cm. Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,24,F,2,A,
353-U1443B-24F-3-A,0,101,189,190.01,,,nannofossil ooze,with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,white,2.5Y 9.5/2 (very pale yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,24,F,3,A,
353-U1443B-24F-4-A,0,79,190.01,190.8,,,nannofossil ooze,with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,white,2.5Y 9.5/2 (very pale yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,24,F,4,A,
353-U1443B-24F-CC-A,0,19,190.8,190.99,,,nannofossil ooze,with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,white,2.5Y 9.5/2 (very pale yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,24,F,CC,A,
353-U1443B-25F-1-A,0,150,190.8,192.3,,,nannofossil ooze,,nannofossil ooze,nannofossil ooze,nannofossil ooze,,white,2.5Y 9.5/2 (very pale yellow),,,,,non-graded,,,,,,,,Grayish (10YR 7/1) mottled splotches are faintly mixed with nannofossil ooze between 0 and 16 cm. Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,25,F,1,A,
353-U1443B-25F-2-A,0,150,192.3,193.8,,,nannofossil ooze,,nannofossil ooze,nannofossil ooze,nannofossil ooze,,white,2.5Y 9.5/2 (very pale yellow),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,25,F,2,A,
353-U1443B-25F-3-A,0,40,193.8,194.2,,,nannofossil ooze,,nannofossil ooze,nannofossil ooze,nannofossil ooze,,white,2.5Y 9.5/2 (very pale yellow),gradational,gradational,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,25,F,3,A,
353-U1443B-25F-3-A,40,100,194.2,194.8,,,nannofossil ooze,,nannofossil ooze,nannofossil ooze,nannofossil ooze,,white,2.5Y 9.5/1 (white),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,25,F,3,A,
353-U1443B-25F-4-A,0,71,194.8,195.51,,,nannofossil ooze,,nannofossil ooze,nannofossil ooze,nannofossil ooze,,white,2.5Y 9.5/1 (white),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,25,F,4,A,
353-U1443B-25F-CC-A,0,22,195.52,195.74,,,nannofossil ooze,,nannofossil ooze,nannofossil ooze,nannofossil ooze,,white,2.5Y 9.5/1 (white),,,,,non-graded,,,,,,,,Some dark gray very small dots (volcanic ash ?) along the section.,,,,353,U1443,B,25,F,CC,A,
353-U1443B-26F-1-A,0,150,195.6,197.1,,,nannofossil ooze,,nannofossil ooze,nannofossil ooze,nannofossil ooze,,white,2.5Y 9.5/1 (white),,,,,non-graded,,,,,,,,,,,,353,U1443,B,26,F,1,A,
353-U1443B-26F-2-A,0,150,197.1,198.6,,,nannofossil ooze,,nannofossil ooze,nannofossil ooze,nannofossil ooze,,white,2.5Y 9.5/1 (white),,,,,non-graded,,,,,,,,,,,,353,U1443,B,26,F,2,A,
353-U1443B-26F-3-A,0,100,198.6,199.6,,,nannofossil ooze,,nannofossil ooze,nannofossil ooze,nannofossil ooze,,white,2.5Y 9.5/1 (white),,,,,non-graded,,,,,,,,,,,,353,U1443,B,26,F,3,A,
353-U1443B-26F-4-A,0,80,199.6,200.4,,,nannofossil ooze,,nannofossil ooze,nannofossil ooze,nannofossil ooze,,white,2.5Y 9.5/1 (white),,,,,non-graded,,,,,,,,,,,,353,U1443,B,26,F,4,A,
353-U1443B-26F-CC-A,0,23,200.4,200.63,,,nannofossil ooze,,nannofossil ooze,nannofossil ooze,nannofossil ooze,,white,2.5Y 9.5/1 (white),,,,,non-graded,,,,,,,,,,,,353,U1443,B,26,F,CC,A,
353-U1443B-27F-1-A,0,150,200.4,201.9,,,nannofossil ooze,,nannofossil ooze,nannofossil ooze,nannofossil ooze,,white,2.5Y 9.5/1 (white),,,,,non-graded,,,,,,,,,,,,353,U1443,B,27,F,1,A,
353-U1443B-27F-2-A,0,150,201.9,203.4,,,nannofossil ooze,,nannofossil ooze,nannofossil ooze,nannofossil ooze,,white,2.5Y 9.5/1 (white),,,,,non-graded,,,,,,,,,,,,353,U1443,B,27,F,2,A,
353-U1443B-27F-3-A,0,101,203.4,204.41,,,nannofossil ooze,,nannofossil ooze,nannofossil ooze,nannofossil ooze,,white,2.5Y 9.5/1 (white),,,,,non-graded,,,,,,,,,,,,353,U1443,B,27,F,3,A,
353-U1443B-27F-4-A,0,75,204.41,205.16,,,nannofossil ooze,,nannofossil ooze,nannofossil ooze,nannofossil ooze,,white,2.5Y 9.5/1 (white),,,,,non-graded,,,,,,,,,,,,353,U1443,B,27,F,4,A,
353-U1443B-27F-CC-A,0,14,205.16,205.3,,,nannofossil ooze,,nannofossil ooze,nannofossil ooze,nannofossil ooze,,white,2.5Y 9.5/1 (white),,,,,non-graded,,,,,,,,,,,,353,U1443,B,27,F,CC,A,
353-U1443B-28F-1-A,0,150,205.2,206.7,,,nannofossil ooze,with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,28,F,1,A,
353-U1443B-28F-2-A,0,150,206.7,208.2,,,nannofossil ooze,with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,28,F,2,A,
353-U1443B-28F-3-A,0,100,208.2,209.2,,,nannofossil ooze,with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,28,F,3,A,
353-U1443B-28F-4-A,0,77,209.2,209.97,,,nannofossil ooze,with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,28,F,4,A,
353-U1443B-28F-CC-A,0,27,209.97,210.24,,,nannofossil ooze,with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,,,,,353,U1443,B,28,F,CC,A,
353-U1443B-29X-1-A,0,150,210,211.5,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8.5/2 (pale yellow),,,,,non-graded,,,,,,,,Small dark gray dots visible in the section.,,,,353,U1443,B,29,X,1,A,
353-U1443B-29X-2-A,0,150,211.5,213,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8.5/2 (pale yellow),,,,,non-graded,,,,,,,,Infrequent chert fragments (~0.5-2cm diameter) seen at the bottom of this section along with small dark gray dots.,,,,353,U1443,B,29,X,2,A,
353-U1443B-29X-3-A,0,150,213,214.5,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8.5/2 (pale yellow),,,,,non-graded,,,,,,,,Infrequent chert fragments (~0.2-0.5cm diameter) seen at the bottom of this section along with small dark gray dots.,,,,353,U1443,B,29,X,3,A,
353-U1443B-29X-4-A,0,150,214.5,216,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8.5/2 (pale yellow),,,,,non-graded,,,,,,,,Infrequent chert fragments (~0.2-0.5cm diameter) seen through the section along with small dark gray dots. Increased biosiliceous content observed.,,,,353,U1443,B,29,X,4,A,
353-U1443B-29X-5-A,0,150,216,217.5,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8.5/2 (pale yellow),,,,,non-graded,,,,,,,,Infrequent chert fragments (~0.2-0.5cm diameter) seen through the section along with small dark gray dots. Increased biosiliceous content observed.,,,,353,U1443,B,29,X,5,A,
353-U1443B-29X-6-A,0,120,217.5,218.7,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8.5/2 (pale yellow),,,,,non-graded,,,,,,,,Infrequent chert fragments (~0.2-0.5cm diameter) seen through the section along with small dark gray dots. Increased biosiliceous content observed.,,,,353,U1443,B,29,X,6,A,
353-U1443B-29X-7-A,0,71,218.7,219.41,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8.5/2 (pale yellow),,,,,non-graded,,,,,,,,Infrequent chert fragments (~0.2-0.5cm diameter) seen through the section along with small dark gray dots. Increased biosiliceous content observed.,,,,353,U1443,B,29,X,7,A,
353-U1443B-29X-CC-A,0,29,219.41,219.7,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8.5/2 (pale yellow),,,,,non-graded,,,,,,,,Infrequent chert fragments (~0.2-0.5cm diameter) seen through the section along with small dark gray dots. Increased biosiliceous content observed.,,,,353,U1443,B,29,X,CC,A,
353-U1443B-30X-1-A,0,150,219.7,221.2,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,Occasional chert fragments that are small (<1cm diameter) in size. Biosilica about ~6%,,,,353,U1443,B,30,X,1,A,
353-U1443B-30X-2-A,0,150,221.2,222.7,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,Occasional chert fragments that are small (<1cm diameter) in size. Biosilica about ~6%. Grayish coloration over the major sediment towards bottom portion of section.,,,,353,U1443,B,30,X,2,A,
353-U1443B-30X-3-A,0,150,222.7,224.2,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,Occasional chert fragments that are small (<1cm diameter) in size. Biosilica about ~6%.,,,,353,U1443,B,30,X,3,A,
353-U1443B-30X-4-A,0,150,224.2,225.7,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,,white,2.5Y 8/2 (pale yellow),,,,,non-graded,,,,,,,,Occasional chert fragments that are small (<1cm diameter) in size. Biosilica about ~6%.,,,,353,U1443,B,30,X,4,A,
