Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Zone name,Preservation,Group abundance,Emiliania huxleyi,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Pseudoemiliania ovata,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Cyclicargolithus floridanus,Cyclicargolithus abisectus,Reticulofenestra bisecta,Coccolithus pelagicus,Coccolithus miopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Calcidiscus premacintyrei,Calcidiscus tropicus,Calcidiscus tropicus +grill,Umbilicosphaera sp.,Umbilicosphaera rotula,Umbilicosphaera jafari,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Tetralithoides quadrilaminata,Clausicoccus fenestratus,Hughesius tasmaniae,Hughesius gizoensis,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera intermedia,Helicosphaera euphratis,Helicosphaera ampliaperta,Helicosphaera obliqua,Helicosphaera recta,Pontosphaera sp.,Scyphosphaera apsteinii,Scyphosphaera pulcherrima,Scyphosphaera globulata,Rhabdosphaera clavigera,Syracosphaera pulchra,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera tenuis,Holodiscolithus macroporus,Calciosolenia sp.,Coronosphaera mediterranea,Ilselithina fusa,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster calcaris,Discoaster altus,Discoaster sp. cf. D. brouweri,Discoaster surculus,Discoaster variabilis,Discoaster exilis,Discoaster deflandrei,Discoaster bollii,Discoaster musicus,Discoaster petaliformis,Discoaster kugleri,Discoaster sp. cf. D. variabilis,Discoaster pentaradiatus,Discoaster prepentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster berggrenii ssp. extensus,Discoaster bergenii,Discoaster bellus,Discoaster hamatus,Catinaster coalitus,Catinaster calyculus,Sphenolithus abies,Sphenolithus heteromorphus,Sphenolithus pseudoheteromorphus,Sphenolithus belemnos,Sphenolithus conicus,Sphenolithus ciperoensis,Sphenolithus calyculus,Sphenolithus delphix,Sphenolithus capricornutus,Ceratolithus cristatus,Ceratolithus armatus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Nicklithus amplificus,Orthorhabdus rugosus,Orthorhabdus striatus,Orthorhabdus serratus,Orthorhabdus rioi,Triquetrorhabdulus carinatus,Triquetrorhabdulus milowii,Triquetrorhabdulus challengeri,Minylitha convallis,Florisphaera profunda,Thoracosphaera heimii,Scrippsiella sp.,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
359-U1467B-35H-CC-PAL,0,5,319.34,319.39,,,M,A,,,,,,,,R,F,A,A,,,,,,,,,F,,,F,,,,,,,,,F,,,,,,,R,,R,,,,,,,,,,,R,,,,,,F,F,,,,,,,,R,,,F,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,35,H,CC,PAL,66d5ca7bc898c17a3e97df44681dea4c
359-U1467B-36H-CC-PAL,0,5,328.66,328.71,,,M,A,,,,,,,,,,A,A,,,,P,,,,,F,,,,A,,,,,,,,F,,,,,,,F,R,,R,,,,,,,,,,,,,,,,P,P,,,,,,,,P,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIDENTIFIABLE DISCOASTER 5 RAYS,,,,359,U1467,B,36,H,CC,PAL,827a49303237fe2ddbe48aa2c74dee00
359-U1467B-37H-7-W,67,67,338.07,338.07,,,M,C,,,,,,,,,P,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,F,F,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,37,H,7,W,c0d4053d1406b27e013272cd2ad0bce2
359-U1467B-37H-CC-PAL,0,5,338.34,338.39,,,G,A,,,,,,,,F,,A,A,,,,,,F,,,C,,,,,,,,,,,,C,,,,,,,C,R,R,R,,,,,,,,,,R,,,,,,,F,R,,,,,,,,C,,C,F,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,37,H,CC,PAL,4859e95b19b6524672f6013d048f547d
359-U1467B-38F-1-W,8,8,337.98,337.98,,,M,C,,,,,,,,,R,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,P,P,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,38,F,1,W,2cb1f5bdf3b15b0a6e5bab5e271cf339
359-U1467B-38F-3-W,8,8,340.26,340.26,,,M,C,,,,,,,,,R,R,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,R,P,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,38,F,3,W,d8fbd839b8ef91d286bf41fc3c1613d6
359-U1467B-38F-CC-PAL,0,5,342.84,342.89,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,C,A,A,,,,,,,,,F,,,F,F,,,,,,,,F,,,,,,,F,F,R,R,,,,,,,,,,,,,,,,C,R,,,,,,,,,,,C,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,359,U1467,B,38,F,CC,PAL,82197d8b9e9a7401c44893a43237c300
359-U1467B-39F-CC-PAL,0,5,347.5,347.55,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G,A,,,,,,,,F,C,A,A,,,,,,,R,,F,,,F,,,,,,,,,C,,,,,,,F,,,,,,,,,,,,,,,,,,,C,R,,,,,,,,,R,,C,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,39,F,CC,PAL,8680e09addd6f14af0b7af859f43ffeb
359-U1467B-40F-1-W,145,145,348.75,348.75,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G,A,,,,,,,,,R,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,R,,F,F,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,40,F,1,W,7a1fde35f455072ed9c129b712a92bba
359-U1467B-40F-CC-PAL,0,5,352.14,352.19,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,R,F,A,A,,,,,,,,,,,,,C,,,,,,,,,,,,,,,R,R,R,R,,,,,,,,,,R,,,,,,F,R,,,,,,,,,,,C,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,40,F,CC,PAL,86f33cc80e48c92605d5ef697cbe491c
359-U1467B-41F-2-W,50,50,354,354,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,C,,,,,,,,,R,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,41,F,2,W,c2861764ebcac3cfd4e4445b54ff8a70
359-U1467B-41F-CC-PAL,0,5,356.58,356.63,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,R,C,A,A,,,,,,,,,,,,,F,,,,,,,,F,,,,,,,F,F,,R,,,,,,,,,,,,,,,,F,R,,,,,,,,,P,,C,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,359,U1467,B,41,F,CC,PAL,ef1f081304fb6ecc7e3d45087b6d4c83
359-U1467B-42F-2-W,50,50,358.7,358.7,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,C,,,,,,,,,R,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,42,F,2,W,9eb49a99745f70f1d4c8a2efc5610d17
359-U1467B-42F-CC-PAL,0,5,361.23,361.28,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,A,A,,,,,,,,,C,,,F,R,,,,,,,,C,,,,,,,F,R,,,,,,,,,,,,,,,,,,F,A,,,,,,,,,R,,C,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,42,F,CC,PAL,84ef85502a6788c5da4fe08b930cf4f0
359-U1467B-43H-3-W,50,50,364.9,364.9,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,C,,,,,,,,,R,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,P,,,,,,,,,,,R,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,43,H,3,W,9b281834c78977c5619e3849b94cf4cf
359-U1467B-43H-CC-PAL,0,5,368.97,369.02,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,C,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,F,R,,,,,,,,,,,,,,,,,,F,,,,,,,,,,R,,C,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,43,H,CC,PAL,4515a5b981db84ff0f24404eca3cad75
359-U1467B-44H-2-W,50,50,372.9,372.9,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,C,,,,,,,,,,R,R,,,,,,,,,,,R,R,,,,,,,,,,R,,,,,,R,,,,,,,,,,,,,R,,,,,,R,,,,,,,,,,R,,R,,,,,,,,C,,,,,,,,,,,,,,R,,,,,,,,,,,,,R,,,,,,359,U1467,B,44,H,2,W,ad10d722ee2d1c43b962e34c8de66c68
359-U1467B-44H-5-W,50,50,377.4,377.4,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,C,,,,,,,,,,F,F,,,,,,,,,,,R,R,,,,,,,,,,R,,,,,,P,,,,,,,,,,,,,R,,,,,,R,,,,,,,,,,R,,R,,,,,,,,C,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,359,U1467,B,44,H,5,W,4164f389ceb62c282eb79563c1fc03c5
359-U1467B-44H-CC-PAL,0,5,380.91,380.96,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,C,,,,,,,,,,,A,,,,,R,,,,,,R,,,,,,,,,,R,,,,,,,R,,,,,,,,,,,,,R,,,,,,R,R,,,,,,,,,R,,C,R,,,,,,,A,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,359,U1467,B,44,H,CC,PAL,4c8aa0b0300537e2c7cdef597a9f24d4
359-U1467B-45H-2-W,50,50,382.4,382.4,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,C,,,,,,,,,,R,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,R,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,45,H,2,W,66ef41a7d6780b88aea678b84a3eea69
359-U1467B-45H-5-W,50,50,386.9,386.9,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,C,,,,,,,,,,R,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,R,P,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,45,H,5,W,13801520309484d0cbcf64281564de31
359-U1467B-45H-CC-PAL,0,5,390.33,390.38,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,C,R,R,R,,,,,,,R,,,,R,,,,,,,,,,R,,,,,,,R,R,,R,,,,,,,,,,,,,,,,R,,,,,,,,,,P,,,P,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,UNIDENTIFIABLE DISCOASTER 5 RAYS,,,,359,U1467,B,45,H,CC,PAL,695a81ceaceb597ebc2041bb588518c6
359-U1467B-46F-3-W,63,64,393.53,393.54,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,46,F,3,W,cce978021ead8882a56c20831f7e3cfa
359-U1467B-46F-CC-PAL,0,5,394.76,394.81,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,C,,,,,,,,,,R,R,,,,,,,R,,,,R,R,R,,,,,,,,R,,,,,,,P,R,,R,,R,,,,,,,,,,,,,,R,P,,,,,,,,,R,,,R,,,,,,,A,,,,,,,,,,,,,,R,,,,,,,,,,,,,R,,,,,,359,U1467,B,46,F,CC,PAL,46ce821d1270416a1ead0a83acd81ebe
359-U1467B-47F-2-W,50,50,396.6,396.6,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,F,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,P,,,,,,,,,R,,R,R,,,,,,,A,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,359,U1467,B,47,F,2,W,7d5eb16dc619d2054ccc66bb0dba9b0b
359-U1467B-47F-CC-PAL,0,5,399.57,399.62,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,R,R,R,,,,,,R,R,,,,R,R,R,,,,,,,,,,,,,,,R,C,,,,R,,,,,,,,,,,,,,R,P,,,,,,,,R,R,,C,C,,,,,,,C,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,359,U1467,B,47,F,CC,PAL,2a44ee56ce6fa6ac6d5555817ea31d2e
359-U1467B-48F-2-W,50,50,401.3,401.3,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,R,R,,,,,,,,R,R,,R,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,48,F,2,W,796163fb5da2d0d2fdc5905535f7c6bc
359-U1467B-48F-CC-PAL,0,5,404.37,404.42,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,C,,,,,,,,,R,C,C,,,,,,R,R,,,,R,R,R,,,,,,,,R,,,,,,,R,R,,,,,,,,,,,,,,,,,,R,R,,,,,,,,R,R,R,,R,,,,,,,A,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,359,U1467,B,48,F,CC,PAL,0e30d1fb9454191ce334385a51d5180e
359-U1467B-49F-2-W,50,50,406,406,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,R,R,,,,,,,C,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,359,U1467,B,49,F,2,W,b0426acf243bb5d76aab44a11f84d36d
359-U1467B-49F-CC-PAL,0,5,408.8,408.85,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G,C,,,,,,,,,R,,A,,,,,,,,,,,R,R,R,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,R,,,P,R,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,49,F,CC,PAL,d90e707315d66acfb8370aae5d6a3c74
359-U1467B-50F-2-W,50,50,410.7,410.7,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,50,F,2,W,5b03cd7a3537e71acc3313b9e1ddbf86
359-U1467B-50F-CC-PAL,0,5,413.58,413.63,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G,A,,,,,,,,,C,R,A,,,,,,,,,,,R,R,R,,,,,,,,R,,,,,,,R,R,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,P,,P,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,50,F,CC,PAL,17e7c75147d5430939105dfa9b6365e5
359-U1467B-51F-2-W,50,50,415.4,415.4,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,F,A,A,,,,R,,,,,,,,R,R,,,,,,,,F,,,,,,,R,R,R,R,R,,,,,,,,,F,,,,,,R,R,,,,,,,,,,,F,,,,,,,,A,,,,,,,,,,,,,,,P,,,,,,,,,R,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,51,F,2,W,d1638911802616cb350b59723bf800a1
359-U1467B-51F-CC-PAL,0,5,418.18,418.23,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,R,,A,A,,,,,,,,,,,,R,R,,,,,,,,R,,,,,,,F,,,,,,,,,,,,,R,,,,,,R,,,,,,,,,,,,R,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,51,F,CC,PAL,9c5acb1a70fd2845ab17bb4793021fba
359-U1467B-52F-2-W,50,50,420.1,420.1,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,52,F,2,W,391bb214952c96bd16e08200555681d1
359-U1467B-52F-CC-PAL,0,5,422.57,422.62,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,R,C,A,A,,,,R,,F,,,F,,,C,C,,,,,,,,F,,,,,,,F,P,P,,,,,,,,,,,,,,,,,F,R,,,,,,,,,F,,C,P,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,52,F,CC,PAL,2579251e587ce2cdffb4eae1ab327ef7
359-U1467B-53F-2-W,50,50,424.8,424.8,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,53,F,2,W,e6bd3032b1fab3ac3180e8628c2e447b
359-U1467B-53F-CC-PAL,0,5,427.55,427.6,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,C,A,A,,,,R,,C,,,F,,,C,F,,R,,,,,,F,,,,,,,C,P,,P,,,,,,,,,,F,,,,,,,R,,,,,,,,,,,C,P,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,53,F,CC,PAL,0417c571743d7c265d0613a396a93890
359-U1467B-54F-CC-PAL,0,5,432.27,432.32,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,F,C,A,A,,,,C,,F,,,F,,,R,F,,,,,,,,C,,,,,,,F,P,P,,,,,,,,,,,F,,,,,,F,R,,,,,,,,,R,,C,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,359,U1467,B,54,F,CC,PAL,f7dd010fd76f1da855fe1a8bf7316726
359-U1467B-55F-CC-PAL,0,5,436.94,436.99,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,R,C,A,A,,,,C,,C,,,C,,,F,F,,,,,,,,F,,,,,,,F,P,P,,,,,,,,,,,F,,,,,,F,F,,,,,,,,,R,,C,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,359,U1467,B,55,F,CC,PAL,2ca14538e5a93c636eabffc2f66ae4c7
359-U1467B-56F-CC-PAL,0,5,441.55,441.6,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,F,A,A,,,,R,,R,,,R,,,F,C,,,,,,,,F,,,,,,,R,P,P,,,,,,,,,,,F,,,,,,R,F,,,,,,,,,,,F,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,56,F,CC,PAL,03a434a61918a3a6f20cad5000b39b65
359-U1467B-57F-CC-PAL,0,5,446.58,446.63,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,C,A,A,,,,R,,F,,R,F,,,F,F,,,,,,,,C,,,,,,,R,P,,,,,,,,,,,,R,,,,,,F,R,,,,,,,,,,,C,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,57,F,CC,PAL,bcd8e89570fe70772f80ffe3ee2b7984
359-U1467B-58F-1-W,31,31,446.61,446.61,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,58,F,1,W,ccaedb1bfa52afd89aa409a6b8093a27
359-U1467B-58F-3-W,72,72,450.02,450.02,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,58,F,3,W,0f20f6c60790f96727c0fa6cc8665ef0
359-U1467B-58F-CC-PAL,0,5,451.06,451.11,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,C,C,A,A,,,,,,F,,,,,,C,,,,,,,,,C,,,,,,,F,,,R,,,,,,,,,,,,,,,,C,R,,,,,,,,,,,C,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1467,B,58,F,CC,PAL,e4c2c29bbad1541c156e96048739fa52
359-U1467B-59F-2-W,82,82,453.32,453.32,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,59,F,2,W,12ee29b96e236cdd732fa4a5df4a1b1a
359-U1467B-59F-3-W,49,49,454.49,454.49,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,59,F,3,W,2a31bb1969d203910f7ff6431a9601d2
359-U1467B-59F-CC-PAL,0,5,455.94,455.99,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,C,A,A,,,,F,,,,,C,,,C,C,,,,,,,,,,,,,,,F,R,,,,,,,,,,,,F,,,,,,,F,,,,,,,,,,,C,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,359,U1467,B,59,F,CC,PAL,d2b11ec004a66b2b757afb5a7ae01bc5
359-U1467B-60F-1-W,48,48,456.18,456.18,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1467,B,60,F,1,W,ad62035b8e926ad61fc979d3ba8820f1
