Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Zone name,Preservation,Group abundance,Emiliania huxleyi,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Pseudoemiliania ovata,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Cyclicargolithus floridanus,Cyclicargolithus abisectus,Reticulofenestra bisecta,Coccolithus pelagicus,Coccolithus miopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Calcidiscus premacintyrei,Calcidiscus tropicus,Calcidiscus tropicus +grill,Umbilicosphaera sp.,Umbilicosphaera rotula,Umbilicosphaera jafari,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Tetralithoides quadrilaminata,Clausicoccus fenestratus,Hughesius tasmaniae,Hughesius gizoensis,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera intermedia,Helicosphaera euphratis,Helicosphaera ampliaperta,Helicosphaera obliqua,Helicosphaera recta,Pontosphaera sp.,Scyphosphaera apsteinii,Scyphosphaera pulcherrima,Scyphosphaera globulata,Rhabdosphaera clavigera,Syracosphaera pulchra,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera tenuis,Holodiscolithus macroporus,Calciosolenia sp.,Coronosphaera mediterranea,Ilselithina fusa,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster calcaris,Discoaster altus,Discoaster sp. cf. D. brouweri,Discoaster surculus,Discoaster variabilis,Discoaster exilis,Discoaster deflandrei,Discoaster bollii,Discoaster musicus,Discoaster petaliformis,Discoaster kugleri,Discoaster sp. cf. D. variabilis,Discoaster pentaradiatus,Discoaster prepentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster berggrenii ssp. extensus,Discoaster bergenii,Discoaster bellus,Discoaster hamatus,Catinaster coalitus,Catinaster calyculus,Sphenolithus abies,Sphenolithus heteromorphus,Sphenolithus pseudoheteromorphus,Sphenolithus belemnos,Sphenolithus conicus,Sphenolithus ciperoensis,Sphenolithus calyculus,Sphenolithus delphix,Sphenolithus capricornutus,Ceratolithus cristatus,Ceratolithus armatus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Nicklithus amplificus,Orthorhabdus rugosus,Orthorhabdus striatus,Orthorhabdus serratus,Orthorhabdus rioi,Triquetrorhabdulus carinatus,Triquetrorhabdulus milowii,Triquetrorhabdulus challengeri,Minylitha convallis,Florisphaera profunda,Thoracosphaera heimii,Scrippsiella sp.,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
359-U1471A-16H-5-W,50,50,144.1,144.1,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,16,H,5,W,cde4666863e62609c8ab5a4570efbb5a
359-U1471A-16H-6-W,50,50,145.6,145.6,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,C,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,16,H,6,W,918f138acc43c2d8d3247b4687cd1ea7
359-U1471A-16H-CC-PAL,0,5,147.18,147.23,,,G,A,,,,,,R,,,,A,A,,,,R,,R,R,R,,,,,,,R,R,,,,,R,,,,,,,R,,R,,,,,,,,,,,A,F,,,,,,,R,,,,,,,,A,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,16,H,CC,PAL,a2590ac090521180f05ed0688d1e81ef
359-U1471A-17H-CC-PAL,0,5,156.71,156.76,,,G,A,,,,,,R,,,,A,A,,,,,,R,R,,,,,,,,,,,,,,R,,,,,,,R,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,17,H,CC,PAL,384e927a740e10986cdc19dde9657a78
359-U1471A-18H-CC-PAL,0,5,166.5,166.55,,,G,A,,,,,,,,,,A,A,,,,,,R,R,,,,R,,R,,,,,,,,R,,,,,,,R,,R,,,,,,,,,,,R,P,,,,,P,,,,,,,,,,R,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,18,H,CC,PAL,2a4667832cb9503b51e1727ae44c6eda
359-U1471A-19H-CC-PAL,0,5,175.66,175.71,,,M,A,,,,,,,,,F,A,A,,,,P,,R,R,,,,R,,R,,,,,,,,R,,,,,,,R,,,,,,,,,,,,,R,P,,,,,C,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,R,,,R,,,,,,359,U1471,A,19,H,CC,PAL,4f349bceab029ae1e6c90aabd661b59b
359-U1471A-20H-CC-PAL,0,5,185.19,185.24,,,M,A,,,,,,P,,,C,A,A,,,,,,F,,,,,R,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,R,,,,,,,,,,R,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,20,H,CC,PAL,1778af3eb8485bd7332b9382f856aef7
359-U1471A-21H-CC-PAL,0,5,194.52,194.57,,,M,A,,,,,,,,,C,A,A,,,,,,F,R,,,,C,,F,,,,,,,,R,,,,,,,R,,,,,R,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,359,U1471,A,21,H,CC,PAL,bf4c495f862285a5eada6208906507db
359-U1471A-22H-CC-PAL,0,5,204.4,204.45,,,M,C,,,,,,,,,C,R,R,,,,,,,,,,,R,,R,,,,,,,,R,,,,,,,R,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,22,H,CC,PAL,d85ecabe54989682fc832b955c3b5ae6
359-U1471A-23H-CC-PAL,0,5,213.91,213.96,,,M,C,,,,,,,,,C,A,A,,,,,,R,R,,,,R,,R,,,,,,,,R,,,,,,,R,,,,,R,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,23,H,CC,PAL,07c3a408806eaf6dabb087821df77d90
359-U1471A-24H-CC-PAL,0,5,223.42,223.47,,,M,C,,,,,,,,,R,R,C,,,,,,R,P,,,,R,,R,,,,,,,,R,,,,,,,R,,,,,R,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,24,H,CC,PAL,c97429f195adc65c66a35313e6149a2e
359-U1471A-25H-CC-PAL,0,5,233.11,233.16,,,P,F,,,,,,,,,F,R,R,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,25,H,CC,PAL,aed45e3b392b371740df8de9143e7995
359-U1471A-26H-CC-PAL,0,5,242.31,242.36,,,M,C,,,,,,,,,R,R,R,,,,,,R,,,,,R,R,R,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,26,H,CC,PAL,28f42a3a51371394ce04a31382c14107
359-U1471A-27H-CC-PAL,0,5,251.82,251.87,,,P,F,,,,,,,,,R,R,R,,,,,,R,,,,,R,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,27,H,CC,PAL,a911ee109b1303fa2bf77f6c75664377
359-U1471A-28H-CC-PAL,0,5,261.43,261.48,,,P,C,,,,,,,,,P,F,F,,,,,,R,,,,,R,,R,,,,,,,,P,,,,,,,P,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,28,H,CC,PAL,6d4dd6e47ffdb19143a24088a91e2c72
359-U1471A-29H-CC-PAL,0,5,270.88,270.93,,,P,C,,,,,,,,,,R,R,,,,,,R,,,,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,29,H,CC,PAL,3b4c66f871908ae5df78c22faaca8a7f
359-U1471A-30H-2-W,49,50,271.63,271.64,,,M,A,,,,,,,,,R,F,A,,,,,,,,,,,,R,R,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,30,H,2,W,2db44faab5c85d5ef8120d851a45ff0d
359-U1471A-30H-4-W,76,77,274.9,274.91,,,M,A,,,,,,,,,R,F,A,,,,,,,,,,,,R,R,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,30,H,4,W,af8c722cd03f1aab21cf582bba758430
359-U1471A-30H-5-W,50,51,275.74,275.75,,,M,A,,,,,,,,,C,C,A,,,,,,,,,,,,R,R,,,,,,,,R,,,,,,,P,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIDENTIFIABLE 5 RAYS DISCOASTERS,,,,359,U1471,A,30,H,5,W,7049f66efaf19d751bd84b3901510b9a
359-U1471A-30H-CC-PAL,0,5,276.11,276.16,,,P,C,,,,,,,,,,R,F,,,,,,R,,,,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,30,H,CC,PAL,734e62803f117bef6bd76db5f4bbe029
359-U1471A-31H-1-W,50,51,280.6,280.61,,,M,F,,,,,,,,,,R,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,31,H,1,W,a530d39d1cce395c4cccbe3bda5c9384
359-U1471A-31H-2-W,50,51,282.1,282.11,,,M,F,,,,,,,,,,R,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,31,H,2,W,b8bc01390e7fdb7c23848ee0f39aac28
359-U1471A-31H-2-W,75,76,282.35,282.36,,,M,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,31,H,2,W,19208edeb20ce312762fd84dc111bcea
359-U1471A-31H-3-W,50,51,283.6,283.61,,,M,C,,,,,,,,,,R,A,,,,,,P,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,31,H,3,W,423581b2a06b3facd99148225d52a957
359-U1471A-31H-4-W,50,51,285.1,285.11,,,M,C,,,,,,,,,,R,A,,,,,,,,,,,,P,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,31,H,4,W,3a4f268806ce79631e5bc6cc03846b8e
359-U1471A-31H-4-W,75,75,285.35,285.35,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,31,H,4,W,cc05883b7a57a932ca45193aea37e05f
359-U1471A-31H-5-W,50,51,286.6,286.61,,,M,A,,,,,,,,,,R,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,31,H,5,W,506e01a3d603e0ba8cbf19b0027eee7a
359-U1471A-31H-6-W,50,51,288.1,288.11,,,M,A,,,,,,,,,,A,A,,,,,,R,,,,,R,R,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,P,,,,,,P,,,,,,,,,,,,F,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,31,H,6,W,b7f9c4b303d83db6f3f264a1ecec4bee
359-U1471A-31H-CC-PAL,0,5,289.36,289.41,,,M,A,,,,,,,,,,A,A,,,,,,,,,,,,F,,,,,,,,,R,,,,,,,R,,,,,,,,,,,,,R,P,,,,,,,,,,,,,,,P,,F,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,31,H,CC,PAL,a6a0397be649dd09e210aa93a86818f9
359-U1471A-32H-1-W,75,75,290.35,290.35,,,M,A,,,,,,,,,,A,A,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,P,P,,,,,,,,,,,,,,,,,F,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,32,H,1,W,4879f3e58efcd8820c15418eba40fd0d
359-U1471A-32H-2-W,75,75,291.85,291.85,,,M,A,,,,,,,,,,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,32,H,2,W,5371a123667d1e2e3c22f5a79f5a438e
359-U1471A-32H-4-W,75,75,294.85,294.85,,,M,A,,,,,,,,,,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,32,H,4,W,78ed7765c95443ba971e6f9debce999a
359-U1471A-32H-CC-PAL,0,5,297.45,297.5,,,M,A,,,,,,,,,,C,A,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIDENTIFIABLE 5 RAYS DISCOASTERS,,,,359,U1471,A,32,H,CC,PAL,3aaeebf81f2485d9f5dd3e7055b4952a
359-U1471A-33F-CC-PAL,0,5,298.17,298.22,,,M,A,,,,,,,,,,A,A,,,,,,,,,P,,,R,C,,,,,,,,R,,,,,,,,,,,P,,,,,,,,,P,P,,,,,,,,,,,,,,,R,,F,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIDENTIFIABLE 5 RAYS DISCOASTERS,,,,359,U1471,A,33,F,CC,PAL,cebb302dd6a47ffa10a3b4a260bff0dc
359-U1471A-34F-CC-PAL,0,5,304.24,304.29,,,M,A,,,,,,,,,,A,A,,,,,,,,,P,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIDENTIFIABLE 5 RAYS DISCOASTERS,,,,359,U1471,A,34,F,CC,PAL,25547bb6798e7827448cfafa26119b5f
359-U1471A-35F-CC-PAL,0,5,305.73,305.78,,,M,C,,,,,,,,,F,A,A,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIDENTIFIABLE 5 RAYS DISCOASTERS,,,,359,U1471,A,35,F,CC,PAL,21358b179d42eafac940eb4f458615f0
359-U1471A-36F-1-W,98,98,310.18,310.18,,,G,A,,,,,,,,F,C,A,A,,,,,,F,F,,,,,F,F,,,,,,,,F,,,,,,,R,R,,,,,,,,,,,,C,,,,,,,R,R,,,,,,,,C,,C,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,36,F,1,W,ea95a115c49b6f609e15b2a9f2e4c8ba
359-U1471A-36F-CC-PAL,0,5,312.02,312.07,,,G,C,,,,,,,,P,,C,A,,,,,,,F,,,,,C,,,,,,,,,R,,,,,,,P,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,P,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,36,F,CC,PAL,8677cffd733e4d67bfa5a7e0524a0e8c
359-U1471A-37F-CC-PAL,0,5,315.62,315.67,,,M,F,,,,,,,,,R,C,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,37,F,CC,PAL,853b84299d9efe5f80c8846385543d0d
359-U1471A-38X-CC-PAL,0,5,321.66,321.71,,,P,F,,,,,,,,,R,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,38,X,CC,PAL,3de3edcbbdd1b4e4403df3248574c760
359-U1471A-39X-CC-PAL,0,5,325.97,326.02,,,M,C,,,,,,,,,R,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,39,X,CC,PAL,3219ac5b8dbf1a90c426dad4d25ab332
359-U1471A-40X-CC-PAL,0,1,335.43,335.44,,,M,A,,,,,,,,,,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,40,X,CC,PAL,e4ef467e08ebcc1499ab8dcc09d3fd13
359-U1471A-41X-CC-PAL,0,5,345.64,345.69,,,M,C,,,,,,,,,R,A,A,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,41,X,CC,PAL,2855e3ef5ec6bd52e4a544974757ee18
359-U1471A-42X-1-PAL,0,5,355.02,355.07,,,M,A,,,,,,,,,C,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,42,X,1,PAL,5d6169e0078bb75a46b258193235faea
359-U1471A-43X-CC-PAL,0,5,364.81,364.86,,,M,A,,,,,,,,,F,A,A,,,,,,P,,,,,,R,F,,,,,,,P,,,,,,,,P,,,,,,,,,,,,,,,,,,,P,,,,,,,,,P,,,P,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIDENTIFIABLE 5 RAYS DISCOASTERS,,,,359,U1471,A,43,X,CC,PAL,6471267673c4d4b44e0652c95479d227
359-U1471A-44X-CC-PAL,0,5,375.16,375.21,,,G,A,,,,,,,,,,A,A,,,,R,,R,R,,,,,R,F,,,R,,,,,R,,,,,,,R,,,,,,,,,,,,,F,,,,P,,,P,,,,,,,,,,,F,F,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,44,X,CC,PAL,09a2f17c22f2cd5181bfa5dbff3cb353
359-U1471A-44X-CC-W,18,19,375.34,375.35,,,P,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,44,X,CC,W,5983ff8718c7b93800ad7bebf6ddbe86
359-U1471A-44X-CC-W,36,37,375.52,375.53,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,44,X,CC,W,99d4c9972b2029400bff173b0e5e7eb2
359-U1471A-45F-1-W,5,6,384.05,384.06,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,45,F,1,W,4630a014653982c17c740e4ec54bc78c
359-U1471A-45F-CC-PAL,0,5,384.46,384.51,,,P,F,,,,,,,,,,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,45,F,CC,PAL,907c9bbb1444f928f69841a700260887
359-U1471A-46X-CC-PAL,0,5,388.99,389.04,,,P,R,,,,,,,,,,R,R,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,46,X,CC,PAL,265baea14d304702aa7cd7437f871581
359-U1471A-46X-CC-W,23,24,388.93,388.94,,,G,A,,,,,,,,,,A,A,,,,F,,R,,,,,,R,R,,,,,,,,R,,,,,,,R,,,,,,,,,,,,,F,,,,R,,,R,,,,,,,,,R,,C,,,F,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,46,X,CC,W,8048d1b6909e42da8c702fa66ac894dc
359-U1471A-47X-1,112,113,394.82,394.83,,,M,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1471,A,47,X,1,,3d4ecd15ab9f8519e5b3c59e71460a24
359-U1471A-47X-CC-PAL,0,5,395.7,395.75,,,M,F,,,,,,,,,,C,C,,,,P,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,P,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,47,X,CC,PAL,97825dcef84542769fec0ac454194f0f
359-U1471A-48X-CC-PAL,0,5,405.99,406.04,,,M,C,,,,,,,,,R,C,C,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1471,A,48,X,CC,PAL,0445653e061a3eb692c8c1e5edf16705
359-U1471A-48X-CC-W,7,7,405.7,405.7,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL, DISCOASTER IS COMMON",,,,359,U1471,A,48,X,CC,W,afb003c9a0114e9cb760193be95ef10a
359-U1471A-48X-CC-W,33,33,405.96,405.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARREN,,,,359,U1471,A,48,X,CC,W,92cef0aef971f59f0e7c6dcf5952ca3c
