Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Zone name,Preservation,Group abundance,Emiliania huxleyi,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Pseudoemiliania ovata,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Cyclicargolithus floridanus,Cyclicargolithus abisectus,Reticulofenestra bisecta,Coccolithus pelagicus,Coccolithus miopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Calcidiscus premacintyrei,Calcidiscus tropicus,Calcidiscus tropicus +grill,Umbilicosphaera sp.,Umbilicosphaera rotula,Umbilicosphaera jafari,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Tetralithoides quadrilaminata,Clausicoccus fenestratus,Hughesius tasmaniae,Hughesius gizoensis,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera intermedia,Helicosphaera euphratis,Helicosphaera ampliaperta,Helicosphaera obliqua,Helicosphaera recta,Pontosphaera sp.,Scyphosphaera apsteinii,Scyphosphaera pulcherrima,Scyphosphaera globulata,Rhabdosphaera clavigera,Syracosphaera pulchra,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera tenuis,Holodiscolithus macroporus,Calciosolenia sp.,Coronosphaera mediterranea,Ilselithina fusa,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster calcaris,Discoaster altus,Discoaster sp. cf. D. brouweri,Discoaster surculus,Discoaster variabilis,Discoaster exilis,Discoaster deflandrei,Discoaster bollii,Discoaster musicus,Discoaster petaliformis,Discoaster kugleri,Discoaster sp. cf. D. variabilis,Discoaster pentaradiatus,Discoaster prepentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster berggrenii ssp. extensus,Discoaster bergenii,Discoaster bellus,Discoaster hamatus,Catinaster coalitus,Catinaster calyculus,Sphenolithus abies,Sphenolithus heteromorphus,Sphenolithus pseudoheteromorphus,Sphenolithus belemnos,Sphenolithus conicus,Sphenolithus ciperoensis,Sphenolithus calyculus,Sphenolithus delphix,Sphenolithus capricornutus,Ceratolithus cristatus,Ceratolithus armatus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Nicklithus amplificus,Orthorhabdus rugosus,Orthorhabdus striatus,Orthorhabdus serratus,Orthorhabdus rioi,Triquetrorhabdulus carinatus,Triquetrorhabdulus milowii,Triquetrorhabdulus challengeri,Minylitha convallis,Florisphaera profunda,Thoracosphaera heimii,Scrippsiella sp.,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
359-U1468A-86X-1-W,109,109,622.99,622.99,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR S. heteromorphus and S. belemnos CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,86,X,1,W,97fe05e42a4567989a91d2277bade149
359-U1468A-86X-2-W,63,63,624.02,624.02,,,G,A,,,,,,,,,R,R,R,C,,,C,,,,,,,,,R,C,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,R,,,,,,,,,,,R,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1468,A,86,X,2,W,61dadec492a81e56f0b90a311b157971
359-U1468A-86X-CC-PAL,0,5,624.61,624.66,,,M,A,,,,,,,,,,A,A,A,,,C,,,,,,,,,C,F,,,,,,F,F,,,,,R,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,359,U1468,A,86,X,CC,PAL,a576bbd7b4f67bbf449de749d694de11
359-U1468A-87X-CC-PAL,0,5,632.31,632.36,,,P,R,,,,,,,,,,R,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1468,A,87,X,CC,PAL,ddb7e72a51a355b261f30ffd519f254c
359-U1468A-88X-3-W,13,13,643.73,643.73,,,M,A,,,,,,,,,R,R,C,C,,,C,,,,,,,,R,R,C,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,R,,,,,,,,,,,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1468,A,88,X,3,W,6c48ed84ac631917aba1371eab89b92e
359-U1468A-88X-CC-PAL,0,5,644.64,644.69,,,M,A,,,,,,,,,,C,P,C,,,F,,,R,,,,,,C,R,,,,,R,,F,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,P,,,,,F,,,,,,,,,,,F,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1468,A,88,X,CC,PAL,db71fc328d747f10134bc8c724b91169
359-U1468A-89X-2-W,7,7,652.57,652.57,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR S. heteromorphus and S. belemnos CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,89,X,2,W,e0752f60adf73aa7d8710323e4ac15f2
359-U1468A-89X-3-W,14,14,653.66,653.66,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR S. heteromorphus and S. belemnos CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,89,X,3,W,44c4f143e3633d56db8d996f41ff29c1
359-U1468A-89X-3-W,83,83,654.35,654.35,,,M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR S. heteromorphus and S. belemnos CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,89,X,3,W,20f812124fe1e480b9ae6d7b524c52c6
359-U1468A-89X-CC-PAL,0,5,654.85,654.9,,,P,R,,,,,,,,,,,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1468,A,89,X,CC,PAL,51e54b6b9f59a2c55e3123fbdea2f849
359-U1468A-90X-CC-PAL,0,5,661.19,661.24,,,P,R,,,,,,,,,,C,,,,,F,,,,,,,,,,P,,,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1468,A,90,X,CC,PAL,9068f449a16d41b8bba4d5da93b9aaed
359-U1468A-91X-CC-PAL,0,5,670.68,670.73,,,M,C,,,,,,,,,,,C,C,,,R,,,,,,,,C,,R,,,,,R,,R,,,,,,,,,,,,,P,,,,,,,,,,,,,P,,,,,,,,,R,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1468,A,91,X,CC,PAL,88b6b1fdf8e9fb85ba7da1e12def2bbb
359-U1468A-92X-CC-PAL,0,5,681.55,681.6,,,M,C,,,,,,,,,C,A,C,F,,,R,,,,,,,,,F,R,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1468,A,92,X,CC,PAL,6ec8d992f49520ab54db7f26e8937cf4
359-U1468A-93X-2-W,90,90,692.2,692.2,,,G,A,,,,,,,,,,C,,C,,,R,,R,,,,,,,C,,,,,,R,R,F,,,C,,R,,R,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,F,R,,,,,,,,,,,,,359,U1468,A,93,X,2,W,6c98a8fd3d9bedd88a82aa3f1da99edc
359-U1468A-93X-3-W,79,79,693.59,693.59,,,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED IN BLACK LAYER SAMPLED FOR PRESERVATION BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,93,X,3,W,69e5b3edb80d823fa5148c1fcdde03b6
359-U1468A-93X-4-W,14,14,693.93,693.93,,,G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED IN BLACK LAYER SAMPLED FOR PRESERVATION BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,93,X,4,W,0787239519dbdcb273163fd7081d72dd
359-U1468A-93X-CC-PAL,0,5,694.63,694.68,,,M,A,,,,,,,,,,A,A,A,,,F,,,,,,,,,C,,,,,,R,,,,,P,,,,,,,,,,P,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,C,,,,,,,R,,,,,,,359,U1468,A,93,X,CC,PAL,28509996d73cfb53b56ce82e7e9dcd16
359-U1468A-94X-CC-PAL,0,5,702.36,702.41,,,M,C,,,,,,,,,R,R,C,C,,,R,,,,,,,,P,R,,,,,,,P,R,,,,,P,,R,,,,,,,,,,,,,,,,,,,P,,,,C,,,,,R,,,,,,,,,,,C,P,,,R,,,,,,,,,,,,,,,R,,,,,,,R,,,,,,,359,U1468,A,94,X,CC,PAL,3aa807af80c3afea221f946faa669b26
359-U1468A-95X-CC-PAL,0,5,711.03,711.08,,,G,A,,,,,,,,C,C,C,A,A,,,C,P,,,,,,,R,R,,,,,,,R,R,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,R,,,,,R,,,,,,,,,,,R,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1468,A,95,X,CC,PAL,b0fa8108da0906a1caaf92ffc00e3664
359-U1468A-96X-CC-PAL,0,5,724.57,724.62,,,G,A,,,,,,,,A,F,R,R,A,,,C,R,,,,,,,R,R,,,,,,,R,R,,,R,,P,,P,,,,,,,,,,,,,,,,,,,,,,,C,,,,,R,,,,,,,,,,,R,,,,R,,R,,,,,,,,,,,P,,P,,,,,,,,,,,,,,359,U1468,A,96,X,CC,PAL,cbd9cca7af516f7556d0a416ebd462d8
359-U1468A-97X-CC-PAL,0,5,731.91,731.96,,,G,A,,,,,,,,A,C,C,C,A,,,R,,,,,,,,P,,,,,,,,R,R,,,R,,,,P,,,,,,,,,,,,,,,,,,,,,,,A,,,,,R,,,,,,,,,,,R,,,,R,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1468,A,97,X,CC,PAL,3d989427278ff87bd7177494afb4017a
359-U1468A-98X-2-W,79,79,740.6,740.6,,,G,A,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,A,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,98,X,2,W,59755f68ff491021fde27734ab215012
359-U1468A-98X-2-W,83,83,740.64,740.64,,,M,C,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,A,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,98,X,2,W,82bbefae659bd7d2d1a09bdc64625025
359-U1468A-98X-2-W,88,88,740.69,740.69,,,M,C,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,A,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,98,X,2,W,9cd3a1c990693e682cc6fb76fa34da31
359-U1468A-98X-CC-PAL,0,5,740.86,740.91,,,G,A,,,,,,,,,R,R,C,A,,,R,,,,,,,,P,C,,,,,,,C,R,,,R,,R,,P,,,,,,,,,,,,,,,,,,,,,,,A,,,,,R,,,,,,,,,,,R,,,,R,,R,,,,,,,,,,,,,P,,,,,,,,,,,,,,359,U1468,A,98,X,CC,PAL,ffb6b05e80d5d5c001b8351e2199e9d5
359-U1468A-99X-CC-PAL,0,5,750.77,750.82,,,G,A,,,,,,,,,R,R,R,A,,,R,,,,,,,,,,,,,,,,,R,,,R,,R,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,F,,,,,,,,,,,R,,,,R,,R,,,,,,,,,,,,,P,,,,,,,,,,,,,,359,U1468,A,99,X,CC,PAL,830c83056a8d6f471a38579d909511f0
359-U1468A-100X-CC-PAL,0,5,760.16,760.21,,,G,A,,,,,,,,,,R,R,C,P,,R,R,,,,,,,,,P,,,,,,,R,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,R,,,,,,,,,,,R,,,,R,,,,R,,,,,,,,,,,P,,,,,,,,,,,,,,359,U1468,A,100,X,CC,PAL,d6080558533ea335eb8945473600a18f
359-U1468A-101X-CC-PAL,0,5,769.69,769.74,,,M,C,,,,,,,,,R,R,R,C,R,,R,R,,,,,,,,,,,,,,,,R,,,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,R,,,,,,,,,,,R,,,,R,,,,R,,,,,,,,,,,P,,,,,,,,,,,,,,359,U1468,A,101,X,CC,PAL,3e3c858fcf6783b93116a944380a6ae4
359-U1468A-102X-CC-PAL,0,5,779.31,779.36,,,G,A,,,,,,,,,R,R,R,A,P,,C,R,,,,,,,,,,,,,,P,P,,,,R,,P,R,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,R,,,,,,,,,,,R,,,,C,,,,C,,,,,,,,,,,R,,,,,,,,,,,,,,359,U1468,A,102,X,CC,PAL,a0598b1f8175ebc0a4f4582d9ea2c52e
359-U1468A-103X-CC-PAL,0,5,791.34,791.39,,,M,C,,,,,,,,,,R,R,C,,,R,,,,,,,,,,,,,,,,P,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,P,,,,,,,,,,,R,,,,R,,,,A,,,,,,,,,,,R,,,,,,,,,,,,,,359,U1468,A,103,X,CC,PAL,3cb4540b342f97e7121ea88fdc62e607
359-U1468A-104X-CC-PAL,0,5,800.26,800.31,,,M,C,,,,,,,,,,R,R,C,,,R,,,,,,,,,,,,,,,,P,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,P,,,,,,,,,,,R,,,,R,,,,R,,,,,,,,,,,R,,,,,,,,,,,,,,359,U1468,A,104,X,CC,PAL,57fbbe3c5af1c28e7d3961751adbca4d
359-U1468A-105X-1-W,28,28,806.48,806.48,,,G,A,,,,,,,,,C,R,R,A,P,,C,,,,,,,,R,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,R,,,,R,C,,,,,,,,,,,,,,R,,,,,,,,,,,,,,359,U1468,A,105,X,1,W,84f091e5f990458b2045e39b436de3e3
359-U1468A-105X-2-W,72,72,808.42,808.42,,,G,A,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,R,F,,,,,,,,,,,,,,R,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,105,X,2,W,d9380bb43010bfd6a2bc73cd3befc228
359-U1468A-105X-3-W,88,88,810.08,810.08,,,G,A,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,R,R,,,,,,,,,,,,,,R,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,105,X,3,W,a1d84b3cfd035d5b6c84fc3cecaa7888
359-U1468A-105X-4-W,101,101,811.71,811.71,,,G,A,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,R,R,,,,,,,,,,,,,,R,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,105,X,4,W,e0f9d6003cdca4b0d31f4e8b67709b15
359-U1468A-105X-5-W,92,92,813.12,813.12,,,G,A,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,105,X,5,W,f13cbdff13526131081710a08fd79c36
359-U1468A-105X-6-W,25,25,813.6,813.6,,,G,C,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,105,X,6,W,7f838ed6189307c80121c3cc44e0bd9a
359-U1468A-105X-7-W,25,25,814.51,814.51,,,G,C,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,R,F,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,105,X,7,W,a4a90f8750a1733f99f13947fdc92311
359-U1468A-105X-7-W,88,88,815.14,815.14,,,G,C,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,105,X,7,W,42d05881f5ad72c978b25a7da790f6f2
359-U1468A-105X-CC-PAL,0,5,815.47,815.52,,,M,A,,,,,,,,,,,,C,,,C,,,,,,,,,F,,,,,F,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,C,,,,R,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1468,A,105,X,CC,PAL,183496f8240e83ccc2d4e2e238ca7daf
359-U1468A-106X-2-W,75,75,818.15,818.15,,,M,F,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,106,X,2,W,b9a1fd8d288415072cd5b405a7354439
359-U1468A-106X-CC-PAL,0,5,820.35,820.4,,,M,A,,,,,,,,,,,,C,,,R,,,,,,,,,A,,,,,C,,F,,,,C,,F,,,,,,F,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,C,,,,,R,,,,,,,,,,,,,,F,,,,,,,,,,,,,,359,U1468,A,106,X,CC,PAL,adb37f0a17426b3f8d991cdb762d6e15
359-U1468A-107X-1-W,62,62,826.22,826.22,,,M,C,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,107,X,1,W,4d54fedb74978c1954819d06ab17bb76
359-U1468A-107X-CC-PAL,0,5,827.04,827.09,,,M,C,,,,,,,,,,,,C,,,C,,P,,,,,,R,F,R,,,,C,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,C,,,,,R,,,,,,,,,,,,,,R,,,,,,,,,,,,,,359,U1468,A,107,X,CC,PAL,5f1dc3457f0d0c11dcd3f05260306023
359-U1468A-108X-1-W,94,94,836.24,836.24,,,G,A,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,108,X,1,W,7378ac1098a4c3e00cccffdd74038d77
359-U1468A-108X-3-W,102,102,839.32,839.32,,,M,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,108,X,3,W,a6425dd3a531643cb106fc6cb52ce0ae
359-U1468A-108X-CC-PAL,0,5,840.67,840.72,,,M,C,,,,,,,,,,,,C,,,C,,,,,,,,,C,R,,,,F,F,,,,,F,,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,R,,,,,,,,,,,,,,,P,,,,,,,,,,,,,359,U1468,A,108,X,CC,PAL,b061bd7228cd15aa1338e4fbc4a2f3f5
359-U1468A-109X-1-W,27,27,845.27,845.27,,,M,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,ADDITIONAL SAMPLE CHECKED FOR ASSEMBLAGE CONSISTENCY AND PRESENCE OF MARKERS BUT NOT LOGGED IN DETAIL,,,,359,U1468,A,109,X,1,W,4e5dcebcb6e930ce36b100392a755b5c
359-U1468A-109X-2-W,22,22,846.07,846.07,,,M,R,,,,,,,,,R,C,C,A,R,,C,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1468,A,109,X,2,W,ca2e1235c806bf4b0dfa49de9533ee3b
359-U1468A-109X-CC-PAL,0,5,846.97,847.02,,,M,C,,,,,,,,,,,,C,P,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1468,A,109,X,CC,PAL,38425ca2b3ea1784041eb4fa32bc6dc9
359-U1468A-110X-CC-PAL,0,7,854.7,854.77,,,P,R,,,,,,,,,,,,P,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,U1468,A,110,X,CC,PAL,35f943d9d9d13714161c77d7946d2661
