Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Zone name,Datum name,Preservation,Group Abundance,Achnanthes brevipes,Achnanthes diapar,Achnanthes groenlandica,Achnanthes lanceolata,Actinocyclus curvatulus,Actinocyclus ellipticus,Actinocyclus ellipticus f. lanceolata,Actinocyclus ingens,Actinocyclus ingens var. nodus,Actinocyclus ochotensis,Actinocyclus octonarius,Actinocyclus octonarius var. tenellus,Actinocyclus oculatus,Actinocyclus radionovae,Actinocyclus spp.,Actinoptychus senarius,Actinoptychus splendens,Alveus marinus,Amphiprora sp.,Amphora ovalis,Amphora sp.,Asterolampra marylandica,Asteromphalus darwinii,Asteromphalus elegans,Asteromphalus flabellatus,Asteromphalus petterssonii,Asteromphalus robustus,Aulacoseira granulata,Aulacoseira spp.,Azpeitia africana,Azpeitia barronii,Azpeitia endoi,Azpeitia nodulifera,Azpeitia nodulifera fa. cyclopa,Azpeitia tabularis,Bacillaria paradoxa,Bacteriastrum spp.,Bacterosira fragilis,Baxteriopsis brunii,Biddulphia sinensis,Bogorovia veniamini,Brightwellia imperfecta,Calloneis bacillum,Cestodiscus peplum,Cestodiscus pulchellus,Cestodiscus pulchellus var. maculatus,Chaetoceros spp. and similar spores,Charcotia actinochilus,Cocconeis californica,Cocconeis costata,Cocconeis decipiens,Cocconeis disculus,Cocconeis fluminensis,Cocconeis pellucida,Cocconeis placentula,Cocconeis placentula var. euglypta,Cocconeis pseudomarginatus,Cocconeis scutellum,Cocconeis vitrea,Coscinodiscus elegans,Coscinodiscus lewisianus,Coscinodiscus marginatus,Coscinodiscus obscurus,Coscinodiscus oculus-iridis,Coscinodiscus radiatus,Coscinodiscus stellaris,Coscinodiscus subtilis,Coscinodiscus symbolophorus,Coscinodiscus vetustissimus,Cosmiodiscus insignis,Craspedodiscus elegans,Crucidenticula nicobarica,Crucidenticula punctata,Cyclotella antiqua,Cyclotella chaetoceras,Cyclotella comta,Cyclotella kutzingiana,Cyclotella striata,Cymatosira biharensis,Cymatosira debyi,Cymatotheca weissflogii,Cymbella sinensis,Cymbella tumida,Delphineis angustata,Delphineis ischaboensis,Delphineis kippae,Delphineis margalitalimbata,Delphineis simonsenii,Delphineis surirella,Denticulopsis crassa,Denticulopsis dimorpha,Denticulopsis hustedtii,Denticulopsis hustedtii (elliptical),Denticulopsis hyalina,Denticulopsis katayamae,Denticulopsis lauta,Denticulopsis lauta (miocenica type),Denticulopsis praedimorpha,Denticulopsis praehyalina,Denticulopsis praekatayamae,Denticulopsis praelauta,Diplomenora cocconeisformis,Diploneis bombus,Diploneis coffeiformis,Diploneis constricta,Diploneis elliptica,Diploneis fusca,Diploneis interrupta,Diploneis nitescens,Diploneis oculata,Diploneis ovalis,Diploneis smithii,Diploneis suborbicularis,Diploneis weissflogi,Entopyla spp.,Epithemia argus,Epithemia turgida,Ethmodiscus sp. fragments,Eunotia spp.,Fragilaria construens,Fragilaria leptostauron,Fragilariopsis doliolus,Gomphonema abbreviatum,Gomphonema angustatum,Gomphonema lanceolata,Gomphonema longiceps,Gomphonema olivacium,Gomphonema spp.,Gomphonema tergrstinum,Goniothecium tenue,Grammatophora spp.,Hemiaulus polymorphus,Hemiaulus sp.,Hemidiscus cuneiformis,Hyalodiscus scoticus,Kisseleviella carina,Leptocylindrus spp.,Lithodesmium spp.,Lithodesmium undulatum,Mastogloia capitata,Mediaria splendida,Melosira albicans,Melosira polaris,Melosira westii,Navicula directa,Navicula lyra,Navicula mutica,Navicula pygmaea,Navicula spp.,Neodenticula kamtschatica,Neodenticula koizumii,Neodenticula seminae,Nitzschia braarudii,Nitzschia cylindrica,Nitzschia extincta,Nitzschia fossilis,Nitzschia granulata,Nitzschia grunowii,Nitzschia interruptestriata,Nitzschia marina,Nitzschia miocenica,Nitzschia pliocena,Nitzschia porteri,Nitzschia punctata,Nitzschia reiholdii,Nitzschia reinholdii,Nitzschia sicula,Nitzschia sp. 1,Odontella aurita,Opephora martyi,Paralia clavigera,Paralia sulcata,Pinnularia alphina,Pinnularia appendiculata,Pinnularia borealis,Pinnularia molaris,Pinnularia spp.,Plagiogramma staurophorum,Planktoniella sol,Porosira glaciais,Proboscia curvirostris,Proboscia spp.,Pseudopodosira elegans,Pseudosolenia calcar-avis,Pyxilla spp.,Rhabdonema japonicum,Rhaphidodiscus marylandicus,Rhaphoneis amphiceros,Rhaphoneis elegans,Rhaphoneis fossile,Rhaphoneis miocenica,Rhizosolenia  semispina,Rhizosolenia alata,Rhizosolenia barboi,Rhizosolenia bergonii,Rhizosolenia curvirostris,Rhizosolenia hebetata,Rhizosolenia hebetata f. hiemalis,Rhizosolenia hebetata f. semispina,Rhizosolenia imbricata,Rhizosolenia miocenica,Rhizosolenia praebergonii,Rhizosolenia praebergonii var. robusta,Rhizosolenia setigera,Rhizosolenia styliformis,Rhopalodia gibberula,"Roperia tesselata (Roper) Grunow in Van Heurck, 1883",Rossiella paleacea,Rossiella tatsunokuchiensis,Rouxia californica,Shionodiscus oestrupii,Shionodiscus tetraoestrupii,Skeletonema costatum,Stephanodiscus astraea,Stephanogonia hanzawae,Stephanopyxis palmeriana,Stephanopyxis spp.,Stephanopyxis turris,Synedra jouseana,Synedra jouseana var.,Synedra ulna,Tetracyclus lacustris,Thalassionema bacillaris,Thalassionema frauenfeldii,Thalassionema hirosakiensis,Thalassionema nitzschioides,Thalassionema nitzschioides  var. parva,Thalassionema nitzschioides var. nitzschioides,Thalassionema schraderi,Thalassiosira antiqua,Thalassiosira burckliana,Thalassiosira convexa,Thalassiosira convexa var. aspinosa,Thalassiosira convexa var. convexa,Thalassiosira decipiens,Thalassiosira eccentrica,Thalassiosira ferelineata,Thalassiosira gravida,Thalassiosira gravida spore,Thalassiosira hyalina,Thalassiosira jacksonii,Thalassiosira jouseae,Thalassiosira lacustris,Thalassiosira leptopus,Thalassiosira leptopus s. ampl.,Thalassiosira lineata,Thalassiosira manifesta,Thalassiosira nidulus,Thalassiosira nordenskioeldii,Thalassiosira pacifica,Thalassiosira plicata,Thalassiosira praeoestrupii,Thalassiosira sacketii,Thalassiosira singularis,Thalassiosira temperei,Thalassiosira trifulta,Thalassiosira yabei,Thalassiosira zabellinae,Thalassiothrix longissima,Trachyneis aspera,Triceratium spp.,Tryblionella spp.,Tryblioptichus spp.,Comments,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
353-U1446A-11H-1-W 83/83-DIAT,0,0,90.63,90.63,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,11,H,1,W,31155ae953c2ad7326f2a6ce4584a587
353-U1446A-11H-3-W 77/77-DIAT,0,0,92.33,92.33,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,11,H,3,W,8d2cf6a6e191e59c1f4f79c44745aa47
353-U1446A-11H-5-W 55/55-DIAT,0,0,94.95,94.95,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,11,H,5,W,7f9ca82618099206c5314c95d722c080
353-U1446A-11H-7-W 90/90-DIAT,0,0,98.22,98.22,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,11,H,7,W,d9bd0a44fe090a3641c071623d859ee0
353-U1446A-12H-2-W 88/88-DIAT,0,0,100.78,100.78,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,12,H,2,W,3e5ffeec9290898ca9b6d7af06cbbcef
353-U1446A-12H-3-W 57/57-DIAT,0,0,101.89,101.89,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,12,H,3,W,1fe3ec4d1afe481e6a38a8b68e41892f
353-U1446A-12H-5-W 76/76-DIAT,0,0,104.87,104.87,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,12,H,5,W,82e1ce8878dcc20e4bd51e93e6636141
353-U1446A-12H-7-W 67/67-DIAT,0,0,107.8,107.8,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,12,H,7,W,9b2a7ace87f764efe3749c714321a894
353-U1446A-13H-2-W 75/75-DIAT,0,0,110.98,110.98,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,13,H,2,W,c09accd1e6cf884cec51820c5f51d25a
353-U1446A-13H-4-W 75/75-DIAT,0,0,113.82,113.82,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,13,H,4,W,de667e338e62595f22dc537e59cc3e79
353-U1446A-13H-6-W 40/40-DIAT,0,0,116.31,116.31,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,13,H,6,W,ecbeb50638f810c5a7e40d7aa8b73c5e
353-U1446A-13H-7-W 90/90-DIAT,0,0,118.2,118.2,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,13,H,7,W,a8a22d9ae5eb1dc14275b1e39c07a4fe
353-U1446A-13H-CC-PAL-DIAT,0,5,118.93,118.98,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,13,H,CC,PAL,7acf9fd5047637ec24c74b638caf72b2
353-U1446A-14H-2-W 80/80-DIAT,0,0,119.74,119.74,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,14,H,2,W,80282553b434af7403d9406c4313fdae
353-U1446A-14H-4-W 81/81-DIAT,0,0,122.5,122.5,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,14,H,4,W,ea5fe5cec660160ba83aff71ea0e7027
353-U1446A-14H-5-W 91/91-DIAT,0,0,124.02,124.02,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,14,H,5,W,f79e9635945f4bd01befa1f2b13cf42f
353-U1446A-14H-7-W 57/57-DIAT,0,0,126.61,126.61,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,14,H,7,W,d4e2daad5728bdc2d3326547f27ac357
353-U1446A-14H-8-W 100/100-DIAT,0,0,128.46,128.46,,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,14,H,8,W,00c5bbc11c202d4ea8dcbeb19dbda7e4
353-U1446A-14H-CC-PAL-DIAT,0,5,128.9,128.95,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,14,H,CC,PAL,03672cb6d2e61fbb7fbb1c66eb772352
353-U1446A-15H-1-W 75/75-DIAT,0,0,128.55,128.55,,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,15,H,1,W,6a16af62bab3c8ed87f6d9e35692bbf6
353-U1446A-15H-3-W 75/75-DIAT,0,0,131.39,131.39,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,15,H,3,W,d70c2e4c371e32ab921f9b30913835a5
353-U1446A-15H-5-W 71/71-DIAT,0,0,134.2,134.2,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,15,H,5,W,954d8a27b8533e7e95d42951623ac2f8
353-U1446A-15H-7-W 50/50-DIAT,0,0,136.91,136.91,,,,M,F,,,,,R,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,R,,X,,,,,F,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mesocena quadrangula and phytoltihs present,,,,353,U1446,A,15,H,7,W,bd0992e078b794edc264264a1b8c8afd
353-U1446A-15H-CC-PAL-DIAT,0,5,137.6,137.65,,,,M,C,,,,,C,F,,,,,,,,,,,,X,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mesocena quadrangula and other silicoflagellates present.,,,,353,U1446,A,15,H,CC,PAL,6412d66021af1ea75467f0958afc9592
353-U1446A-16H-2-W 72/72-DIAT,0,0,139.4,139.4,,,,M,F,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phytoliths present,,,,353,U1446,A,16,H,2,W,362203005d162d8129fc27925259e199
353-U1446A-16H-3-W 117/117-DIAT,0,0,141.26,141.26,,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phytoliths present,,,,353,U1446,A,16,H,3,W,42a009b633d349e88923092872a68533
353-U1446A-16H-5-W 75/75-DIAT,0,0,143.71,143.71,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,16,H,5,W,c59ac5932436d7088b0068a5d293acbb
353-U1446A-16H-6-W 120/120-DIAT,0,0,145.02,145.02,NTD16/NTD17,"NTD16/NTD17 (Barron, 1985)",,M,C,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,R,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,16,H,6,W,ae900b010dc47fb484fd265f935d5762
353-U1446A-16H-CC-PAL-DIAT,0,5,146.93,146.98,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,16,H,CC,PAL,9a318e00ef6c2e4ff9eeb8c195e41ec5
353-U1446A-17H-3-W 75/75-DIAT,0,0,149.28,149.28,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,U1446,A,17,H,3,W,9eacda123f02948d9babbc0fd3696773
