leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
38,340,,1,4,115.0,116.0,0.00,5.66, 1,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,894,SNAVI0080,Naviculopsis foliacea,PRESENT,  ,1,2d5f24c69a180380e3c268c311f076d6,38-340-1-4
38,340,,9,CC,0.0,0.0,76.00,83.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0350,Distephanus quinquangellus,RARE,  ,1,2b2038d3cd23de9e4573b3536f4722fc,38-340-9-CC
38,340,,9,CC,0.0,0.0,76.00,83.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SMESO0170,Mesocena oamaruensis,RARE,  ,1,fae27c96ac70d9a2bc0e02c9d38a872e,38-340-9-CC
38,340,,9,CC,0.0,0.0,76.00,83.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SMESO0171,Mesocena oamaruensis (q),PRESENT,  ,1,69f2a3b170f3f25b482d7b7fe761e19d,38-340-9-CC
38,340,,9,CC,0.0,0.0,76.00,83.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0060,Naviculopsis constricta,RARE,  ,1,e21c6a69b892a7c7159c7c1c26dc7a0b,38-340-9-CC
38,340,,9,CC,0.0,0.0,76.00,83.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0080,Naviculopsis foliacea,RARE,  ,1,0f2b0dcec9264c55144dd54db01c1c3b,38-340-9-CC
38,340,,9,CC,0.0,0.0,76.00,83.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,RARE,  ,2,eb3bc39622cc5fc2fa296ff2d2455388,38-340-9-CC
38,340,,10,2,100.0,101.0,85.50,88.01,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,cd5b449ca84c8dca115ab387ab9df7b1,38-340-10-2
38,340,,10,2,100.0,101.0,85.50,88.01,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0100,Corbisema flexuosa,RARE,  ,1,22b7c82e2ce639e352f4293e5b2b3a70,38-340-10-2
38,340,,10,2,100.0,101.0,85.50,88.01,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0171,Dictyocha fibula (q),RARE,  ,1,8ab600925a16d74606acd2e43a12e3e3,38-340-10-2
38,340,,10,2,100.0,101.0,85.50,88.01,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0340,Dictyocha frenguellii,RARE,  ,1,3ad6d1b8a8042b2dedcdccb1263c543c,38-340-10-2
38,340,,10,2,100.0,101.0,85.50,88.01,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0355,Dictyocha hexacantha,RARE,  ,1,ed0a9b9e83d32e6702ac91b2ceb555b2,38-340-10-2
38,340,,10,2,100.0,101.0,85.50,88.01,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0480,Dictyocha pentagona,RARE,  ,1,7de650c95b45c0589d0c4183a28cab1d,38-340-10-2
38,340,,10,2,100.0,101.0,85.50,88.01,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0590,Dictyocha quadria,RARE,  ,1,730e2aab728b03fcff09102198a5fbad,38-340-10-2
38,340,,10,2,100.0,101.0,85.50,88.01,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0110,Distephanus crux,RARE,  ,1,0408cfc8b2eb479a13ccbfd5693f533b,38-340-10-2
38,340,,10,2,100.0,101.0,85.50,88.01,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0350,Distephanus quinquangellus,RARE,  ,1,15c370dd7663e0d77ccdfc4da129b94e,38-340-10-2
38,340,,10,2,100.0,101.0,85.50,88.01,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0060,Naviculopsis constricta,RARE,  ,1,0096f40b0ec384fb9d79db5d06c04258,38-340-10-2
38,340,,10,2,100.0,101.0,85.50,88.01,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,RARE,  ,2,e2b7e79e5c56ba83c7d1c23ef8adf94e,38-340-10-2
38,340,,10,2,100.0,101.0,85.50,88.01,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0171,Naviculopsis ponticulata (q),RARE,  ,2,e3cab9a96b009eee61459c225d78f884,38-340-10-2
38,340,,10,2,100.0,101.0,85.50,88.01,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0260,Naviculopsis sicca,RARE,  ,2,b4557ce320c5f5c80701ee457b46ff8d,38-340-10-2
38,340,,10,CC,0.0,0.0,85.50,93.10,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,cafc8aef7135eb5e01f06592dbcfb1ed,38-340-10-CC
38,340,,10,CC,0.0,0.0,85.50,93.10,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0100,Corbisema flexuosa,RARE,  ,1,118dd80f1454913230740db80c55a88e,38-340-10-CC
38,340,,10,CC,0.0,0.0,85.50,93.10,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0370,Corbisema spinosa,RARE,  ,1,27cc746872b0099d7426d207ecff94a1,38-340-10-CC
38,340,,10,CC,0.0,0.0,85.50,93.10,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0171,Dictyocha fibula (q),RARE,  ,1,32b7f94d5524f6f62a66d11d81dd90fd,38-340-10-CC
38,340,,10,CC,0.0,0.0,85.50,93.10,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0355,Dictyocha hexacantha,RARE,  ,1,01910158a3b5e9e3a127331f219cdda3,38-340-10-CC
38,340,,10,CC,0.0,0.0,85.50,93.10,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0480,Dictyocha pentagona,RARE,  ,1,a7cd8b9d93de4e6e77d9fefdd58418db,38-340-10-CC
38,340,,10,CC,0.0,0.0,85.50,93.10,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0590,Dictyocha quadria,RARE,  ,1,8c7aed233b868de20ac047dd60410236,38-340-10-CC
38,340,,10,CC,0.0,0.0,85.50,93.10,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0110,Distephanus crux,RARE,  ,1,d4ed3851aff6447f645c36dd658c591f,38-340-10-CC
38,340,,10,CC,0.0,0.0,85.50,93.10,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0060,Naviculopsis constricta,RARE,  ,1,61d6de84cec32668b16ec3dee7b574c6,38-340-10-CC
38,340,,10,CC,0.0,0.0,85.50,93.10,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0080,Naviculopsis foliacea,RARE,  ,1,8e4b5af3a170a642107b6c2e872c3e7e,38-340-10-CC
38,340,,10,CC,0.0,0.0,85.50,93.10,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,COMMON,  ,2,a32f9ddcdd128842bf49f434cae5b593,38-340-10-CC
38,340,,11,2,58.0,59.0,95.00,97.09,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,a9e1db2d202503f3c12d0b494abea5c3,38-340-11-2
38,340,,11,2,58.0,59.0,95.00,97.09,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0100,Corbisema flexuosa,RARE,  ,1,736333aefd4b47a08b38d1d157c8e73f,38-340-11-2
38,340,,11,2,58.0,59.0,95.00,97.09,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0171,Dictyocha fibula (q),RARE,  ,1,52aa164f65a9235a2408571f299b0df6,38-340-11-2
38,340,,11,2,58.0,59.0,95.00,97.09,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0355,Dictyocha hexacantha,RARE,  ,1,f1e63ee7d147139f605662bdbca9a0a2,38-340-11-2
38,340,,11,2,58.0,59.0,95.00,97.09,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0590,Dictyocha quadria,RARE,  ,1,1fa6872aabdcab22729a1e3745fd0c93,38-340-11-2
38,340,,11,2,58.0,59.0,95.00,97.09,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0730,Dictyocha torta,RARE,  ,1,a0c14e40ff9c7963498fd4cea38cda3c,38-340-11-2
38,340,,11,2,58.0,59.0,95.00,97.09,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0110,Distephanus crux,RARE,  ,1,c3e8dfa29b6ab2a5522bf137b2c19d4d,38-340-11-2
38,340,,11,2,58.0,59.0,95.00,97.09,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0350,Distephanus quinquangellus,RARE,  ,1,cd81573464b611aafb5e6fe33c3872c9,38-340-11-2
38,340,,11,2,58.0,59.0,95.00,97.09,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SMESO0171,Mesocena oamaruensis (q),PRESENT,  ,1,28bca48abb7509c3a92d8882d672cdef,38-340-11-2
38,340,,11,2,58.0,59.0,95.00,97.09,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0060,Naviculopsis constricta,RARE,  ,1,c8be1243b9ec95b73bcae16780e9648b,38-340-11-2
38,340,,11,2,58.0,59.0,95.00,97.09,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0080,Naviculopsis foliacea,RARE,  ,2,851fb6add80aa72f8000bc2e1df79fa4,38-340-11-2
38,340,,11,2,58.0,59.0,95.00,97.09,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,RARE,  ,2,ca77f3afe264291b7e04d54e0671951d,38-340-11-2
38,340,,11,2,58.0,59.0,95.00,97.09,13,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0260,Naviculopsis sicca,RARE,  ,2,ad6a274c61c432c280a3c064e0d1717f,38-340-11-2
38,340,,11,CC,0.0,0.0,95.00,104.10,14,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,3aca5e9078a5b83606e91948a64681a6,38-340-11-CC
38,340,,11,CC,0.0,0.0,95.00,104.10,14,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0100,Corbisema flexuosa,RARE,  ,1,71a4849ddaf2f296269256e9a2e6d459,38-340-11-CC
38,340,,11,CC,0.0,0.0,95.00,104.10,14,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0171,Dictyocha fibula (q),PRESENT,  ,1,f9acb92501c18b15c76ba9f1fd32fd15,38-340-11-CC
38,340,,11,CC,0.0,0.0,95.00,104.10,14,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0340,Dictyocha frenguellii,RARE,  ,1,72980773dc933d5d22e9761a9ce84374,38-340-11-CC
38,340,,11,CC,0.0,0.0,95.00,104.10,14,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0341,Dictyocha frenguelli (q),PRESENT,  ,1,b6f8864824be5baa8a0268040f7e8422,38-340-11-CC
38,340,,11,CC,0.0,0.0,95.00,104.10,14,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0355,Dictyocha hexacantha,RARE,  ,1,be6045fbf8d75bdd21f0fe77e5d93327,38-340-11-CC
38,340,,11,CC,0.0,0.0,95.00,104.10,14,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0480,Dictyocha pentagona,RARE,  ,1,ed849d9479a622ae0a3f8a459000cb6f,38-340-11-CC
38,340,,11,CC,0.0,0.0,95.00,104.10,14,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0590,Dictyocha quadria,RARE,  ,1,a0f51d8a65a5a9550e44131433d48c55,38-340-11-CC
38,340,,11,CC,0.0,0.0,95.00,104.10,14,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0110,Distephanus crux,PRESENT,  ,1,454ee16425f250b55904815266492050,38-340-11-CC
38,340,,11,CC,0.0,0.0,95.00,104.10,14,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0350,Distephanus quinquangellus,RARE,  ,1,7bd26de387f9a3189c066b053a907b16,38-340-11-CC
38,340,,11,CC,0.0,0.0,95.00,104.10,14,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SMESO0170,Mesocena oamaruensis,RARE,  ,2,9f1bb35282ef7e887b9eed10b3087ed8,38-340-11-CC
38,340,,11,CC,0.0,0.0,95.00,104.10,14,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0060,Naviculopsis constricta,RARE,  ,2,1d2fbd7d34ed49949e90bfef49d26b6c,38-340-11-CC
38,340,,11,CC,0.0,0.0,95.00,104.10,14,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,COMMON,  ,2,c150c176070c887126db05d53810d416,38-340-11-CC
38,340,,11,CC,0.0,0.0,95.00,104.10,14,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0171,Naviculopsis ponticulata (q),RARE,  ,2,65bbddbfa9efe8bcaa8c153bbbd44c6c,38-340-11-CC
